 CG ITER, OVMR, OVMRUB =           1  101284.0781250  101284.0781250
 CG ITER, OVMR, OVMRUB =           2  101284.0546875  101284.0781250
 CG ITER, OVMR, OVMRUB =           3  101281.6250000  101284.0781250
 CG ITER, OVMR, OVMRUB =           4  101284.0156250  101284.0781250
 CG ITER, OVMR, OVMRUB =           5  100753.1562500  101284.0781250
 CG ITER, OVMR, OVMRUB =           6  100518.0468750  101284.0781250
 CG ITER, OVMR, OVMRUB =           7  100122.8593750  101284.0781250
 CG ITER, OVMR, OVMRUB =           8   98434.8984375  101284.0781250
 CG ITER, OVMR, OVMRUB =           9   98041.8437500  101284.0781250
 CG ITER, OVMR, OVMRUB =          10   97725.7031250  101284.0781250
 CG ITER, OVMR, OVMRUB =          11   97182.6718750  101284.0781250
 CG ITER, OVMR, OVMRUB =          12   96556.6093750  101284.0781250
 CG ITER, OVMR, OVMRUB =          13   96163.6953125  101284.0781250
 CG ITER, OVMR, OVMRUB =          14   95741.0781250  101284.0781250
 CG ITER, OVMR, OVMRUB =          15   95408.7109375  101284.0781250
 CG ITER, OVMR, OVMRUB =          16   95359.9843750  101284.0781250
 CG ITER, OVMR, OVMRUB =          17   95244.5312500  101284.0781250
 CG ITER, OVMR, OVMRUB =          18   95203.9843750  101284.0781250
 CG ITER, OVMR, OVMRUB =          19   94981.6406250  101284.0781250
 CG ITER, OVMR, OVMRUB =          20   94702.9062500  101284.0781250
 CG ITER, OVMR, OVMRUB =          21   94583.7421875  101284.0781250
 CG ITER, OVMR, OVMRUB =          22   94578.0312500  101284.0781250
 CG ITER, OVMR, OVMRUB =          23   94443.6328125  101284.0781250
 CG ITER, OVMR, OVMRUB =          24   94317.5390625  101284.0781250
 CG ITER, OVMR, OVMRUB =          25   94128.8906250  101284.0781250
 CG ITER, OVMR, OVMRUB =          26   93992.1796875  101284.0781250
 CG ITER, OVMR, OVMRUB =          27   93780.8671875  101284.0781250
 CG ITER, OVMR, OVMRUB =          28   93544.2890625  101284.0781250
 CG ITER, OVMR, OVMRUB =          29   93402.4843750  101284.0781250
 CG ITER, OVMR, OVMRUB =          30   93292.9765625  101284.0781250
 CG ITER, OVMR, OVMRUB =          31   93115.0078125  101284.0781250
 CG ITER, OVMR, OVMRUB =          32   92960.8046875  101284.0781250
 CG ITER, OVMR, OVMRUB =          33   92856.8906250  101284.0781250
 CG ITER, OVMR, OVMRUB =          34   92728.6562500  101284.0781250
 CG ITER, OVMR, OVMRUB =          35   92629.1796875  101284.0781250
 CG ITER, OVMR, OVMRUB =          36   92523.6171875  101284.0781250
 CG ITER, OVMR, OVMRUB =          37   92422.8203125  101284.0781250
 CG ITER, OVMR, OVMRUB =          38   92337.0703125  101284.0781250
 CG ITER, OVMR, OVMRUB =          39   92246.6015625  101284.0781250
 CG ITER, OVMR, OVMRUB =          40   92112.5781250  101284.0781250
 CG ITER, OVMR, OVMRUB =          41   92023.6250000  101284.0781250
 CG ITER, OVMR, OVMRUB =          42   91937.9062500  101284.0781250
 CG ITER, OVMR, OVMRUB =          43   91833.3593750  101284.0781250
 CG ITER, OVMR, OVMRUB =          44   91747.2187500  101284.0781250
 CG ITER, OVMR, OVMRUB =          45   91671.3437500  101284.0781250
 CG ITER, OVMR, OVMRUB =          46   91602.8203125  101284.0781250
 CG ITER, OVMR, OVMRUB =          47   91537.6953125  101284.0781250
 CG ITER, OVMR, OVMRUB =          48   91468.7421875  101284.0781250
 CG ITER, OVMR, OVMRUB =          49   91378.3281250  101284.0781250
 CG ITER, OVMR, OVMRUB =          50   91326.3984375  101284.0781250
 CG ITER, OVMR, OVMRUB =          51   91272.7812500  101284.0781250
 CG ITER, OVMR, OVMRUB =          52   91222.5390625  101284.0781250
