 CG ITER, OVMR, OVMRUB =           1  103631.5859375  103631.5859375
 CG ITER, OVMR, OVMRUB =           2  103547.0312500  103547.0546875
 CG ITER, OVMR, OVMRUB =           3  103547.0468750  103547.0546875
 CG ITER, OVMR, OVMRUB =           4  103533.0781250  103547.0546875
 CG ITER, OVMR, OVMRUB =           5  103098.2187500  103547.0546875
 CG ITER, OVMR, OVMRUB =           6  102408.0468750  103547.0546875
 CG ITER, OVMR, OVMRUB =           7  102647.1953125  103547.0546875
 CG ITER, OVMR, OVMRUB =           8  100914.3750000  103547.0546875
 CG ITER, OVMR, OVMRUB =           9   99742.4843750  103547.0546875
 CG ITER, OVMR, OVMRUB =          10   97982.0234375  103547.0546875
 CG ITER, OVMR, OVMRUB =          11   97477.6015625  103547.0546875
 CG ITER, OVMR, OVMRUB =          12   97206.2109375  103547.0546875
 CG ITER, OVMR, OVMRUB =          13   97406.2109375  103547.0546875
 CG ITER, OVMR, OVMRUB =          14   96860.9765625  103547.0546875
 CG ITER, OVMR, OVMRUB =          15   96435.3203125  103547.0546875
 CG ITER, OVMR, OVMRUB =          16   96260.2656250  103547.0546875
 CG ITER, OVMR, OVMRUB =          17   96282.6562500  103547.0546875
 CG ITER, OVMR, OVMRUB =          18   96020.3203125  103547.0546875
 CG ITER, OVMR, OVMRUB =          19   95933.1718750  103547.0546875
 CG ITER, OVMR, OVMRUB =          20   95782.0859375  103547.0546875
 CG ITER, OVMR, OVMRUB =          21   95540.1250000  103547.0546875
 CG ITER, OVMR, OVMRUB =          22   95351.5546875  103547.0546875
 CG ITER, OVMR, OVMRUB =          23   95169.1250000  103547.0546875
 CG ITER, OVMR, OVMRUB =          24   94989.0546875  103547.0546875
 CG ITER, OVMR, OVMRUB =          25   94800.3281250  103547.0546875
 CG ITER, OVMR, OVMRUB =          26   94615.5703125  103547.0546875
 CG ITER, OVMR, OVMRUB =          27   94427.2968750  103547.0546875
 CG ITER, OVMR, OVMRUB =          28   94280.6015625  103547.0546875
 CG ITER, OVMR, OVMRUB =          29   94126.6484375  103547.0546875
 CG ITER, OVMR, OVMRUB =          30   94000.5781250  103547.0546875
 CG ITER, OVMR, OVMRUB =          31   93822.3515625  103547.0546875
 CG ITER, OVMR, OVMRUB =          32   93683.8437500  103547.0546875
 CG ITER, OVMR, OVMRUB =          33   93580.4531250  103547.0546875
 CG ITER, OVMR, OVMRUB =          34   93453.6328125  103547.0546875
 CG ITER, OVMR, OVMRUB =          35   93321.9453125  103547.0546875
 CG ITER, OVMR, OVMRUB =          36   93195.5078125  103547.0546875
 CG ITER, OVMR, OVMRUB =          37   93096.3828125  103547.0546875
 CG ITER, OVMR, OVMRUB =          38   92968.6796875  103547.0546875
 CG ITER, OVMR, OVMRUB =          39   92897.3593750  103547.0546875
 CG ITER, OVMR, OVMRUB =          40   92810.6796875  103547.0546875
 CG ITER, OVMR, OVMRUB =          41   92739.4687500  103547.0546875
 CG ITER, OVMR, OVMRUB =          42   92624.8671875  103547.0546875
 CG ITER, OVMR, OVMRUB =          43   92550.6953125  103547.0546875
 CG ITER, OVMR, OVMRUB =          44   92467.0546875  103547.0546875
 CG ITER, OVMR, OVMRUB =          45   92413.7031250  103547.0546875
 CG ITER, OVMR, OVMRUB =          46   92334.6718750  103547.0546875
 CG ITER, OVMR, OVMRUB =          47   92281.6250000  103547.0546875
 CG ITER, OVMR, OVMRUB =          48   92209.7812500  103547.0546875
 CG ITER, OVMR, OVMRUB =          49   92160.3593750  103547.0546875
 CG ITER, OVMR, OVMRUB =          50   92087.3984375  103547.0546875
 CG ITER, OVMR, OVMRUB =          51   92023.6875000  103547.0546875
 CG ITER, OVMR, OVMRUB =          52   91982.8906250  103547.0546875
 CG ITER, OVMR, OVMRUB =          53   91922.1796875  103547.0546875
 CG ITER, OVMR, OVMRUB =          54   91889.8437500  103547.0546875
 CG ITER, OVMR, OVMRUB =          55   91852.5234375  103547.0546875
 CG ITER, OVMR, OVMRUB =          56   91808.6328125  103547.0546875
 CG ITER, OVMR, OVMRUB =          57   91769.0703125  103547.0546875
 CG ITER, OVMR, OVMRUB =          58   91741.5859375  103547.0546875
 CG ITER, OVMR, OVMRUB =          59   91705.1406250  103547.0546875
 CG ITER, OVMR, OVMRUB =          60   91677.6562500  103547.0546875
 CG ITER, OVMR, OVMRUB =          61   91640.3750000  103547.0546875
 CG ITER, OVMR, OVMRUB =          62   91620.3671875  103547.0546875
 CG ITER, OVMR, OVMRUB =          63   91599.7968750  103547.0546875
 CG ITER, OVMR, OVMRUB =          64   91569.8515625  103547.0546875
 CG ITER, OVMR, OVMRUB =          65   91541.0625000  103547.0546875
 CG ITER, OVMR, OVMRUB =          66   91513.2187500  103547.0546875
 CG ITER, OVMR, OVMRUB =          67   91489.3671875  103547.0546875
 CG ITER, OVMR, OVMRUB =          68   91461.4843750  103547.0546875
 CG ITER, OVMR, OVMRUB =          69   91437.7968750  103547.0546875
 CG ITER, OVMR, OVMRUB =          70   91403.8125000  103547.0546875
 CG ITER, OVMR, OVMRUB =          71   91403.1250000  103547.0546875
 CG ITER, OVMR, OVMRUB =          72   91383.5312500  103547.0546875
 CG ITER, OVMR, OVMRUB =          73   91365.8125000  103547.0546875
 CG ITER, OVMR, OVMRUB =          74   91343.7578125  103547.0546875
 CG ITER, OVMR, OVMRUB =          75   91330.5390625  103547.0546875
 CG ITER, OVMR, OVMRUB =          76   91323.7421875  103547.0546875
 CG ITER, OVMR, OVMRUB =          77   91309.3046875  103547.0546875
 CG ITER, OVMR, OVMRUB =          78   91301.1875000  103547.0546875
 CG ITER, OVMR, OVMRUB =          79   91286.1875000  103547.0546875
 CG ITER, OVMR, OVMRUB =          80   91273.5312500  103547.0546875
 CG ITER, OVMR, OVMRUB =          81   91265.7343750  103547.0546875
 CG ITER, OVMR, OVMRUB =          82   91255.9375000  103547.0546875
 CG ITER, OVMR, OVMRUB =          83   91244.5937500  103547.0546875
 CG ITER, OVMR, OVMRUB =          84   91235.9453125  101195.6640625
 CG ITER, OVMR, OVMRUB =          85   91222.6250000  101195.6640625
 CG ITER, OVMR, OVMRUB =          86   91216.0703125  101195.6640625
 CG ITER, OVMR, OVMRUB =          87   91212.8437500  101195.6640625
 CG ITER, OVMR, OVMRUB =          88   91209.3906250  101195.6640625
