 CG ITER, OVMR, OVMRUB =           1   78168.0078125   78168.0078125
 CG ITER, OVMR, OVMRUB =           2   76483.1015625   76483.1015625
 CG ITER, OVMR, OVMRUB =           3   68658.1171875   76483.1015625
 CG ITER, OVMR, OVMRUB =           4   62097.8554688   73575.9218750
 CG ITER, OVMR, OVMRUB =           5   60344.6328125   73575.9218750
 CG ITER, OVMR, OVMRUB =           6   60081.2656250   73575.9218750
 CG ITER, OVMR, OVMRUB =           7   59777.3984375   73575.9218750
 CG ITER, OVMR, OVMRUB =           8   59577.6132812   73575.9218750
 CG ITER, OVMR, OVMRUB =           9   59392.9296875   73575.9218750
 CG ITER, OVMR, OVMRUB =          10   59145.5000000   73575.9218750
 CG ITER, OVMR, OVMRUB =          11   58981.5195312   73575.9218750
 CG ITER, OVMR, OVMRUB =          12   58885.2773438   73575.9218750
 CG ITER, OVMR, OVMRUB =          13   58700.0234375   72340.3046875
 CG ITER, OVMR, OVMRUB =          14   58560.8398438   72340.3046875
 CG ITER, OVMR, OVMRUB =          15   58424.2109375   72340.3046875
 CG ITER, OVMR, OVMRUB =          16   58288.5937500   72340.3046875
 CG ITER, OVMR, OVMRUB =          17   58217.1132812   71810.7343750
 CG ITER, OVMR, OVMRUB =          18   58109.3984375   71810.7343750
 CG ITER, OVMR, OVMRUB =          19   58036.0273438   71810.7343750
 CG ITER, OVMR, OVMRUB =          20   57906.0937500   69705.1953125
 CG ITER, OVMR, OVMRUB =          21   57768.6835938   69705.1953125
 CG ITER, OVMR, OVMRUB =          22   57707.3945312   69705.1953125
 CG ITER, OVMR, OVMRUB =          23   57613.9335938   69705.1953125
 CG ITER, OVMR, OVMRUB =          24   57584.0820312   69697.5156250
 CG ITER, OVMR, OVMRUB =          25   57475.7187500   65356.0468750
 CG ITER, OVMR, OVMRUB =          26   57425.9843750   65356.0468750
 CG ITER, OVMR, OVMRUB =          27   57373.4531250   65356.0468750
 CG ITER, OVMR, OVMRUB =          28   57303.8281250   65356.0468750
 CG ITER, OVMR, OVMRUB =          29   57256.2929688   65356.0468750
 CG ITER, OVMR, OVMRUB =          30   57226.2617188   65356.0468750
 CG ITER, OVMR, OVMRUB =          31   57150.9609375   65356.0468750
 CG ITER, OVMR, OVMRUB =          32   57099.5820312   65356.0468750
 CG ITER, OVMR, OVMRUB =          33   57072.1328125   65356.0468750
 CG ITER, OVMR, OVMRUB =          34   57054.6757812   65356.0468750
 CG ITER, OVMR, OVMRUB =          35   57017.1015625   65356.0468750
 CG ITER, OVMR, OVMRUB =          36   57016.8203125   65356.0468750
 CG ITER, OVMR, OVMRUB =          37   57005.4257812   65356.0468750
 CG ITER, OVMR, OVMRUB =          38   56992.1718750   64609.7734375
 CG ITER, OVMR, OVMRUB =          39   56976.7343750   64609.7734375
 CG ITER, OVMR, OVMRUB =          40   56970.0742188   64609.7734375
 CG ITER, OVMR, OVMRUB =          41   56967.9609375   64609.7734375
