 CG ITER, OVMR, OVMRUB =           1   49850.4375000   49850.4296875
 CG ITER, OVMR, OVMRUB =           2   45578.8085938   45578.8046875
 CG ITER, OVMR, OVMRUB =           3   45578.8046875   45578.8046875
 CG ITER, OVMR, OVMRUB =           4   45578.7968750   45578.8046875
 CG ITER, OVMR, OVMRUB =           5   41368.9375000   45578.8046875
 CG ITER, OVMR, OVMRUB =           6   40555.0351562   45578.8046875
 CG ITER, OVMR, OVMRUB =           7   40281.8437500   45578.8046875
 CG ITER, OVMR, OVMRUB =           8   40584.2031250   45578.8046875
 CG ITER, OVMR, OVMRUB =           9   38590.5898438   45578.8046875
 CG ITER, OVMR, OVMRUB =          10   38924.3554688   45578.8046875
 CG ITER, OVMR, OVMRUB =          11   39367.7421875   45578.8046875
 CG ITER, OVMR, OVMRUB =          12   39643.2500000   45578.8046875
 CG ITER, OVMR, OVMRUB =          13   39821.7773438   45578.8046875
 CG ITER, OVMR, OVMRUB =          14   39967.5156250   45578.8046875
 CG ITER, OVMR, OVMRUB =          15   40074.9375000   45578.8046875
 CG ITER, OVMR, OVMRUB =          16   40176.4843750   45578.8046875
 CG ITER, OVMR, OVMRUB =          17   40274.8945312   45578.8046875
 CG ITER, OVMR, OVMRUB =          18   40368.2812500   45578.8046875
 CG ITER, OVMR, OVMRUB =          19   40460.8867188   45578.8046875
 CG ITER, OVMR, OVMRUB =          20   40535.3085938   45578.8046875
 CG ITER, OVMR, OVMRUB =          21   40614.7148438   45578.8046875
 CG ITER, OVMR, OVMRUB =          22   40691.6367188   45578.8046875
 CG ITER, OVMR, OVMRUB =          23   40783.3203125   45578.8046875
 CG ITER, OVMR, OVMRUB =          24   40854.2851562   45578.8046875
 CG ITER, OVMR, OVMRUB =          25   40939.4062500   45578.8046875
 CG ITER, OVMR, OVMRUB =          26   41003.5664062   45578.8046875
 CG ITER, OVMR, OVMRUB =          27   41072.6210938   45578.8046875
 CG ITER, OVMR, OVMRUB =          28   41029.5976562   45578.8046875
 CG ITER, OVMR, OVMRUB =          29   41058.3281250   45578.8046875
 CG ITER, OVMR, OVMRUB =          30   41056.1250000   45578.8046875
 CG ITER, OVMR, OVMRUB =          31   41063.8320312   45578.8046875
 CG ITER, OVMR, OVMRUB =          32   41094.5625000   45578.8046875
 CG ITER, OVMR, OVMRUB =          33   41116.1445312   45578.8046875
 CG ITER, OVMR, OVMRUB =          34   41129.3164062   45578.8046875
 CG ITER, OVMR, OVMRUB =          35   41151.5429688   45578.8046875
 CG ITER, OVMR, OVMRUB =          36   41156.8398438   45578.8046875
 CG ITER, OVMR, OVMRUB =          37   41179.7695312   45578.8046875
 CG ITER, OVMR, OVMRUB =          38   41116.5507812   45578.8046875
 CG ITER, OVMR, OVMRUB =          39   41122.1914062   45578.8046875
 CG ITER, OVMR, OVMRUB =          40   41128.0742188   45578.8046875
 CG ITER, OVMR, OVMRUB =          41   41147.9335938   45578.8046875
 CG ITER, OVMR, OVMRUB =          42   41156.9960938   45578.8046875
 CG ITER, OVMR, OVMRUB =          43   41178.5429688   45578.8046875
 CG ITER, OVMR, OVMRUB =          44   41183.2148438   45578.8046875
 CG ITER, OVMR, OVMRUB =          45   41190.2421875   45578.8046875
 CG ITER, OVMR, OVMRUB =          46   41207.5781250   45578.8046875
 CG ITER, OVMR, OVMRUB =          47   41217.9062500   45578.8046875
 CG ITER, OVMR, OVMRUB =          48   41227.0195312   45578.8046875
 CG ITER, OVMR, OVMRUB =          49   41240.6914062   45578.8046875
 CG ITER, OVMR, OVMRUB =          50   41253.6796875   45578.8046875
 CG ITER, OVMR, OVMRUB =          51   41255.8476562   45578.8046875
 CG ITER, OVMR, OVMRUB =          52   41264.5664062   45578.8046875
 CG ITER, OVMR, OVMRUB =          53   41280.5976562   45578.8046875
 CG ITER, OVMR, OVMRUB =          54   41294.2812500   45578.8046875
 CG ITER, OVMR, OVMRUB =          55   41301.5859375   45578.8046875
 CG ITER, OVMR, OVMRUB =          56   41313.0000000   45578.8046875
 CG ITER, OVMR, OVMRUB =          57   41316.8007812   45578.8046875
 CG ITER, OVMR, OVMRUB =          58   41334.7656250   45578.8046875
 CG ITER, OVMR, OVMRUB =          59   41343.9765625   45578.8046875
 CG ITER, OVMR, OVMRUB =          60   41353.9609375   45578.8046875
 CG ITER, OVMR, OVMRUB =          61   41354.8750000   45578.8046875
 CG ITER, OVMR, OVMRUB =          62   41371.3476562   45578.8046875
 CG ITER, OVMR, OVMRUB =          63   41387.9960938   45578.8046875
 CG ITER, OVMR, OVMRUB =          64   41389.2226562   45578.8046875
 CG ITER, OVMR, OVMRUB =          65   41402.2304688   45578.8046875
 CG ITER, OVMR, OVMRUB =          66   41415.5546875   45578.8046875
 CG ITER, OVMR, OVMRUB =          67   41427.1914062   45578.8046875
 CG ITER, OVMR, OVMRUB =          68   41435.1640625   45578.8046875
 CG ITER, OVMR, OVMRUB =          69   41445.1171875   45578.8046875
 CG ITER, OVMR, OVMRUB =          70   41456.7265625   45578.8046875
 CG ITER, OVMR, OVMRUB =          71   41466.7148438   45578.8046875
 CG ITER, OVMR, OVMRUB =          72   41475.4882812   45578.8046875
 CG ITER, OVMR, OVMRUB =          73   41482.7148438   45578.8046875
 CG ITER, OVMR, OVMRUB =          74   41497.4218750   45578.8046875
 CG ITER, OVMR, OVMRUB =          75   41501.4296875   45578.8046875
 CG ITER, OVMR, OVMRUB =          76   41508.1289062   45578.8046875
 CG ITER, OVMR, OVMRUB =          77   41521.8984375   45578.8046875
 CG ITER, OVMR, OVMRUB =          78   41528.6445312   45578.8046875
 CG ITER, OVMR, OVMRUB =          79   41535.4023438   45578.8046875
 CG ITER, OVMR, OVMRUB =          80   41549.7812500   45578.8046875
 CG ITER, OVMR, OVMRUB =          81   41556.0859375   45578.8046875
 CG ITER, OVMR, OVMRUB =          82   41566.7109375   45578.8046875
 CG ITER, OVMR, OVMRUB =          83   41574.7070312   45578.8046875
 CG ITER, OVMR, OVMRUB =          84   41586.5468750   45578.8046875
 CG ITER, OVMR, OVMRUB =          85   41596.8203125   45578.8046875
 CG ITER, OVMR, OVMRUB =          86   41602.0703125   45578.8046875
 CG ITER, OVMR, OVMRUB =          87   41605.8437500   45578.8046875
 CG ITER, OVMR, OVMRUB =          88   41621.2460938   45578.8046875
 CG ITER, OVMR, OVMRUB =          89   41630.6445312   45578.8046875
 CG ITER, OVMR, OVMRUB =          90   41640.1015625   45578.8046875
 CG ITER, OVMR, OVMRUB =          91   41652.4726562   45578.8046875
 CG ITER, OVMR, OVMRUB =          92   41656.1562500   45578.8046875
 CG ITER, OVMR, OVMRUB =          93   41669.3593750   45578.8046875
 CG ITER, OVMR, OVMRUB =          94   41678.5468750   45578.8046875
 CG ITER, OVMR, OVMRUB =          95   41684.5781250   45578.8046875
 CG ITER, OVMR, OVMRUB =          96   41689.1054688   45578.8046875
 CG ITER, OVMR, OVMRUB =          97   41708.9257812   45578.8046875
 CG ITER, OVMR, OVMRUB =          98   41718.2851562   45578.8046875
 CG ITER, OVMR, OVMRUB =          99   41725.1523438   45578.8046875
 CG ITER, OVMR, OVMRUB =         100   41735.2148438   45578.8046875
 CG ITER, OVMR, OVMRUB =         101   41745.1718750   45578.8046875
 CG ITER, OVMR, OVMRUB =         102   41746.2500000   45578.8046875
 CG ITER, OVMR, OVMRUB =         103   41767.6640625   45578.8046875
 CG ITER, OVMR, OVMRUB =         104   41768.9843750   45578.8046875
 CG ITER, OVMR, OVMRUB =         105   41774.9414062   45578.8046875
 CG ITER, OVMR, OVMRUB =         106   41788.0429688   45578.8046875
 CG ITER, OVMR, OVMRUB =         107   41801.3085938   45578.8046875
 CG ITER, OVMR, OVMRUB =         108   41808.7421875   45578.8046875
 CG ITER, OVMR, OVMRUB =         109   41816.1445312   45578.8046875
 CG ITER, OVMR, OVMRUB =         110   41826.8125000   45578.8046875
 CG ITER, OVMR, OVMRUB =         111   41827.0859375   45578.8046875
 CG ITER, OVMR, OVMRUB =         112   41840.3476562   45578.8046875
 CG ITER, OVMR, OVMRUB =         113   41849.4296875   45578.8046875
 CG ITER, OVMR, OVMRUB =         114   41862.7734375   45578.8046875
 CG ITER, OVMR, OVMRUB =         115   41862.7734375   45578.8046875
OVLB =   41862.7734375 OVLUB =   45578.8046875 TIME =       9.6999998
