 CG ITER, OVMR, OVMRUB =           1   41448.1875000   41448.1796875
 CG ITER, OVMR, OVMRUB =           2   41448.1835938   41448.1796875
 CG ITER, OVMR, OVMRUB =           3   31058.6757812   31058.6757812
 CG ITER, OVMR, OVMRUB =           4   30976.3867188   31058.6757812
 CG ITER, OVMR, OVMRUB =           5   30526.9609375   31058.6757812
 CG ITER, OVMR, OVMRUB =           6   28788.6601562   31058.6757812
 CG ITER, OVMR, OVMRUB =           7   28604.4863281   31058.6757812
 CG ITER, OVMR, OVMRUB =           8   28929.4531250   31058.6757812
 CG ITER, OVMR, OVMRUB =           9   29062.4335938   30446.4082031
 CG ITER, OVMR, OVMRUB =          10   26370.8574219   30446.4082031
 CG ITER, OVMR, OVMRUB =          11   26648.0917969   30446.4082031
 CG ITER, OVMR, OVMRUB =          12   26922.2460938   30193.9824219
 CG ITER, OVMR, OVMRUB =          13   27039.5742188   30193.9824219
 CG ITER, OVMR, OVMRUB =          14   27133.3164062   30193.9824219
 CG ITER, OVMR, OVMRUB =          15   27207.4121094   30193.9824219
 CG ITER, OVMR, OVMRUB =          16   27266.6230469   30193.9824219
 CG ITER, OVMR, OVMRUB =          17   27314.9355469   30193.9824219
 CG ITER, OVMR, OVMRUB =          18   27363.4707031   30193.9824219
 CG ITER, OVMR, OVMRUB =          19   27411.4570312   30193.9824219
 CG ITER, OVMR, OVMRUB =          20   27455.6875000   30193.9824219
 CG ITER, OVMR, OVMRUB =          21   27505.8261719   30193.9824219
 CG ITER, OVMR, OVMRUB =          22   27539.4355469   29629.4082031
 CG ITER, OVMR, OVMRUB =          23   27573.4238281   29629.4082031
 CG ITER, OVMR, OVMRUB =          24   27606.3476562   29629.4082031
 CG ITER, OVMR, OVMRUB =          25   27640.3554688   29629.4082031
 CG ITER, OVMR, OVMRUB =          26   27675.2304688   29629.4082031
 CG ITER, OVMR, OVMRUB =          27   27703.5292969   29629.4082031
 CG ITER, OVMR, OVMRUB =          28   27732.3769531   29629.4082031
 CG ITER, OVMR, OVMRUB =          29   27762.9960938   29629.4082031
 CG ITER, OVMR, OVMRUB =          30   27789.9550781   29629.4082031
 CG ITER, OVMR, OVMRUB =          31   27820.6347656   29629.4082031
 CG ITER, OVMR, OVMRUB =          32   27845.3398438   29629.4082031
 CG ITER, OVMR, OVMRUB =          33   27875.1699219   29629.4082031
 CG ITER, OVMR, OVMRUB =          34   27897.6386719   29629.4082031
 CG ITER, OVMR, OVMRUB =          35   27921.3847656   29629.4082031
 CG ITER, OVMR, OVMRUB =          36   27945.5058594   29629.4082031
 CG ITER, OVMR, OVMRUB =          37   27969.6289062   29629.4082031
 CG ITER, OVMR, OVMRUB =          38   27985.4238281   29629.4082031
 CG ITER, OVMR, OVMRUB =          39   28006.6933594   29629.4082031
 CG ITER, OVMR, OVMRUB =          40   28023.1816406   29629.4082031
 CG ITER, OVMR, OVMRUB =          41   28042.9843750   29629.4082031
 CG ITER, OVMR, OVMRUB =          42   28052.6621094   29629.4082031
 CG ITER, OVMR, OVMRUB =          43   28068.5039062   29629.4082031
 CG ITER, OVMR, OVMRUB =          44   28078.7695312   29629.4082031
