 CG ITER, OVMR, OVMRUB =           1   70208.0937500   70208.0937500
 CG ITER, OVMR, OVMRUB =           2   70208.0937500   70208.0937500
 CG ITER, OVMR, OVMRUB =           3   70208.0937500   70208.0937500
 CG ITER, OVMR, OVMRUB =           4   70208.1015625   70208.0937500
 CG ITER, OVMR, OVMRUB =           5   70203.0156250   70208.0937500
 CG ITER, OVMR, OVMRUB =           6   70208.0937500   70208.0937500
 CG ITER, OVMR, OVMRUB =           7   69641.9921875   70208.0937500
 CG ITER, OVMR, OVMRUB =           8   70208.0937500   70208.0937500
 CG ITER, OVMR, OVMRUB =           9   70198.7421875   70208.0937500
 CG ITER, OVMR, OVMRUB =          10   69457.2578125   70208.0937500
 CG ITER, OVMR, OVMRUB =          11   69988.3750000   70208.0937500
 CG ITER, OVMR, OVMRUB =          12   68823.0703125   70208.0937500
 CG ITER, OVMR, OVMRUB =          13   68781.8671875   70208.0937500
 CG ITER, OVMR, OVMRUB =          14   67660.2890625   70208.0937500
 CG ITER, OVMR, OVMRUB =          15   65100.0781250   70208.0937500
 CG ITER, OVMR, OVMRUB =          16   64960.4687500   70208.0937500
 CG ITER, OVMR, OVMRUB =          17   64230.0585938   70208.0937500
 CG ITER, OVMR, OVMRUB =          18   64344.4375000   70208.0937500
 CG ITER, OVMR, OVMRUB =          19   64467.1132812   70208.0937500
 CG ITER, OVMR, OVMRUB =          20   64595.1093750   70208.0937500
 CG ITER, OVMR, OVMRUB =          21   64691.0546875   70208.0937500
 CG ITER, OVMR, OVMRUB =          22   64778.5976562   70208.0937500
 CG ITER, OVMR, OVMRUB =          23   64866.8789062   70208.0937500
 CG ITER, OVMR, OVMRUB =          24   64929.4257812   69336.5000000
 CG ITER, OVMR, OVMRUB =          25   64994.6523438   69336.5000000
 CG ITER, OVMR, OVMRUB =          26   65049.5625000   69336.5000000
 CG ITER, OVMR, OVMRUB =          27   65113.1679688   69336.5000000
 CG ITER, OVMR, OVMRUB =          28   65180.6484375   69336.5000000
 CG ITER, OVMR, OVMRUB =          29   65254.9296875   69083.0078125
 CG ITER, OVMR, OVMRUB =          30   65287.8125000   69083.0078125
 CG ITER, OVMR, OVMRUB =          31   65341.4179688   69083.0078125
 CG ITER, OVMR, OVMRUB =          32   65392.7070312   69083.0078125
 CG ITER, OVMR, OVMRUB =          33   65418.2070312   69083.0078125
 CG ITER, OVMR, OVMRUB =          34   65468.4140625   69083.0078125
 CG ITER, OVMR, OVMRUB =          35   65501.6601562   69083.0078125
