 CG ITER, OVMR, OVMRUB =           1   65183.5898438   65183.5898438
 CG ITER, OVMR, OVMRUB =           2   65183.5937500   65183.5898438
 CG ITER, OVMR, OVMRUB =           3   65183.5976562   65183.5898438
 CG ITER, OVMR, OVMRUB =           4   65183.6015625   65183.5898438
 CG ITER, OVMR, OVMRUB =           5   65183.5937500   65183.5898438
 CG ITER, OVMR, OVMRUB =           6   65183.5976562   65183.5898438
 CG ITER, OVMR, OVMRUB =           7   65183.5898438   65183.5898438
 CG ITER, OVMR, OVMRUB =           8   65183.5937500   65183.5898438
 CG ITER, OVMR, OVMRUB =           9   65183.5937500   65183.5898438
 CG ITER, OVMR, OVMRUB =          10   65183.5898438   65183.5898438
 CG ITER, OVMR, OVMRUB =          11   65183.5937500   65183.5898438
 CG ITER, OVMR, OVMRUB =          12   65183.5820312   65183.5898438
 CG ITER, OVMR, OVMRUB =          13   65183.5898438   65183.5898438
 CG ITER, OVMR, OVMRUB =          14   65105.1601562   65183.5898438
 CG ITER, OVMR, OVMRUB =          15   63197.3945312   65183.5898438
 CG ITER, OVMR, OVMRUB =          16   63635.4765625   65183.5898438
 CG ITER, OVMR, OVMRUB =          17   62561.9687500   65183.5898438
 CG ITER, OVMR, OVMRUB =          18   58654.2890625   65183.5898438
 CG ITER, OVMR, OVMRUB =          19   58014.6914062   65183.5898438
 CG ITER, OVMR, OVMRUB =          20   57352.0976562   65183.5898438
 CG ITER, OVMR, OVMRUB =          21   57106.1015625   63323.1250000
 CG ITER, OVMR, OVMRUB =          22   57298.1562500   63323.1250000
 CG ITER, OVMR, OVMRUB =          23   57381.1835938   62895.0195312
 CG ITER, OVMR, OVMRUB =          24   57376.5234375   62895.0195312
 CG ITER, OVMR, OVMRUB =          25   57449.0820312   62895.0195312
 CG ITER, OVMR, OVMRUB =          26   57599.3945312   61492.5585938
 CG ITER, OVMR, OVMRUB =          27   57737.9453125   61492.5585938
 CG ITER, OVMR, OVMRUB =          28   57874.8476562   61492.5585938
 CG ITER, OVMR, OVMRUB =          29   57990.2539062   61492.5585938
 CG ITER, OVMR, OVMRUB =          30   58105.7382812   61492.5585938
 CG ITER, OVMR, OVMRUB =          31   58218.6523438   61492.5585938
 CG ITER, OVMR, OVMRUB =          32   58311.6679688   61492.5585938
 CG ITER, OVMR, OVMRUB =          33   58147.3242188   61492.5585938
 CG ITER, OVMR, OVMRUB =          34   58247.9257812   61492.5585938
 CG ITER, OVMR, OVMRUB =          35   58332.1640625   61492.5585938
 CG ITER, OVMR, OVMRUB =          36   58401.5039062   61492.5585938
 CG ITER, OVMR, OVMRUB =          37   58473.8750000   61492.5585938
 CG ITER, OVMR, OVMRUB =          38   58537.1523438   61492.5585938
 CG ITER, OVMR, OVMRUB =          39   58595.4960938   61492.5585938
 CG ITER, OVMR, OVMRUB =          40   58651.6250000   61492.5585938
 CG ITER, OVMR, OVMRUB =          41   58711.7304688   61492.5585938
 CG ITER, OVMR, OVMRUB =          42   58758.6210938   61492.5585938
 CG ITER, OVMR, OVMRUB =          43   58805.7500000   61492.5585938
 CG ITER, OVMR, OVMRUB =          44   58858.1210938   61492.5585938
 CG ITER, OVMR, OVMRUB =          45   58907.5078125   61492.5585938
 CG ITER, OVMR, OVMRUB =          46   58949.6484375   61492.5585938
 CG ITER, OVMR, OVMRUB =          47   58997.1328125   61492.5585938
 CG ITER, OVMR, OVMRUB =          48   59037.7968750   61492.5585938
 CG ITER, OVMR, OVMRUB =          49   59078.7304688   61492.5585938
 CG ITER, OVMR, OVMRUB =          50   59120.2773438   61492.5585938
 CG ITER, OVMR, OVMRUB =          51   59163.3203125   61492.5585938
 CG ITER, OVMR, OVMRUB =          52   59203.5742188   61492.5585938
 CG ITER, OVMR, OVMRUB =          53   59235.2500000   61492.5585938
 CG ITER, OVMR, OVMRUB =          54   59276.0859375   61492.5585938
 CG ITER, OVMR, OVMRUB =          55   59310.3437500   61492.5585938
 CG ITER, OVMR, OVMRUB =          56   59344.3750000   61492.5585938
 CG ITER, OVMR, OVMRUB =          57   59377.8476562   61492.5585938
 CG ITER, OVMR, OVMRUB =          58   59411.9492188   61492.5585938
 CG ITER, OVMR, OVMRUB =          59   59446.7500000   61492.5585938
 CG ITER, OVMR, OVMRUB =          60   59477.4921875   61492.5585938
 CG ITER, OVMR, OVMRUB =          61   59506.3320312   61492.5585938
 CG ITER, OVMR, OVMRUB =          62   59537.7187500   61492.5585938
 CG ITER, OVMR, OVMRUB =          63   59563.9140625   61492.5585938
 CG ITER, OVMR, OVMRUB =          64   59546.5078125   61492.5585938
 CG ITER, OVMR, OVMRUB =          65   59512.0390625   61492.5585938
 CG ITER, OVMR, OVMRUB =          66   59539.5312500   61492.5585938
 CG ITER, OVMR, OVMRUB =          67   59553.9570312   61492.5585938
 CG ITER, OVMR, OVMRUB =          68   59570.0664062   61492.5585938
 CG ITER, OVMR, OVMRUB =          69   59598.4453125   61492.5585938
 CG ITER, OVMR, OVMRUB =          70   59620.4296875   61492.5585938
 CG ITER, OVMR, OVMRUB =          71   59643.8242188   61492.5585938
 CG ITER, OVMR, OVMRUB =          72   59621.7578125   61492.5585938
 CG ITER, OVMR, OVMRUB =          73   59600.6601562   61492.5585938
 CG ITER, OVMR, OVMRUB =          74   59529.4179688   61492.5585938
 CG ITER, OVMR, OVMRUB =          75   59566.8710938   61492.5585938
 CG ITER, OVMR, OVMRUB =          76   59587.5664062   61492.5585938
 CG ITER, OVMR, OVMRUB =          77   59604.8437500   61492.5585938
 CG ITER, OVMR, OVMRUB =          78   59625.7929688   61492.5585938
 CG ITER, OVMR, OVMRUB =          79   59639.1718750   61492.5585938
 CG ITER, OVMR, OVMRUB =          80   59662.5000000   61492.5585938
 CG ITER, OVMR, OVMRUB =          81   59669.8828125   61492.5585938
 CG ITER, OVMR, OVMRUB =          82   59682.9218750   61492.5585938
 CG ITER, OVMR, OVMRUB =          83   59702.5156250   61492.5585938
 CG ITER, OVMR, OVMRUB =          84   59721.0898438   61492.5585938
 CG ITER, OVMR, OVMRUB =          85   59732.7500000   61492.5585938
 CG ITER, OVMR, OVMRUB =          86   59750.1289062   61492.5585938
 CG ITER, OVMR, OVMRUB =          87   59768.3945312   61492.5585938
 CG ITER, OVMR, OVMRUB =          88   59782.1914062   61492.5585938
 CG ITER, OVMR, OVMRUB =          89   59795.6914062   61492.5585938
 CG ITER, OVMR, OVMRUB =          90   59732.7578125   61492.5585938
 CG ITER, OVMR, OVMRUB =          91   59772.9492188   61492.5585938
 CG ITER, OVMR, OVMRUB =          92   59783.3906250   61492.5585938
 CG ITER, OVMR, OVMRUB =          93   59791.7695312   61492.5585938
 CG ITER, OVMR, OVMRUB =          94   59807.4648438   61492.5585938
 CG ITER, OVMR, OVMRUB =          95   59819.8320312   61492.5585938
 CG ITER, OVMR, OVMRUB =          96   59832.5234375   61492.5585938
 CG ITER, OVMR, OVMRUB =          97   59845.0820312   61492.5585938
 CG ITER, OVMR, OVMRUB =          98   59862.0156250   61492.5585938
 CG ITER, OVMR, OVMRUB =          99   59873.5898438   61492.5585938
 CG ITER, OVMR, OVMRUB =         100   59885.7656250   61492.5585938
 CG ITER, OVMR, OVMRUB =         101   59892.2382812   61492.5585938
 CG ITER, OVMR, OVMRUB =         102   59905.2656250   61492.5585938
 CG ITER, OVMR, OVMRUB =         103   59835.3281250   61492.5585938
 CG ITER, OVMR, OVMRUB =         104   59849.9492188   61492.5585938
 CG ITER, OVMR, OVMRUB =         105   59862.9609375   61492.5585938
 CG ITER, OVMR, OVMRUB =         106   59873.6484375   61492.5585938
 CG ITER, OVMR, OVMRUB =         107   59884.8984375   61492.5585938
 CG ITER, OVMR, OVMRUB =         108   59896.5468750   61492.5585938
 CG ITER, OVMR, OVMRUB =         109   59899.1210938   61492.5585938
 CG ITER, OVMR, OVMRUB =         110   59909.3867188   61492.5585938
 CG ITER, OVMR, OVMRUB =         111   59925.0000000   61492.5585938
 CG ITER, OVMR, OVMRUB =         112   59926.9960938   61492.5585938
 CG ITER, OVMR, OVMRUB =         113   59940.3476562   61492.5585938
 CG ITER, OVMR, OVMRUB =         114   59930.2968750   61390.5585938
 CG ITER, OVMR, OVMRUB =         115   59929.4648438   61390.5585938
 CG ITER, OVMR, OVMRUB =         116   59940.8632812   61390.5585938
 CG ITER, OVMR, OVMRUB =         117   59940.8632812   61390.5585938
OVLB =   59940.8632812 OVLUB =   61390.5585938 TIME =      26.6299992
