6 18 6
 1
       562
       562
       562
       562
       562
       562
    2
     2
     2
     2
     4
     2
   1.2  30.0   595    17 
  1.9  63.0   667    23 
  3.4  42.9   178    20 
  3.3  29.3   428    23 
  1.4  69.7   224    18 
  3.9  20.0   590    24 
  3.6  16.0   252    24 
  1.9  72.2   439    20 
  4.8  44.2   350    16 
  4.2  33.0   358    24 
  3.5  16.8   468    21 
  4.4  66.5   336    21 
  1.7  54.6   925    21 
  3.6  27.8   130    19 
  4.6  16.3   652    25 
  4.0  21.6   372    23 
  2.5  34.9   262    16 
  2.2  42.2   457    25 
  1.8  53.9   195    25 
  1.9  60.9   928    18 
  4.6  61.1   277    16 
  2.3  42.2    72    20 
  3.1  67.1   549    21 
  3.1  15.4   111    19 
  3.6  47.8   653    17 
  4.1  42.5   352    22 
  3.9  29.8   289    23 
  2.4  38.5   922    17 
  1.4  40.6   371    21 
  4.3  55.7    65    23 
  3.0  62.1   417    16 
  4.4  55.9   923    22 
  4.8  63.8    93    23 
  4.3  23.3    55    24 
  2.1  58.9   780    17 
  4.7  16.5   440    22 
  154   144   177   168   160    19 
  123    56    78    82    89    35 
  156    41    62    34    30   109 
   22   116   114    33    39   128 
  142   110   178   172   147   108 
  159   100   104   117   148   156 
  137   151    89   104   100    97 
   16    18    16    64   163   114 
  113    92    48    12   111    50 
  135    26   160   111   146   165 
  178    53   109     5    63   118 
   69   103    98    62    93    80 
  153    13    17    36   138     2 
  152    36   172   179    69   162 
  179    18    22   168     7   106 
   46   140   169    27   131   169 
   66    32    38   127   179    11 
   69    45    16   101   146   123 
