 CG ITER, OVMR, OVMRUB =           1  105814.2812500  105814.2734375
 CG ITER, OVMR, OVMRUB =           2  102929.7968750  102929.8203125
 CG ITER, OVMR, OVMRUB =           3  102929.8046875  102929.8203125
 CG ITER, OVMR, OVMRUB =           4  102929.7890625  102929.8203125
 CG ITER, OVMR, OVMRUB =           5  102756.8046875  102929.8203125
 CG ITER, OVMR, OVMRUB =           6  101949.5078125  102929.8203125
 CG ITER, OVMR, OVMRUB =           7   98926.5703125  102929.8203125
 CG ITER, OVMR, OVMRUB =           8   97027.8671875  102929.8203125
 CG ITER, OVMR, OVMRUB =           9   93907.2812500  102929.8203125
 CG ITER, OVMR, OVMRUB =          10   92421.5390625  102929.8203125
 CG ITER, OVMR, OVMRUB =          11   90457.8671875  102929.8203125
 CG ITER, OVMR, OVMRUB =          12   89196.8046875  102929.8203125
 CG ITER, OVMR, OVMRUB =          13   87082.7812500  102929.8203125
 CG ITER, OVMR, OVMRUB =          14   85887.6015625  102929.8203125
 CG ITER, OVMR, OVMRUB =          15   84651.8671875  102929.8203125
 CG ITER, OVMR, OVMRUB =          16   83333.9687500  102929.8203125
 CG ITER, OVMR, OVMRUB =          17   81944.1796875  102929.8203125
 CG ITER, OVMR, OVMRUB =          18   81222.6718750  102929.8203125
 CG ITER, OVMR, OVMRUB =          19   80724.9062500  102929.8203125
 CG ITER, OVMR, OVMRUB =          20   79660.0312500  102929.8203125
 CG ITER, OVMR, OVMRUB =          21   79362.0156250  102929.8203125
 CG ITER, OVMR, OVMRUB =          22   79122.2812500  102929.8203125
 CG ITER, OVMR, OVMRUB =          23   78958.5468750  102929.8203125
 CG ITER, OVMR, OVMRUB =          24   78681.3593750  102929.8203125
 CG ITER, OVMR, OVMRUB =          25   79099.4765625  102929.8203125
 CG ITER, OVMR, OVMRUB =          26   79042.6640625  102929.8203125
 CG ITER, OVMR, OVMRUB =          27   79285.7968750  102929.8203125
 CG ITER, OVMR, OVMRUB =          28   79543.7265625  102929.8203125
 CG ITER, OVMR, OVMRUB =          29   79946.7500000  102929.8203125
 CG ITER, OVMR, OVMRUB =          30   80102.3203125  102929.8203125
 CG ITER, OVMR, OVMRUB =          31   80444.3671875  102929.8203125
 CG ITER, OVMR, OVMRUB =          32   80575.5781250  100407.4218750
 CG ITER, OVMR, OVMRUB =          33   80683.3125000  100407.4218750
 CG ITER, OVMR, OVMRUB =          34   80698.1250000  100407.4218750
 CG ITER, OVMR, OVMRUB =          35   80622.3671875  100407.4218750
 CG ITER, OVMR, OVMRUB =          36   80549.9453125  100407.4218750
 CG ITER, OVMR, OVMRUB =          37   80441.9453125   97546.7890625
 CG ITER, OVMR, OVMRUB =          38   80453.2265625   97546.7890625
 CG ITER, OVMR, OVMRUB =          39   80463.6328125   97546.7890625
 CG ITER, OVMR, OVMRUB =          40   80456.5234375   97546.7890625
 CG ITER, OVMR, OVMRUB =          41   80468.0234375   97255.3828125
 CG ITER, OVMR, OVMRUB =          42   80474.4843750   97255.3828125
 CG ITER, OVMR, OVMRUB =          43   80452.0390625   97113.4687500
 CG ITER, OVMR, OVMRUB =          44   80464.9296875   96881.3593750
 CG ITER, OVMR, OVMRUB =          45   80457.4687500   95474.1796875
 CG ITER, OVMR, OVMRUB =          46   80471.8671875   95474.1796875
 CG ITER, OVMR, OVMRUB =          47   80470.8671875   95474.1796875
 CG ITER, OVMR, OVMRUB =          48   80428.0546875   91233.4218750
 CG ITER, OVMR, OVMRUB =          49   80365.5625000   90860.7578125
 CG ITER, OVMR, OVMRUB =          50   80289.6015625   90860.7578125
 CG ITER, OVMR, OVMRUB =          51   80228.4765625   88667.3203125
 CG ITER, OVMR, OVMRUB =          52   80190.7890625   88667.3203125
 CG ITER, OVMR, OVMRUB =          53   80161.2187500   88667.3203125
 CG ITER, OVMR, OVMRUB =          54   80132.6562500   88466.6796875
 CG ITER, OVMR, OVMRUB =          55   80114.2265625   88466.6796875
 CG ITER, OVMR, OVMRUB =          56   80099.6250000   87185.5390625
 CG ITER, OVMR, OVMRUB =          57   80088.5156250   84833.2265625
 CG ITER, OVMR, OVMRUB =          58   80078.0234375   84833.2265625
 CG ITER, OVMR, OVMRUB =          59   80073.2656250   84833.2265625
 CG ITER, OVMR, OVMRUB =          60   80059.0546875   84833.2265625
 CG ITER, OVMR, OVMRUB =          61   80055.3125000   84833.2265625
 CG ITER, OVMR, OVMRUB =          62   80047.8359375   84833.2265625
 CG ITER, OVMR, OVMRUB =          63   80045.7031250   84833.2265625
 CG ITER, OVMR, OVMRUB =          64   80043.8437500   83962.0312500
 CG ITER, OVMR, OVMRUB =          65   80037.6796875   82623.6015625
 CG ITER, OVMR, OVMRUB =          66   80036.3437500   82623.6015625
 CG ITER, OVMR, OVMRUB =          67   80034.7578125   82623.6015625
 CG ITER, OVMR, OVMRUB =          68   80034.0000000   82623.6015625
 CG ITER, OVMR, OVMRUB =          69   80033.5781250   82623.6015625
 CG ITER, OVMR, OVMRUB =          70   80032.6328125   82623.6015625
 CG ITER, OVMR, OVMRUB =          71   80032.7109375   81329.4375000
 CG ITER, OVMR, OVMRUB =          72   80032.7343750   81329.4375000
 CG ITER, OVMR, OVMRUB =          73   80032.5546875   81329.4375000
 CG ITER, OVMR, OVMRUB =          74   80033.2187500   81001.3046875
 CG ITER, OVMR, OVMRUB =          75   80033.0078125   81001.3046875
 CG ITER, OVMR, OVMRUB =          76   80032.9062500   81001.3046875
 CG ITER, OVMR, OVMRUB =          77   80033.1250000   81001.3046875
 CG ITER, OVMR, OVMRUB =          78   80032.9062500   81001.3046875
 CG ITER, OVMR, OVMRUB =          79   80033.5546875   81001.3046875
 CG ITER, OVMR, OVMRUB =          80   80033.1875000   81001.3046875
 CG ITER, OVMR, OVMRUB =          81   80032.9062500   81001.3046875
 CG ITER, OVMR, OVMRUB =          82   80032.9531250   80527.0156250
 CG ITER, OVMR, OVMRUB =          83   80033.3437500   80527.0156250
 CG ITER, OVMR, OVMRUB =          84   80032.7031250   80527.0156250
 CG ITER, OVMR, OVMRUB =          85   80032.9062500   80527.0156250
 CG ITER, OVMR, OVMRUB =          86   80033.0468750   80527.0156250
 CG ITER, OVMR, OVMRUB =          87   80033.0468750   80426.2265625
OVLB =   80033.0468750 OVLUB =   80426.2265625 TIME =     321.0100098
