 CG ITER, OVMR, OVMRUB =           1  103204.9296875  103204.9296875
 CG ITER, OVMR, OVMRUB =           2  102891.1406250  102891.1406250
 CG ITER, OVMR, OVMRUB =           3  102819.4609375  102891.1406250
 CG ITER, OVMR, OVMRUB =           4  100214.7890625  102891.1406250
 CG ITER, OVMR, OVMRUB =           5   96336.8906250  102891.1406250
 CG ITER, OVMR, OVMRUB =           6   99969.5234375  102891.1406250
 CG ITER, OVMR, OVMRUB =           7   99466.5546875  102891.1406250
 CG ITER, OVMR, OVMRUB =           8   95800.3984375  102891.1406250
 CG ITER, OVMR, OVMRUB =           9   94469.2109375  102891.1406250
 CG ITER, OVMR, OVMRUB =          10   91634.4531250  102891.1406250
 CG ITER, OVMR, OVMRUB =          11   89411.6796875  102891.1406250
 CG ITER, OVMR, OVMRUB =          12   88419.5937500  102891.1406250
 CG ITER, OVMR, OVMRUB =          13   87359.1171875  102891.1406250
 CG ITER, OVMR, OVMRUB =          14   86169.6406250  102891.1406250
 CG ITER, OVMR, OVMRUB =          15   85721.6328125  102891.1406250
 CG ITER, OVMR, OVMRUB =          16   85212.9843750  102891.1406250
 CG ITER, OVMR, OVMRUB =          17   84872.1250000  102891.1406250
 CG ITER, OVMR, OVMRUB =          18   84510.0703125  102891.1406250
 CG ITER, OVMR, OVMRUB =          19   84169.3359375  102891.1406250
 CG ITER, OVMR, OVMRUB =          20   83670.0546875  102891.1406250
 CG ITER, OVMR, OVMRUB =          21   82855.2500000  102891.1406250
 CG ITER, OVMR, OVMRUB =          22   82628.7265625  102891.1406250
 CG ITER, OVMR, OVMRUB =          23   82479.8046875  102891.1406250
 CG ITER, OVMR, OVMRUB =          24   82431.1093750  102891.1406250
 CG ITER, OVMR, OVMRUB =          25   82126.2890625  102891.1406250
 CG ITER, OVMR, OVMRUB =          26   81964.9531250  102891.1406250
 CG ITER, OVMR, OVMRUB =          27   82112.1484375  102891.1406250
 CG ITER, OVMR, OVMRUB =          28   82100.6015625  102891.1406250
 CG ITER, OVMR, OVMRUB =          29   82469.3750000  102891.1406250
 CG ITER, OVMR, OVMRUB =          30   82734.6875000  102891.1406250
 CG ITER, OVMR, OVMRUB =          31   83025.6328125  102891.1406250
 CG ITER, OVMR, OVMRUB =          32   83371.2500000  102891.1406250
 CG ITER, OVMR, OVMRUB =          33   83695.7031250  102891.1406250
 CG ITER, OVMR, OVMRUB =          34   83696.3125000  102891.1406250
 CG ITER, OVMR, OVMRUB =          35   83674.0312500  101113.5937500
 CG ITER, OVMR, OVMRUB =          36   83598.3984375  100632.8281250
 CG ITER, OVMR, OVMRUB =          37   83511.8281250  100632.8281250
 CG ITER, OVMR, OVMRUB =          38   83469.2578125  100263.5859375
 CG ITER, OVMR, OVMRUB =          39   83364.7890625  100045.0390625
 CG ITER, OVMR, OVMRUB =          40   83211.8125000  100045.0390625
 CG ITER, OVMR, OVMRUB =          41   83058.5390625   97531.3593750
 CG ITER, OVMR, OVMRUB =          42   82928.1875000   97531.3593750
 CG ITER, OVMR, OVMRUB =          43   82844.4765625   97531.3593750
 CG ITER, OVMR, OVMRUB =          44   82729.8750000   97531.3593750
 CG ITER, OVMR, OVMRUB =          45   82647.3906250   97531.3593750
 CG ITER, OVMR, OVMRUB =          46   82600.5234375   94180.1718750
 CG ITER, OVMR, OVMRUB =          47   82537.5937500   94180.1718750
 CG ITER, OVMR, OVMRUB =          48   82488.7421875   94180.1718750
 CG ITER, OVMR, OVMRUB =          49   82453.2265625   94180.1718750
 CG ITER, OVMR, OVMRUB =          50   82391.9296875   94147.2109375
 CG ITER, OVMR, OVMRUB =          51   82344.9921875   93930.4218750
 CG ITER, OVMR, OVMRUB =          52   82310.7343750   92868.5390625
 CG ITER, OVMR, OVMRUB =          53   82277.6562500   91229.7890625
 CG ITER, OVMR, OVMRUB =          54   82244.0156250   91229.7890625
 CG ITER, OVMR, OVMRUB =          55   82222.7890625   90617.8828125
 CG ITER, OVMR, OVMRUB =          56   82199.4921875   89668.8125000
 CG ITER, OVMR, OVMRUB =          57   82182.0156250   89668.8125000
 CG ITER, OVMR, OVMRUB =          58   82172.9062500   89668.8125000
 CG ITER, OVMR, OVMRUB =          59   82164.9765625   89668.8125000
 CG ITER, OVMR, OVMRUB =          60   82157.5468750   89668.8125000
 CG ITER, OVMR, OVMRUB =          61   82154.2109375   89668.8125000
 CG ITER, OVMR, OVMRUB =          62   82148.2500000   89668.8125000
 CG ITER, OVMR, OVMRUB =          63   82142.9921875   89463.6406250
 CG ITER, OVMR, OVMRUB =          64   82141.3750000   88442.2031250
 CG ITER, OVMR, OVMRUB =          65   82137.3046875   88442.2031250
 CG ITER, OVMR, OVMRUB =          66   82135.5390625   88442.2031250
 CG ITER, OVMR, OVMRUB =          67   82135.4921875   88442.2031250
 CG ITER, OVMR, OVMRUB =          68   82134.2656250   87400.5078125
 CG ITER, OVMR, OVMRUB =          69   82134.6406250   87400.5078125
 CG ITER, OVMR, OVMRUB =          70   82133.8046875   87400.5078125
 CG ITER, OVMR, OVMRUB =          71   82134.1015625   87400.5078125
 CG ITER, OVMR, OVMRUB =          72   82134.3359375   84903.0468750
 CG ITER, OVMR, OVMRUB =          73   82134.7656250   84903.0468750
 CG ITER, OVMR, OVMRUB =          74   82134.6171875   84903.0468750
 CG ITER, OVMR, OVMRUB =          75   82134.5312500   84903.0468750
 CG ITER, OVMR, OVMRUB =          76   82134.5546875   84903.0468750
 CG ITER, OVMR, OVMRUB =          77   82134.6250000   84903.0468750
 CG ITER, OVMR, OVMRUB =          78   82134.4531250   84903.0468750
 CG ITER, OVMR, OVMRUB =          79   82134.5234375   84903.0468750
 CG ITER, OVMR, OVMRUB =          80   82134.6328125   84903.0468750
 CG ITER, OVMR, OVMRUB =          81   82134.3984375   84903.0468750
 CG ITER, OVMR, OVMRUB =          82   82134.4921875   84903.0468750
 CG ITER, OVMR, OVMRUB =          83   82134.5000000   84903.0468750
 CG ITER, OVMR, OVMRUB =          84   82134.5078125   84903.0468750
 CG ITER, OVMR, OVMRUB =          85   82133.9921875   84903.0468750
 CG ITER, OVMR, OVMRUB =          86   82134.4531250   84903.0468750
 CG ITER, OVMR, OVMRUB =          87   82134.4687500   84903.0468750
