 CG ITER, OVMR, OVMRUB =           1  103135.2421875  103135.2187500
 CG ITER, OVMR, OVMRUB =           2  100608.6875000  100608.7031250
 CG ITER, OVMR, OVMRUB =           3  100401.2265625  100608.7031250
 CG ITER, OVMR, OVMRUB =           4   96115.2187500  100608.7031250
 CG ITER, OVMR, OVMRUB =           5   92484.3750000  100608.7031250
 CG ITER, OVMR, OVMRUB =           6   92609.2812500  100608.7031250
 CG ITER, OVMR, OVMRUB =           7   92823.5000000  100608.7031250
 CG ITER, OVMR, OVMRUB =           8   91040.1718750  100608.7031250
 CG ITER, OVMR, OVMRUB =           9   87158.9375000  100608.7031250
 CG ITER, OVMR, OVMRUB =          10   85782.7343750  100608.7031250
 CG ITER, OVMR, OVMRUB =          11   84630.2109375  100608.7031250
 CG ITER, OVMR, OVMRUB =          12   83042.8906250  100608.7031250
 CG ITER, OVMR, OVMRUB =          13   82010.6406250  100608.7031250
 CG ITER, OVMR, OVMRUB =          14   81490.8906250  100608.7031250
 CG ITER, OVMR, OVMRUB =          15   81245.6250000  100608.7031250
 CG ITER, OVMR, OVMRUB =          16   80631.1875000  100608.7031250
 CG ITER, OVMR, OVMRUB =          17   80356.7421875  100608.7031250
 CG ITER, OVMR, OVMRUB =          18   79970.6328125  100608.7031250
 CG ITER, OVMR, OVMRUB =          19   79374.5000000  100608.7031250
 CG ITER, OVMR, OVMRUB =          20   79002.5156250  100608.7031250
 CG ITER, OVMR, OVMRUB =          21   78823.2187500  100608.7031250
 CG ITER, OVMR, OVMRUB =          22   78513.9765625  100608.7031250
 CG ITER, OVMR, OVMRUB =          23   78505.8593750  100608.7031250
 CG ITER, OVMR, OVMRUB =          24   78658.8203125  100608.7031250
 CG ITER, OVMR, OVMRUB =          25   78577.3125000  100608.7031250
 CG ITER, OVMR, OVMRUB =          26   78691.6171875  100608.7031250
 CG ITER, OVMR, OVMRUB =          27   78945.8828125   99142.4218750
 CG ITER, OVMR, OVMRUB =          28   79230.2578125   99142.4218750
 CG ITER, OVMR, OVMRUB =          29   79424.6093750   99142.4218750
 CG ITER, OVMR, OVMRUB =          30   79498.0078125   97951.7500000
 CG ITER, OVMR, OVMRUB =          31   79570.1171875   97354.7031250
 CG ITER, OVMR, OVMRUB =          32   79432.2109375   97354.7031250
 CG ITER, OVMR, OVMRUB =          33   79200.4921875   95619.8203125
 CG ITER, OVMR, OVMRUB =          34   78972.3828125   94798.4921875
 CG ITER, OVMR, OVMRUB =          35   78769.1015625   94798.4921875
 CG ITER, OVMR, OVMRUB =          36   78630.0468750   94798.4921875
 CG ITER, OVMR, OVMRUB =          37   78498.3984375   94798.4921875
 CG ITER, OVMR, OVMRUB =          38   78379.0859375   94785.9921875
 CG ITER, OVMR, OVMRUB =          39   78255.3046875   90763.1640625
 CG ITER, OVMR, OVMRUB =          40   78165.8671875   90763.1640625
 CG ITER, OVMR, OVMRUB =          41   78024.9921875   90763.1640625
 CG ITER, OVMR, OVMRUB =          42   77907.4531250   90763.1640625
 CG ITER, OVMR, OVMRUB =          43   77805.4609375   88461.4140625
 CG ITER, OVMR, OVMRUB =          44   77707.4765625   88461.4140625
 CG ITER, OVMR, OVMRUB =          45   77623.8671875   88461.4140625
 CG ITER, OVMR, OVMRUB =          46   77563.0781250   88049.5234375
 CG ITER, OVMR, OVMRUB =          47   77503.5390625   85312.9296875
 CG ITER, OVMR, OVMRUB =          48   77457.1015625   85312.9296875
 CG ITER, OVMR, OVMRUB =          49   77423.2109375   85312.9296875
 CG ITER, OVMR, OVMRUB =          50   77387.3359375   85312.9296875
