 CG ITER, OVMR, OVMRUB =           1  112497.1250000  112497.1250000
 CG ITER, OVMR, OVMRUB =           2  106572.2968750  106572.2890625
 CG ITER, OVMR, OVMRUB =           3  106045.8984375  106045.8906250
 CG ITER, OVMR, OVMRUB =           4  104660.1406250  106045.8906250
 CG ITER, OVMR, OVMRUB =           5  101236.9453125  106045.8906250
 CG ITER, OVMR, OVMRUB =           6  105636.5234375  106045.8906250
 CG ITER, OVMR, OVMRUB =           7  106045.8437500  106045.8906250
 CG ITER, OVMR, OVMRUB =           8  106045.8750000  106045.8906250
 CG ITER, OVMR, OVMRUB =           9  106045.6406250  106045.8906250
 CG ITER, OVMR, OVMRUB =          10  105724.5703125  106045.8906250
 CG ITER, OVMR, OVMRUB =          11  101279.6093750  106045.8906250
 CG ITER, OVMR, OVMRUB =          12   98488.1875000  106045.8906250
 CG ITER, OVMR, OVMRUB =          13   98039.0546875  106045.8906250
 CG ITER, OVMR, OVMRUB =          14   95373.4609375  106045.8906250
 CG ITER, OVMR, OVMRUB =          15   91738.2031250  106045.8906250
 CG ITER, OVMR, OVMRUB =          16   89969.2812500  106045.8906250
 CG ITER, OVMR, OVMRUB =          17   87713.8125000  106045.8906250
 CG ITER, OVMR, OVMRUB =          18   85990.8906250  106045.8906250
 CG ITER, OVMR, OVMRUB =          19   81905.3125000  106045.8906250
 CG ITER, OVMR, OVMRUB =          20   81054.5234375  106045.8906250
 CG ITER, OVMR, OVMRUB =          21   79750.6093750  106045.8906250
 CG ITER, OVMR, OVMRUB =          22   78772.9921875  106045.8906250
 CG ITER, OVMR, OVMRUB =          23   77240.1250000  106045.8906250
 CG ITER, OVMR, OVMRUB =          24   76337.7031250  106045.8906250
 CG ITER, OVMR, OVMRUB =          25   75658.5078125  106045.8906250
 CG ITER, OVMR, OVMRUB =          26   74163.8046875  106045.8906250
 CG ITER, OVMR, OVMRUB =          27   73282.7343750  106045.8906250
 CG ITER, OVMR, OVMRUB =          28   73568.1250000  106045.8906250
 CG ITER, OVMR, OVMRUB =          29   72919.7578125  106045.8906250
 CG ITER, OVMR, OVMRUB =          30   72683.0390625  106045.8906250
 CG ITER, OVMR, OVMRUB =          31   72598.4375000  106045.8906250
 CG ITER, OVMR, OVMRUB =          32   73032.6953125  105732.3515625
 CG ITER, OVMR, OVMRUB =          33   73693.5468750  103253.6640625
 CG ITER, OVMR, OVMRUB =          34   74161.0000000  103253.6640625
 CG ITER, OVMR, OVMRUB =          35   74846.5312500  103253.6640625
 CG ITER, OVMR, OVMRUB =          36   75708.7343750  102300.8437500
 CG ITER, OVMR, OVMRUB =          37   76457.2187500  101796.2812500
 CG ITER, OVMR, OVMRUB =          38   77133.5234375  101076.5312500
 CG ITER, OVMR, OVMRUB =          39   77803.7265625   99699.7578125
 CG ITER, OVMR, OVMRUB =          40   78178.7031250   94231.4921875
 CG ITER, OVMR, OVMRUB =          41   78427.0312500   94231.4921875
 CG ITER, OVMR, OVMRUB =          42   78440.7734375   94231.4921875
 CG ITER, OVMR, OVMRUB =          43   78473.3359375   92674.0156250
 CG ITER, OVMR, OVMRUB =          44   78415.3437500   90788.0781250
 CG ITER, OVMR, OVMRUB =          45   78393.7421875   90788.0781250
 CG ITER, OVMR, OVMRUB =          46   78327.5859375   90788.0781250
 CG ITER, OVMR, OVMRUB =          47   78307.9296875   89927.9687500
 CG ITER, OVMR, OVMRUB =          48   78298.0625000   89927.9687500
 CG ITER, OVMR, OVMRUB =          49   78306.9453125   88637.5078125
 CG ITER, OVMR, OVMRUB =          50   78324.6406250   87864.0156250
 CG ITER, OVMR, OVMRUB =          51   78358.5312500   87864.0156250
 CG ITER, OVMR, OVMRUB =          52   78388.8046875   87864.0156250
 CG ITER, OVMR, OVMRUB =          53   78432.7968750   87864.0156250
 CG ITER, OVMR, OVMRUB =          54   78480.3125000   86866.4296875
 CG ITER, OVMR, OVMRUB =          55   78526.3203125   86436.6328125
 CG ITER, OVMR, OVMRUB =          56   78577.1328125   85407.8750000
 CG ITER, OVMR, OVMRUB =          57   78619.2421875   84480.0625000
 CG ITER, OVMR, OVMRUB =          58   78666.1640625   84480.0625000
 CG ITER, OVMR, OVMRUB =          59   78707.0703125   84480.0625000
 CG ITER, OVMR, OVMRUB =          60   78755.8046875   84480.0625000
 CG ITER, OVMR, OVMRUB =          61   78809.0156250   84480.0625000
 CG ITER, OVMR, OVMRUB =          62   78866.3671875   84480.0625000
 CG ITER, OVMR, OVMRUB =          63   78923.7109375   84480.0625000
 CG ITER, OVMR, OVMRUB =          64   78949.3046875   84480.0625000
 CG ITER, OVMR, OVMRUB =          65   78932.6875000   82995.6875000
 CG ITER, OVMR, OVMRUB =          66   78932.9921875   82995.6875000
 CG ITER, OVMR, OVMRUB =          67   78932.9140625   82995.6875000
 CG ITER, OVMR, OVMRUB =          68   78932.9062500   82518.5937500
 CG ITER, OVMR, OVMRUB =          69   78933.1015625   82518.5937500
 CG ITER, OVMR, OVMRUB =          70   78932.8046875   82518.5937500
 CG ITER, OVMR, OVMRUB =          71   78932.0156250   82518.5937500
 CG ITER, OVMR, OVMRUB =          72   78933.0703125   81746.8906250
 CG ITER, OVMR, OVMRUB =          73   78933.0234375   81746.8906250
 CG ITER, OVMR, OVMRUB =          74   78932.7656250   81746.8906250
 CG ITER, OVMR, OVMRUB =          75   78933.1484375   81746.8906250
 CG ITER, OVMR, OVMRUB =          76   78932.7890625   81746.8906250
 CG ITER, OVMR, OVMRUB =          77   78932.4140625   81746.8906250
 CG ITER, OVMR, OVMRUB =          78   78933.3046875   81746.8906250
 CG ITER, OVMR, OVMRUB =          79   78932.9218750   81746.8906250
 CG ITER, OVMR, OVMRUB =          80   78932.9765625   81746.8906250
 CG ITER, OVMR, OVMRUB =          81   78933.3593750   81746.8906250
 CG ITER, OVMR, OVMRUB =          82   78933.4296875   81746.8906250
 CG ITER, OVMR, OVMRUB =          83   78932.8203125   81746.8906250
 CG ITER, OVMR, OVMRUB =          84   78932.9140625   81746.8906250
 CG ITER, OVMR, OVMRUB =          85   78932.8281250   81746.8906250
 CG ITER, OVMR, OVMRUB =          86   78932.8281250   81688.7968750
OVLB =   78932.8281250 OVLUB =   81688.7968750 TIME =     259.0000000
