 CG ITER, OVMR, OVMRUB =           1  107513.1718750  107513.1484375
 CG ITER, OVMR, OVMRUB =           2  107513.1484375  107513.1484375
 CG ITER, OVMR, OVMRUB =           3  107513.1250000  107513.1484375
 CG ITER, OVMR, OVMRUB =           4  104969.5468750  107513.1484375
 CG ITER, OVMR, OVMRUB =           5   97731.5312500  107513.1484375
 CG ITER, OVMR, OVMRUB =           6  100606.2890625  107513.1484375
 CG ITER, OVMR, OVMRUB =           7  103704.4296875  107513.1484375
 CG ITER, OVMR, OVMRUB =           8  104387.9609375  107513.1484375
 CG ITER, OVMR, OVMRUB =           9  103694.6953125  107513.1484375
 CG ITER, OVMR, OVMRUB =          10  102251.2968750  107513.1484375
 CG ITER, OVMR, OVMRUB =          11   96650.6250000  107513.1484375
 CG ITER, OVMR, OVMRUB =          12   94063.3281250  107513.1484375
 CG ITER, OVMR, OVMRUB =          13   89291.9218750  107513.1484375
 CG ITER, OVMR, OVMRUB =          14   87856.4296875  107513.1484375
 CG ITER, OVMR, OVMRUB =          15   87385.0781250  107513.1484375
 CG ITER, OVMR, OVMRUB =          16   86369.1875000  107513.1484375
 CG ITER, OVMR, OVMRUB =          17   85970.3671875  107513.1484375
 CG ITER, OVMR, OVMRUB =          18   84453.7968750  107513.1484375
 CG ITER, OVMR, OVMRUB =          19   82176.7265625  107513.1484375
 CG ITER, OVMR, OVMRUB =          20   80677.8203125  106899.7265625
 CG ITER, OVMR, OVMRUB =          21   79618.2187500  106609.8437500
 CG ITER, OVMR, OVMRUB =          22   78980.5390625  106440.0546875
 CG ITER, OVMR, OVMRUB =          23   77488.9765625  106440.0546875
 CG ITER, OVMR, OVMRUB =          24   75834.7343750  106440.0546875
 CG ITER, OVMR, OVMRUB =          25   74896.4375000  106440.0546875
 CG ITER, OVMR, OVMRUB =          26   73936.9843750  106440.0546875
 CG ITER, OVMR, OVMRUB =          27   73430.9687500  105377.9140625
 CG ITER, OVMR, OVMRUB =          28   72308.6250000  105377.9140625
 CG ITER, OVMR, OVMRUB =          29   71865.3281250  105156.5156250
 CG ITER, OVMR, OVMRUB =          30   71191.2578125  105156.5156250
 CG ITER, OVMR, OVMRUB =          31   71074.3281250  104681.1484375
 CG ITER, OVMR, OVMRUB =          32   70943.7812500  104681.1484375
 CG ITER, OVMR, OVMRUB =          33   71439.3750000  104681.1484375
 CG ITER, OVMR, OVMRUB =          34   72095.1953125  102224.3437500
 CG ITER, OVMR, OVMRUB =          35   72371.0468750  102224.3437500
 CG ITER, OVMR, OVMRUB =          36   73110.7109375  102224.3437500
 CG ITER, OVMR, OVMRUB =          37   73814.0703125  102224.3437500
 CG ITER, OVMR, OVMRUB =          38   74693.4687500  100150.6875000
 CG ITER, OVMR, OVMRUB =          39   75480.7109375   95651.1328125
 CG ITER, OVMR, OVMRUB =          40   76291.3671875   95651.1328125
 CG ITER, OVMR, OVMRUB =          41   76907.7187500   94327.6406250
 CG ITER, OVMR, OVMRUB =          42   77264.2187500   90745.6484375
 CG ITER, OVMR, OVMRUB =          43   77402.1875000   90745.6484375
 CG ITER, OVMR, OVMRUB =          44   77430.7500000   90745.6484375
 CG ITER, OVMR, OVMRUB =          45   77456.2187500   90745.6484375
 CG ITER, OVMR, OVMRUB =          46   77483.9921875   89766.9453125
 CG ITER, OVMR, OVMRUB =          47   77439.4453125   89766.9453125
 CG ITER, OVMR, OVMRUB =          48   77424.0781250   89230.5546875
 CG ITER, OVMR, OVMRUB =          49   77405.6796875   86797.6093750
 CG ITER, OVMR, OVMRUB =          50   77397.2578125   86797.6093750
 CG ITER, OVMR, OVMRUB =          51   77400.9765625   86797.6093750
 CG ITER, OVMR, OVMRUB =          52   77405.7734375   85052.9375000
 CG ITER, OVMR, OVMRUB =          53   77368.2031250   82470.2812500
 CG ITER, OVMR, OVMRUB =          54   77308.6406250   82470.2812500
 CG ITER, OVMR, OVMRUB =          55   77282.5156250   82470.2812500
 CG ITER, OVMR, OVMRUB =          56   77255.4765625   80983.1171875
