12 12 6
 1
       964
       964
       964
       964
       964
       964
    2
     3
     3
     3
     3
     2
     2
     3
     4
     4
     3
     2
   3.0  60.4   897    23 
  2.8  70.6   887    20 
  4.7  51.0   463    17 
  2.1  43.1   543    19 
  3.7  24.9   114    24 
  2.8  47.1   692    24 
  3.2  20.6   390    21 
  3.0  60.3   906    23 
  3.3  42.3   744    19 
  2.2  38.6   627    17 
  1.9  36.1    93    21 
  4.1  71.1   619    16 
  2.7  53.7   349    25 
  1.8  61.5   255    16 
  3.1  72.0   935    20 
  3.7  29.2   510    18 
  2.4  40.8   521    17 
  3.0  42.1   647    20 
  2.6  56.8   858    22 
  4.4  61.3    94    20 
  2.1  18.2   609    19 
  4.9  59.7   583    21 
  3.6  67.0   942    21 
  2.2  19.1    68    24 
  1.9  66.5   602    18 
  1.9  56.9   244    20 
  3.5  25.5   911    16 
  4.2  46.4   858    22 
  2.9  18.8   820    20 
  3.3  45.5   747    17 
  5.0  55.8   659    20 
  1.5  71.1   404    23 
  4.8  64.5   909    24 
  1.3  72.9   948    24 
  4.0  54.2   148    24 
  4.6  36.6   149    20 
  3.2  47.4   573    19 
  1.2  41.2   219    18 
  4.0  60.9   358    22 
  4.5  50.4   861    20 
  2.4  41.2   578    19 
  1.4  25.6   520    23 
  2.4  33.2   395    17 
  3.2  70.6    88    16 
  1.9  27.6   662    20 
  3.3  67.1   520    18 
  1.3  48.3   780    21 
  1.8  36.6   805    18 
  2.0  64.4   139    25 
  2.3  65.3   867    24 
  4.7  58.2   763    19 
  2.3  70.0   544    24 
  1.2  19.6   947    15 
  4.3  29.5   331    18 
  2.0  60.3    86    19 
  1.3  64.4   652    20 
  4.8  68.0   859    24 
  3.0  35.7   328    19 
  3.3  31.8   188    16 
  3.3  73.6    74    20 
  1.5  34.3   384    23 
  1.6  48.9   669    19 
  1.4  45.1   533    23 
  1.4  17.8   368    20 
  1.4  18.1   441    17 
  3.9  56.2   782    24 
  1.4  19.4   280    16 
  2.4  40.2   505    23 
  3.3  15.7   898    18 
  3.4  50.5   328    18 
  3.7  17.5   132    18 
  3.5  74.9   214    23 
   64   138    83   172   121   136    19    52    48    51   108   143 
   85   120    92   114     2    35    53    12    97    85   158    34 
   32   158   114   107    41   149    19    94   107    49    19   115 
  102   114   111   116    97    57   101   128    70    24   179    19 
   43   144    14   128   177   176   173    25   118    16    28   113 
   67   174   164    42   106   172    37   128   107     5   157    74 
   11   146   105   142    74    61     0   175   130   159    94   113 
   63    15    23   135    85    92    88   134   156   136    38    74 
  106    16   108    87    71    25    28   117    68   165   168    66 
  136    23   163    85    43    71    43    57    41   115    13    63 
  146   113   170   168   117    26    99    51   102    66    40   151 
  144    21   129   171   105   145    38   173    77    80   162   160 
