 CG ITER, OVMR, OVMRUB =           1   24380.7050781   24380.7011719
 CG ITER, OVMR, OVMRUB =           2   24380.7011719   24380.7011719
 CG ITER, OVMR, OVMRUB =           3   20167.3574219   21970.0664062
 CG ITER, OVMR, OVMRUB =           4   18196.2929688   20896.0625000
 CG ITER, OVMR, OVMRUB =           5   18203.2207031   20896.0625000
 CG ITER, OVMR, OVMRUB =           6   18374.8105469   20896.0625000
 CG ITER, OVMR, OVMRUB =           7   18437.6777344   20896.0625000
 CG ITER, OVMR, OVMRUB =           8   18471.0839844   20896.0625000
 CG ITER, OVMR, OVMRUB =           9   18572.6269531   20896.0625000
 CG ITER, OVMR, OVMRUB =          10   18630.9433594   20896.0625000
 CG ITER, OVMR, OVMRUB =          11   16656.1132812   20896.0625000
 CG ITER, OVMR, OVMRUB =          12   16888.0468750   20896.0625000
 CG ITER, OVMR, OVMRUB =          13   17084.5253906   20896.0625000
 CG ITER, OVMR, OVMRUB =          14   17267.6816406   20896.0625000
 CG ITER, OVMR, OVMRUB =          15   17397.5957031   20896.0625000
 CG ITER, OVMR, OVMRUB =          16   17466.1582031   20896.0625000
 CG ITER, OVMR, OVMRUB =          17   17392.8164062   20896.0625000
 CG ITER, OVMR, OVMRUB =          18   17358.4609375   20896.0625000
 CG ITER, OVMR, OVMRUB =          19   17417.1289062   20896.0625000
 CG ITER, OVMR, OVMRUB =          20   17461.2460938   20896.0625000
 CG ITER, OVMR, OVMRUB =          21   17498.0898438   20896.0625000
 CG ITER, OVMR, OVMRUB =          22   17531.0976562   20896.0625000
 CG ITER, OVMR, OVMRUB =          23   17548.0429688   20326.7128906
 CG ITER, OVMR, OVMRUB =          24   17567.0781250   20326.7128906
 CG ITER, OVMR, OVMRUB =          25   17580.6933594   20326.7128906
 CG ITER, OVMR, OVMRUB =          26   17595.9863281   20326.7128906
 CG ITER, OVMR, OVMRUB =          27   17613.5859375   20326.7128906
 CG ITER, OVMR, OVMRUB =          28   17627.0175781   20326.7128906
 CG ITER, OVMR, OVMRUB =          29   17646.3613281   20326.7128906
 CG ITER, OVMR, OVMRUB =          30   17652.3007812   20326.7128906
 CG ITER, OVMR, OVMRUB =          31   17662.0976562   20326.7128906
 CG ITER, OVMR, OVMRUB =          32   17672.4394531   20326.7128906
 CG ITER, OVMR, OVMRUB =          33   17685.2617188   20326.7128906
