12 12 6
 1
       964
       964
       964
       964
       964
       964
    2
     3
     3
     3
     3
     2
     2
     3
     4
     4
     3
     2
   3.0  40.3   897    23 
  2.8  47.1   887    20 
  4.7  34.0   463    17 
  2.1  28.8   543    19 
  3.7  16.6   114    24 
  2.8  31.4   692    24 
  3.2  13.8   390    21 
  3.0  40.2   906    23 
  3.3  28.2   744    19 
  2.2  25.7   627    17 
  1.9  24.1    93    21 
  4.1  47.4   619    16 
  2.7  35.8   349    25 
  1.8  41.0   255    16 
  3.1  48.0   935    20 
  3.7  19.5   510    18 
  2.4  27.2   521    17 
  3.0  28.0   647    20 
  2.6  37.9   858    22 
  4.4  40.8    94    20 
  2.1  12.2   609    19 
  4.9  39.8   583    21 
  3.6  44.7   942    21 
  2.2  12.7    68    24 
  1.9  44.3   602    18 
  1.9  37.9   244    20 
  3.5  17.0   911    16 
  4.2  30.9   858    22 
  2.9  12.6   820    20 
  3.3  30.3   747    17 
  5.0  37.2   659    20 
  1.5  47.4   404    23 
  4.8  43.0   909    24 
  1.3  48.6   948    24 
  4.0  36.1   148    24 
  4.6  24.4   149    20 
  3.2  31.6   573    19 
  1.2  27.5   219    18 
  4.0  40.6   358    22 
  4.5  33.6   861    20 
  2.4  27.4   578    19 
  1.4  17.0   520    23 
  2.4  22.1   395    17 
  3.2  47.1    88    16 
  1.9  18.4   662    20 
  3.3  44.8   520    18 
  1.3  32.2   780    21 
  1.8  24.4   805    18 
  2.0  42.9   139    25 
  2.3  43.6   867    24 
  4.7  38.8   763    19 
  2.3  46.7   544    24 
  1.2  13.1   947    15 
  4.3  19.6   331    18 
  2.0  40.2    86    19 
  1.3  42.9   652    20 
  4.8  45.3   859    24 
  3.0  23.8   328    19 
  3.3  21.2   188    16 
  3.3  49.0    74    20 
  1.5  22.9   384    23 
  1.6  32.6   669    19 
  1.4  30.1   533    23 
  1.4  11.9   368    20 
  1.4  12.1   441    17 
  3.9  37.5   782    24 
  1.4  12.9   280    16 
  2.4  26.8   505    23 
  3.3  10.5   898    18 
  3.4  33.7   328    18 
  3.7  11.7   132    18 
  3.5  49.9   214    23 
   64   138    83   172   121   136    19    52    48    51   108   143 
   85   120    92   114     2    35    53    12    97    85   158    34 
   32   158   114   107    41   149    19    94   107    49    19   115 
  102   114   111   116    97    57   101   128    70    24   179    19 
   43   144    14   128   177   176   173    25   118    16    28   113 
   67   174   164    42   106   172    37   128   107     5   157    74 
   11   146   105   142    74    61     0   175   130   159    94   113 
   63    15    23   135    85    92    88   134   156   136    38    74 
  106    16   108    87    71    25    28   117    68   165   168    66 
  136    23   163    85    43    71    43    57    41   115    13    63 
  146   113   170   168   117    26    99    51   102    66    40   151 
  144    21   129   171   105   145    38   173    77    80   162   160 
