 CG ITER, OVMR, OVMRUB =           1   15856.5097656   15552.8994141
 CG ITER, OVMR, OVMRUB =           2   15552.9023438   15552.8994141
 CG ITER, OVMR, OVMRUB =           3   15420.2832031   15529.2988281
 CG ITER, OVMR, OVMRUB =           4   15529.0937500   15529.2988281
 CG ITER, OVMR, OVMRUB =           5   14754.2958984   15529.2988281
 CG ITER, OVMR, OVMRUB =           6   13652.0263672   15529.2988281
 CG ITER, OVMR, OVMRUB =           7   13603.4873047   15529.2988281
 CG ITER, OVMR, OVMRUB =           8   13093.2900391   15529.2988281
 CG ITER, OVMR, OVMRUB =           9   13110.0156250   15529.2988281
 CG ITER, OVMR, OVMRUB =          10   13148.7060547   15378.0087891
 CG ITER, OVMR, OVMRUB =          11   13182.9902344   15378.0087891
 CG ITER, OVMR, OVMRUB =          12   13214.7744141   15088.6376953
 CG ITER, OVMR, OVMRUB =          13   13241.2558594   15088.6376953
 CG ITER, OVMR, OVMRUB =          14   13202.9843750   14864.2080078
 CG ITER, OVMR, OVMRUB =          15   13228.3408203   14864.2080078
 CG ITER, OVMR, OVMRUB =          16   13265.7890625   14864.2080078
 CG ITER, OVMR, OVMRUB =          17   13298.7910156   14864.2080078
 CG ITER, OVMR, OVMRUB =          18   13327.5791016   14864.2080078
 CG ITER, OVMR, OVMRUB =          19   13353.6152344   14864.2080078
 CG ITER, OVMR, OVMRUB =          20   13374.2519531   14864.2080078
 CG ITER, OVMR, OVMRUB =          21   13400.5000000   14864.2080078
 CG ITER, OVMR, OVMRUB =          22   13422.6943359   14864.2080078
 CG ITER, OVMR, OVMRUB =          23   13443.4804688   14864.2080078
 CG ITER, OVMR, OVMRUB =          24   13466.4404297   14864.2080078
 CG ITER, OVMR, OVMRUB =          25   13486.7324219   14864.2080078
 CG ITER, OVMR, OVMRUB =          26   13509.0039062   14864.2080078
 CG ITER, OVMR, OVMRUB =          27   13529.2519531   14864.2080078
 CG ITER, OVMR, OVMRUB =          28   13550.8925781   14864.2080078
 CG ITER, OVMR, OVMRUB =          29   13569.6123047   14864.2080078
 CG ITER, OVMR, OVMRUB =          30   13591.7216797   14864.2080078
 CG ITER, OVMR, OVMRUB =          31   13611.6826172   14864.2080078
 CG ITER, OVMR, OVMRUB =          32   13629.7353516   14864.2080078
 CG ITER, OVMR, OVMRUB =          33   13650.7304688   14864.2080078
 CG ITER, OVMR, OVMRUB =          34   13669.6982422   14864.2080078
 CG ITER, OVMR, OVMRUB =          35   13691.1210938   14864.2080078
 CG ITER, OVMR, OVMRUB =          36   13710.2216797   14864.2080078
 CG ITER, OVMR, OVMRUB =          37   13736.4785156   14864.2080078
 CG ITER, OVMR, OVMRUB =          38   13752.6152344   14864.2080078
 CG ITER, OVMR, OVMRUB =          39   13773.3281250   14864.2080078
 CG ITER, OVMR, OVMRUB =          40   13791.9306641   14864.2080078
 CG ITER, OVMR, OVMRUB =          41   13807.9902344   14864.2080078
 CG ITER, OVMR, OVMRUB =          42   13824.3710938   14864.2080078
 CG ITER, OVMR, OVMRUB =          43   13847.4892578   14864.2080078
 CG ITER, OVMR, OVMRUB =          44   13861.2412109   14864.2080078
 CG ITER, OVMR, OVMRUB =          45   13879.4716797   14864.2080078
 CG ITER, OVMR, OVMRUB =          46   13896.2597656   14864.2080078
 CG ITER, OVMR, OVMRUB =          47   13908.7304688   14864.2080078
 CG ITER, OVMR, OVMRUB =          48   13922.1044922   14864.2080078
 CG ITER, OVMR, OVMRUB =          49   13935.8125000   14864.2080078
 CG ITER, OVMR, OVMRUB =          50   13946.5742188   14864.2080078
 CG ITER, OVMR, OVMRUB =          51   13961.9873047   14864.2080078
 CG ITER, OVMR, OVMRUB =          52   13973.4394531   14864.2080078
 CG ITER, OVMR, OVMRUB =          53   13984.6386719   14864.2080078
 CG ITER, OVMR, OVMRUB =          54   13997.9238281   14864.2080078
 CG ITER, OVMR, OVMRUB =          55   14007.0478516   14864.2080078
 CG ITER, OVMR, OVMRUB =          56   13983.0097656   14766.0839844
 CG ITER, OVMR, OVMRUB =          57   14033.8916016   14766.0839844
 CG ITER, OVMR, OVMRUB =          58   14045.8242188   14766.0839844
 CG ITER, OVMR, OVMRUB =          59   14060.6318359   14766.0839844
 CG ITER, OVMR, OVMRUB =          60   14074.1552734   14766.0839844
 CG ITER, OVMR, OVMRUB =          61   14086.0732422   14766.0839844
 CG ITER, OVMR, OVMRUB =          62   14097.1884766   14766.0839844
 CG ITER, OVMR, OVMRUB =          63   14109.2441406   14766.0839844
 CG ITER, OVMR, OVMRUB =          64   14119.3564453   14766.0839844
 CG ITER, OVMR, OVMRUB =          65   14130.2519531   14766.0839844
 CG ITER, OVMR, OVMRUB =          66   14141.3281250   14766.0839844
 CG ITER, OVMR, OVMRUB =          67   14151.5048828   14766.0839844
 CG ITER, OVMR, OVMRUB =          68   14163.6269531   14766.0839844
 CG ITER, OVMR, OVMRUB =          69   14173.4091797   14766.0839844
 CG ITER, OVMR, OVMRUB =          70   14182.7001953   14766.0839844
 CG ITER, OVMR, OVMRUB =          71   14192.0390625   14766.0839844
 CG ITER, OVMR, OVMRUB =          72   14200.5205078   14766.0839844
 CG ITER, OVMR, OVMRUB =          73   14207.9121094   14766.0839844
 CG ITER, OVMR, OVMRUB =          74   14214.6474609   14766.0839844
 CG ITER, OVMR, OVMRUB =          75   14222.8671875   14766.0839844
 CG ITER, OVMR, OVMRUB =          76   14229.6708984   14766.0839844
 CG ITER, OVMR, OVMRUB =          77   14236.4130859   14766.0839844
 CG ITER, OVMR, OVMRUB =          78   14240.8740234   14766.0839844
 CG ITER, OVMR, OVMRUB =          79   14245.0761719   14766.0839844
 CG ITER, OVMR, OVMRUB =          80   14250.1406250   14766.0839844
 CG ITER, OVMR, OVMRUB =          81   14255.5087891   14766.0839844
 CG ITER, OVMR, OVMRUB =          82   14260.8203125   14766.0839844
 CG ITER, OVMR, OVMRUB =          83   14266.3056641   14766.0839844
 CG ITER, OVMR, OVMRUB =          84   14266.9501953   14766.0839844
 CG ITER, OVMR, OVMRUB =          85   14270.7294922   14766.0839844
 CG ITER, OVMR, OVMRUB =          86   14270.8066406   14766.0839844
 CG ITER, OVMR, OVMRUB =          87   14273.3427734   14743.7031250
 CG ITER, OVMR, OVMRUB =          88   14274.8447266   14743.7031250
 CG ITER, OVMR, OVMRUB =          89   14275.6875000   14743.7031250
 CG ITER, OVMR, OVMRUB =          90   14276.5048828   14743.7031250
 CG ITER, OVMR, OVMRUB =          91   14277.4091797   14743.7031250
 CG ITER, OVMR, OVMRUB =          92   14277.6044922   14743.7031250
 CG ITER, OVMR, OVMRUB =          93   14278.3408203   14743.7031250
 CG ITER, OVMR, OVMRUB =          94   14280.5048828   14743.7031250
 CG ITER, OVMR, OVMRUB =          95   14281.4365234   14743.7031250
 CG ITER, OVMR, OVMRUB =          96   14282.0107422   14743.7031250
 CG ITER, OVMR, OVMRUB =          97   14282.3613281   14743.7031250
