 CG ITER, OVMR, OVMRUB =           1   67190.5078125   67190.5078125
 CG ITER, OVMR, OVMRUB =           2   67190.5078125   67190.5078125
 CG ITER, OVMR, OVMRUB =           3   67190.5078125   67190.5078125
 CG ITER, OVMR, OVMRUB =           4   67190.4687500   67190.5078125
 CG ITER, OVMR, OVMRUB =           5   66341.4921875   67190.5078125
 CG ITER, OVMR, OVMRUB =           6   66504.2421875   67190.5078125
 CG ITER, OVMR, OVMRUB =           7   66472.4687500   67190.5078125
 CG ITER, OVMR, OVMRUB =           8   66184.6015625   67190.5078125
 CG ITER, OVMR, OVMRUB =           9   65910.7343750   67190.5078125
 CG ITER, OVMR, OVMRUB =          10   65652.4296875   67190.5078125
 CG ITER, OVMR, OVMRUB =          11   65560.2500000   67190.5078125
 CG ITER, OVMR, OVMRUB =          12   65459.9453125   67190.5078125
 CG ITER, OVMR, OVMRUB =          13   65312.3710938   67190.5078125
 CG ITER, OVMR, OVMRUB =          14   65262.7734375   67190.5078125
 CG ITER, OVMR, OVMRUB =          15   65127.9492188   67190.5078125
 CG ITER, OVMR, OVMRUB =          16   64949.2226562   67190.5078125
 CG ITER, OVMR, OVMRUB =          17   64811.2968750   67190.5078125
 CG ITER, OVMR, OVMRUB =          18   64712.1015625   67190.5078125
 CG ITER, OVMR, OVMRUB =          19   64581.8671875   67190.5078125
 CG ITER, OVMR, OVMRUB =          20   64468.8867188   67190.5078125
 CG ITER, OVMR, OVMRUB =          21   64300.2070312   67190.5078125
 CG ITER, OVMR, OVMRUB =          22   64216.5234375   67190.5078125
 CG ITER, OVMR, OVMRUB =          23   64123.3203125   67190.5078125
 CG ITER, OVMR, OVMRUB =          24   64025.7187500   67190.5078125
 CG ITER, OVMR, OVMRUB =          25   63934.3242188   67190.5078125
 CG ITER, OVMR, OVMRUB =          26   63846.6406250   67190.5078125
 CG ITER, OVMR, OVMRUB =          27   63763.7773438   67190.5078125
 CG ITER, OVMR, OVMRUB =          28   63715.9335938   67190.5078125
 CG ITER, OVMR, OVMRUB =          29   63636.4726562   67190.5078125
 CG ITER, OVMR, OVMRUB =          30   63562.6640625   67190.5078125
 CG ITER, OVMR, OVMRUB =          31   63501.8125000   67190.5078125
 CG ITER, OVMR, OVMRUB =          32   63441.5429688   67190.5078125
 CG ITER, OVMR, OVMRUB =          33   63398.0898438   67190.5078125
 CG ITER, OVMR, OVMRUB =          34   63356.0429688   67190.5078125
 CG ITER, OVMR, OVMRUB =          35   63307.0859375   67190.5078125
 CG ITER, OVMR, OVMRUB =          36   63269.9765625   67190.5078125
 CG ITER, OVMR, OVMRUB =          37   63217.4218750   67190.5078125
 CG ITER, OVMR, OVMRUB =          38   63171.9218750   67190.5078125
 CG ITER, OVMR, OVMRUB =          39   63118.5781250   67190.5078125
 CG ITER, OVMR, OVMRUB =          40   63066.8710938   67190.5078125
 CG ITER, OVMR, OVMRUB =          41   63036.0820312   67190.5078125
