 CG ITER, OVMR, OVMRUB =           1   65439.6718750   65439.6640625
 CG ITER, OVMR, OVMRUB =           2   64968.8945312   64968.8906250
 CG ITER, OVMR, OVMRUB =           3   64968.8906250   64968.8906250
 CG ITER, OVMR, OVMRUB =           4   64968.8750000   64968.8906250
 CG ITER, OVMR, OVMRUB =           5   63805.3945312   64968.8906250
 CG ITER, OVMR, OVMRUB =           6   63512.8398438   64968.8906250
 CG ITER, OVMR, OVMRUB =           7   63515.9921875   64968.8906250
 CG ITER, OVMR, OVMRUB =           8   63210.0468750   64968.8906250
 CG ITER, OVMR, OVMRUB =           9   62985.4609375   64968.8906250
 CG ITER, OVMR, OVMRUB =          10   62875.0117188   64968.8906250
 CG ITER, OVMR, OVMRUB =          11   62695.3046875   64968.8906250
 CG ITER, OVMR, OVMRUB =          12   62436.8554688   64968.8906250
 CG ITER, OVMR, OVMRUB =          13   62276.6914062   64968.8906250
 CG ITER, OVMR, OVMRUB =          14   62078.4531250   64968.8906250
 CG ITER, OVMR, OVMRUB =          15   61905.8593750   64968.8906250
 CG ITER, OVMR, OVMRUB =          16   61754.4023438   64968.8906250
 CG ITER, OVMR, OVMRUB =          17   61631.1367188   64968.8906250
 CG ITER, OVMR, OVMRUB =          18   61500.7656250   64968.8906250
 CG ITER, OVMR, OVMRUB =          19   61394.0078125   64968.8906250
 CG ITER, OVMR, OVMRUB =          20   61289.2890625   64968.8906250
 CG ITER, OVMR, OVMRUB =          21   61198.8320312   64968.8906250
 CG ITER, OVMR, OVMRUB =          22   61094.6796875   64968.8906250
 CG ITER, OVMR, OVMRUB =          23   60998.6796875   64968.8906250
 CG ITER, OVMR, OVMRUB =          24   60929.2148438   64968.8906250
 CG ITER, OVMR, OVMRUB =          25   60849.0039062   64968.8906250
 CG ITER, OVMR, OVMRUB =          26   60784.3242188   64968.8906250
 CG ITER, OVMR, OVMRUB =          27   60713.6914062   64968.8906250
 CG ITER, OVMR, OVMRUB =          28   60665.6132812   64968.8906250
 CG ITER, OVMR, OVMRUB =          29   60573.0507812   64968.8906250
 CG ITER, OVMR, OVMRUB =          30   60510.6523438   64968.8906250
 CG ITER, OVMR, OVMRUB =          31   60466.9140625   64968.8906250
 CG ITER, OVMR, OVMRUB =          32   60393.3398438   64968.8906250
 CG ITER, OVMR, OVMRUB =          33   60358.7929688   64968.8906250
 CG ITER, OVMR, OVMRUB =          34   60283.0625000   64968.8906250
 CG ITER, OVMR, OVMRUB =          35   60228.5585938   64968.8906250
 CG ITER, OVMR, OVMRUB =          36   60168.0078125   64968.8906250
 CG ITER, OVMR, OVMRUB =          37   60128.2343750   64968.8906250
