 CG ITER, OVMR, OVMRUB =           1   69847.2500000   69847.2421875
 CG ITER, OVMR, OVMRUB =           2   69271.6718750   69271.6718750
 CG ITER, OVMR, OVMRUB =           3   69271.6406250   69271.6718750
 CG ITER, OVMR, OVMRUB =           4   69271.6406250   69271.6718750
 CG ITER, OVMR, OVMRUB =           5   67861.8906250   69271.6718750
 CG ITER, OVMR, OVMRUB =           6   67768.5312500   69271.6718750
 CG ITER, OVMR, OVMRUB =           7   67623.9843750   69271.6718750
 CG ITER, OVMR, OVMRUB =           8   67409.5468750   69271.6718750
 CG ITER, OVMR, OVMRUB =           9   67413.4921875   69271.6718750
 CG ITER, OVMR, OVMRUB =          10   67457.1640625   69271.6718750
 CG ITER, OVMR, OVMRUB =          11   67405.0625000   69271.6718750
 CG ITER, OVMR, OVMRUB =          12   67232.0156250   69271.6718750
 CG ITER, OVMR, OVMRUB =          13   67044.3125000   69271.6718750
 CG ITER, OVMR, OVMRUB =          14   66948.7265625   69271.6718750
 CG ITER, OVMR, OVMRUB =          15   66773.6093750   69271.6718750
 CG ITER, OVMR, OVMRUB =          16   66643.0546875   69271.6718750
 CG ITER, OVMR, OVMRUB =          17   66573.3437500   69271.6718750
 CG ITER, OVMR, OVMRUB =          18   66452.4140625   69271.6718750
 CG ITER, OVMR, OVMRUB =          19   66356.8125000   69271.6718750
 CG ITER, OVMR, OVMRUB =          20   66271.2500000   69271.6718750
 CG ITER, OVMR, OVMRUB =          21   66136.7109375   69271.6718750
 CG ITER, OVMR, OVMRUB =          22   66060.3906250   69271.6718750
 CG ITER, OVMR, OVMRUB =          23   65959.3984375   69271.6718750
 CG ITER, OVMR, OVMRUB =          24   65902.0078125   69271.6718750
 CG ITER, OVMR, OVMRUB =          25   65843.3046875   69271.6718750
 CG ITER, OVMR, OVMRUB =          26   65796.9531250   69271.6718750
 CG ITER, OVMR, OVMRUB =          27   65748.7812500   69271.6718750
 CG ITER, OVMR, OVMRUB =          28   65697.9140625   69271.6718750
 CG ITER, OVMR, OVMRUB =          29   65625.0156250   69271.6718750
 CG ITER, OVMR, OVMRUB =          30   65580.5703125   69271.6718750
 CG ITER, OVMR, OVMRUB =          31   65522.1484375   69271.6718750
 CG ITER, OVMR, OVMRUB =          32   65481.6523438   69271.6718750
 CG ITER, OVMR, OVMRUB =          33   65429.9375000   69271.6718750
 CG ITER, OVMR, OVMRUB =          34   65382.3710938   69271.6718750
 CG ITER, OVMR, OVMRUB =          35   65350.1289062   69271.6718750
 CG ITER, OVMR, OVMRUB =          36   65296.5820312   69271.6718750
 CG ITER, OVMR, OVMRUB =          37   65266.6835938   69271.6718750
 CG ITER, OVMR, OVMRUB =          38   65225.6015625   69271.6718750
 CG ITER, OVMR, OVMRUB =          39   65181.0312500   69271.6718750
 CG ITER, OVMR, OVMRUB =          40   65135.6914062   69271.6718750
 CG ITER, OVMR, OVMRUB =          41   65111.7812500   69271.6718750
 CG ITER, OVMR, OVMRUB =          42   65078.7148438   69271.6718750
 CG ITER, OVMR, OVMRUB =          43   65053.3281250   69271.6718750
 CG ITER, OVMR, OVMRUB =          44   65025.9492188   69271.6718750
 CG ITER, OVMR, OVMRUB =          45   64999.1328125   69271.6718750
 CG ITER, OVMR, OVMRUB =          46   64978.8476562   69271.6718750
 CG ITER, OVMR, OVMRUB =          47   64947.0664062   69271.6718750
 CG ITER, OVMR, OVMRUB =          48   64929.2734375   69271.6718750
 CG ITER, OVMR, OVMRUB =          49   64915.1992188   69271.6718750
 CG ITER, OVMR, OVMRUB =          50   64892.3945312   69271.6718750
 CG ITER, OVMR, OVMRUB =          51   64872.3515625   69271.6718750
 CG ITER, OVMR, OVMRUB =          52   64858.3632812   69271.6718750
 CG ITER, OVMR, OVMRUB =          53   64844.0664062   69271.6718750
 CG ITER, OVMR, OVMRUB =          54   64831.0117188   69271.6718750
 CG ITER, OVMR, OVMRUB =          55   64816.2734375   69271.6718750
 CG ITER, OVMR, OVMRUB =          56   64809.7382812   69271.6718750
 CG ITER, OVMR, OVMRUB =          57   64801.9140625   69271.6718750
 CG ITER, OVMR, OVMRUB =          58   64786.2460938   68668.4609375
 CG ITER, OVMR, OVMRUB =          59   64776.5820312   68668.4609375
 CG ITER, OVMR, OVMRUB =          60   64772.0195312   68668.4609375
 CG ITER, OVMR, OVMRUB =          61   64758.5468750   68668.4609375
 CG ITER, OVMR, OVMRUB =          62   64750.4062500   68668.4609375
 CG ITER, OVMR, OVMRUB =          63   64748.3242188   68668.4609375
 CG ITER, OVMR, OVMRUB =          64   64742.7500000   68668.4609375
 CG ITER, OVMR, OVMRUB =          65   64737.5664062   68668.4609375
 CG ITER, OVMR, OVMRUB =          66   64732.2539062   68668.4609375
 CG ITER, OVMR, OVMRUB =          67   64726.9257812   68668.4609375
 CG ITER, OVMR, OVMRUB =          68   64723.0546875   68668.4609375
 CG ITER, OVMR, OVMRUB =          69   64720.1679688   68668.4609375
 CG ITER, OVMR, OVMRUB =          70   64717.4453125   68668.4609375
 CG ITER, OVMR, OVMRUB =          71   64713.1445312   68668.4609375
 CG ITER, OVMR, OVMRUB =          72   64708.7734375   68668.4609375
 CG ITER, OVMR, OVMRUB =          73   64704.9296875   68668.4609375
 CG ITER, OVMR, OVMRUB =          74   64693.5039062   68668.4609375
 CG ITER, OVMR, OVMRUB =          75   64690.6210938   68668.4609375
 CG ITER, OVMR, OVMRUB =          76   64688.4023438   68668.4609375
 CG ITER, OVMR, OVMRUB =          77   64687.9453125   68668.4609375
 CG ITER, OVMR, OVMRUB =          78   64685.6523438   68668.4609375
 CG ITER, OVMR, OVMRUB =          79   64685.4687500   68348.9531250
 CG ITER, OVMR, OVMRUB =          80   64684.0117188   68348.9531250
 CG ITER, OVMR, OVMRUB =          81   64683.2031250   68348.9531250
 CG ITER, OVMR, OVMRUB =          82   64681.9531250   68348.9531250
 CG ITER, OVMR, OVMRUB =          83   64681.5507812   68348.9531250
 CG ITER, OVMR, OVMRUB =          84   64680.3476562   68164.2734375
 CG ITER, OVMR, OVMRUB =          85   64679.8359375   68164.2734375
 CG ITER, OVMR, OVMRUB =          86   64680.4414062   67280.6718750
 CG ITER, OVMR, OVMRUB =          87   64680.9140625   67280.6718750
 CG ITER, OVMR, OVMRUB =          88   64680.1406250   66703.1250000
 CG ITER, OVMR, OVMRUB =          89   64680.1757812   66627.4687500
 CG ITER, OVMR, OVMRUB =          90   64679.9296875   66627.4687500
 CG ITER, OVMR, OVMRUB =          91   64680.3906250   66627.4687500
 CG ITER, OVMR, OVMRUB =          92   64680.6914062   66627.4687500
 CG ITER, OVMR, OVMRUB =          93   64679.8984375   66627.4687500
 CG ITER, OVMR, OVMRUB =          94   64680.0703125   66627.4687500
 CG ITER, OVMR, OVMRUB =          95   64680.2070312   66627.4687500
 CG ITER, OVMR, OVMRUB =          96   64680.0781250   66627.4687500
 CG ITER, OVMR, OVMRUB =          97   64679.9414062   66627.4687500
 CG ITER, OVMR, OVMRUB =          98   64679.5781250   66394.5468750
 CG ITER, OVMR, OVMRUB =          99   64679.7421875   66180.6640625
 CG ITER, OVMR, OVMRUB =         100   64679.1250000   66180.6640625
 CG ITER, OVMR, OVMRUB =         101   64678.7812500   66180.6640625
 CG ITER, OVMR, OVMRUB =         102   64679.6289062   66180.6640625
 CG ITER, OVMR, OVMRUB =         103   64679.8554688   66180.6640625
 CG ITER, OVMR, OVMRUB =         104   64679.9140625   66180.6640625
 CG ITER, OVMR, OVMRUB =         105   64679.7421875   66180.6640625
 CG ITER, OVMR, OVMRUB =         106   64679.7421875   66180.6640625
OVLB =   64679.7421875 OVLUB =   66180.6640625 TIME =      78.1399994
