 CG ITER, OVMR, OVMRUB =           1   65343.5507812   65343.5429688
 CG ITER, OVMR, OVMRUB =           2   65343.5468750   65343.5429688
 CG ITER, OVMR, OVMRUB =           3   65343.5390625   65343.5429688
 CG ITER, OVMR, OVMRUB =           4   65343.4921875   65343.5429688
 CG ITER, OVMR, OVMRUB =           5   64461.1445312   65343.5429688
 CG ITER, OVMR, OVMRUB =           6   64079.3554688   65343.5429688
 CG ITER, OVMR, OVMRUB =           7   64187.1328125   65343.5429688
 CG ITER, OVMR, OVMRUB =           8   63998.1445312   65343.5429688
 CG ITER, OVMR, OVMRUB =           9   63745.2226562   65343.5429688
 CG ITER, OVMR, OVMRUB =          10   63571.3789062   65343.5429688
 CG ITER, OVMR, OVMRUB =          11   63443.3085938   65343.5429688
 CG ITER, OVMR, OVMRUB =          12   63348.1757812   65343.5429688
 CG ITER, OVMR, OVMRUB =          13   63323.9101562   65343.5429688
 CG ITER, OVMR, OVMRUB =          14   63143.4257812   65343.5429688
 CG ITER, OVMR, OVMRUB =          15   62985.4804688   65343.5429688
 CG ITER, OVMR, OVMRUB =          16   62828.0117188   65343.5429688
 CG ITER, OVMR, OVMRUB =          17   62730.5468750   65343.5429688
 CG ITER, OVMR, OVMRUB =          18   62658.3203125   65343.5429688
 CG ITER, OVMR, OVMRUB =          19   62555.8984375   65343.5429688
 CG ITER, OVMR, OVMRUB =          20   62443.6835938   65343.5429688
 CG ITER, OVMR, OVMRUB =          21   62335.1367188   65343.5429688
 CG ITER, OVMR, OVMRUB =          22   62282.6718750   65343.5429688
 CG ITER, OVMR, OVMRUB =          23   62180.4375000   65343.5429688
 CG ITER, OVMR, OVMRUB =          24   62105.4296875   65343.5429688
 CG ITER, OVMR, OVMRUB =          25   62023.6640625   65343.5429688
 CG ITER, OVMR, OVMRUB =          26   61956.1679688   65343.5429688
 CG ITER, OVMR, OVMRUB =          27   61875.8046875   65343.5429688
 CG ITER, OVMR, OVMRUB =          28   61819.5156250   65343.5429688
 CG ITER, OVMR, OVMRUB =          29   61782.2148438   65343.5429688
 CG ITER, OVMR, OVMRUB =          30   61719.5078125   65343.5429688
 CG ITER, OVMR, OVMRUB =          31   61660.8710938   65343.5429688
 CG ITER, OVMR, OVMRUB =          32   61622.0117188   65343.5429688
 CG ITER, OVMR, OVMRUB =          33   61581.5039062   65343.5429688
 CG ITER, OVMR, OVMRUB =          34   61546.5507812   65343.5429688
 CG ITER, OVMR, OVMRUB =          35   61500.2460938   65343.5429688
 CG ITER, OVMR, OVMRUB =          36   61458.1093750   65343.5429688
 CG ITER, OVMR, OVMRUB =          37   61407.2070312   65343.5429688
 CG ITER, OVMR, OVMRUB =          38   61377.8710938   65343.5429688
 CG ITER, OVMR, OVMRUB =          39   61333.4609375   65343.5429688
 CG ITER, OVMR, OVMRUB =          40   61286.0703125   65343.5429688
 CG ITER, OVMR, OVMRUB =          41   61254.8789062   65343.5429688
 CG ITER, OVMR, OVMRUB =          42   61218.1328125   65343.5429688
 CG ITER, OVMR, OVMRUB =          43   61179.0976562   65343.5429688
 CG ITER, OVMR, OVMRUB =          44   61150.1914062   65343.5429688
 CG ITER, OVMR, OVMRUB =          45   61126.7773438   65343.5429688
 CG ITER, OVMR, OVMRUB =          46   61101.8125000   65303.0039062
 CG ITER, OVMR, OVMRUB =          47   61078.6523438   65303.0039062
 CG ITER, OVMR, OVMRUB =          48   61054.2539062   65303.0039062
 CG ITER, OVMR, OVMRUB =          49   61029.3867188   65303.0039062
 CG ITER, OVMR, OVMRUB =          50   61008.7695312   65303.0039062
 CG ITER, OVMR, OVMRUB =          51   60995.0078125   65303.0039062
 CG ITER, OVMR, OVMRUB =          52   60981.2500000   65303.0039062
 CG ITER, OVMR, OVMRUB =          53   60964.2968750   65303.0039062
 CG ITER, OVMR, OVMRUB =          54   60956.5078125   65303.0039062
 CG ITER, OVMR, OVMRUB =          55   60938.2617188   65303.0039062
 CG ITER, OVMR, OVMRUB =          56   60923.2148438   65303.0039062
 CG ITER, OVMR, OVMRUB =          57   60904.5937500   65303.0039062
 CG ITER, OVMR, OVMRUB =          58   60895.0273438   65303.0039062
 CG ITER, OVMR, OVMRUB =          59   60887.4179688   65303.0039062
 CG ITER, OVMR, OVMRUB =          60   60878.0351562   65303.0039062
 CG ITER, OVMR, OVMRUB =          61   60864.3085938   65303.0039062
 CG ITER, OVMR, OVMRUB =          62   60858.0312500   65303.0039062
 CG ITER, OVMR, OVMRUB =          63   60851.0781250   65303.0039062
 CG ITER, OVMR, OVMRUB =          64   60840.9726562   65303.0039062
 CG ITER, OVMR, OVMRUB =          65   60830.0390625   65303.0039062
 CG ITER, OVMR, OVMRUB =          66   60824.9257812   65303.0039062
 CG ITER, OVMR, OVMRUB =          67   60820.5507812   65303.0039062
 CG ITER, OVMR, OVMRUB =          68   60812.2226562   65303.0039062
 CG ITER, OVMR, OVMRUB =          69   60805.1445312   65303.0039062
 CG ITER, OVMR, OVMRUB =          70   60797.7148438   65303.0039062
 CG ITER, OVMR, OVMRUB =          71   60796.5390625   65303.0039062
 CG ITER, OVMR, OVMRUB =          72   60791.6640625   65303.0039062
 CG ITER, OVMR, OVMRUB =          73   60789.4765625   65303.0039062
 CG ITER, OVMR, OVMRUB =          74   60784.8906250   65303.0039062
 CG ITER, OVMR, OVMRUB =          75   60784.0937500   64501.1406250
 CG ITER, OVMR, OVMRUB =          76   60781.8554688   64501.1406250
 CG ITER, OVMR, OVMRUB =          77   60777.0585938   64501.1406250
 CG ITER, OVMR, OVMRUB =          78   60774.2148438   64501.1406250
 CG ITER, OVMR, OVMRUB =          79   60773.5820312   64346.4179688
 CG ITER, OVMR, OVMRUB =          80   60772.5039062   64346.4179688
 CG ITER, OVMR, OVMRUB =          81   60771.6484375   64346.4179688
 CG ITER, OVMR, OVMRUB =          82   60768.9023438   64346.4179688
 CG ITER, OVMR, OVMRUB =          83   60767.7617188   64346.4179688
 CG ITER, OVMR, OVMRUB =          84   60767.0156250   64346.4179688
 CG ITER, OVMR, OVMRUB =          85   60766.3398438   64346.4179688
 CG ITER, OVMR, OVMRUB =          86   60765.7617188   63326.8125000
 CG ITER, OVMR, OVMRUB =          87   60764.1835938   63326.8125000
 CG ITER, OVMR, OVMRUB =          88   60764.3945312   63326.8125000
 CG ITER, OVMR, OVMRUB =          89   60763.3710938   63326.8125000
 CG ITER, OVMR, OVMRUB =          90   60762.9726562   63326.8125000
 CG ITER, OVMR, OVMRUB =          91   60762.3125000   63326.8125000
 CG ITER, OVMR, OVMRUB =          92   60760.5703125   63135.4570312
 CG ITER, OVMR, OVMRUB =          93   60760.3085938   63135.4570312
 CG ITER, OVMR, OVMRUB =          94   60759.5742188   63135.4570312
 CG ITER, OVMR, OVMRUB =          95   60759.8789062   63135.4570312
 CG ITER, OVMR, OVMRUB =          96   60759.9765625   63135.4570312
 CG ITER, OVMR, OVMRUB =          97   60759.6328125   62301.4882812
 CG ITER, OVMR, OVMRUB =          98   60759.5742188   62301.4882812
 CG ITER, OVMR, OVMRUB =          99   60759.8007812   62301.4882812
 CG ITER, OVMR, OVMRUB =         100   60759.9726562   62169.6328125
 CG ITER, OVMR, OVMRUB =         101   60759.8164062   62169.6328125
 CG ITER, OVMR, OVMRUB =         102   60759.5117188   61923.9296875
 CG ITER, OVMR, OVMRUB =         103   60759.8085938   61923.9296875
