 CG ITER, OVMR, OVMRUB =           1   23712.0156250   23712.0078125
 CG ITER, OVMR, OVMRUB =           2   23712.0097656   23712.0078125
 CG ITER, OVMR, OVMRUB =           3   23712.0097656   23712.0078125
 CG ITER, OVMR, OVMRUB =           4   23712.0097656   23712.0078125
 CG ITER, OVMR, OVMRUB =           5   23712.0078125   23712.0078125
 CG ITER, OVMR, OVMRUB =           6   22363.6777344   23712.0078125
 CG ITER, OVMR, OVMRUB =           7   21759.6562500   23712.0078125
 CG ITER, OVMR, OVMRUB =           8   21133.9960938   23712.0078125
 CG ITER, OVMR, OVMRUB =           9   20747.3710938   23712.0078125
 CG ITER, OVMR, OVMRUB =          10   19927.6250000   23712.0078125
 CG ITER, OVMR, OVMRUB =          11   20543.4238281   23712.0078125
 CG ITER, OVMR, OVMRUB =          12   19742.4785156   23712.0078125
 CG ITER, OVMR, OVMRUB =          13   20230.2734375   23712.0078125
 CG ITER, OVMR, OVMRUB =          14   20363.7578125   23712.0078125
 CG ITER, OVMR, OVMRUB =          15   18898.1933594   23712.0078125
 CG ITER, OVMR, OVMRUB =          16   19213.9453125   23712.0078125
 CG ITER, OVMR, OVMRUB =          17   19373.9882812   23712.0078125
 CG ITER, OVMR, OVMRUB =          18   19479.4257812   23712.0078125
 CG ITER, OVMR, OVMRUB =          19   19588.1503906   23712.0078125
 CG ITER, OVMR, OVMRUB =          20   19676.3144531   23712.0078125
 CG ITER, OVMR, OVMRUB =          21   19742.7597656   23712.0078125
 CG ITER, OVMR, OVMRUB =          22   19802.1953125   23712.0078125
 CG ITER, OVMR, OVMRUB =          23   19858.2695312   23712.0078125
 CG ITER, OVMR, OVMRUB =          24   19734.3300781   23712.0078125
 CG ITER, OVMR, OVMRUB =          25   19803.5410156   23712.0078125
 CG ITER, OVMR, OVMRUB =          26   19866.3652344   23712.0078125
 CG ITER, OVMR, OVMRUB =          27   19924.0585938   23712.0078125
 CG ITER, OVMR, OVMRUB =          28   19987.5898438   23712.0078125
 CG ITER, OVMR, OVMRUB =          29   20033.6230469   23712.0078125
 CG ITER, OVMR, OVMRUB =          30   20094.0507812   23712.0078125
 CG ITER, OVMR, OVMRUB =          31   20130.3242188   23712.0078125
 CG ITER, OVMR, OVMRUB =          32   20184.4257812   23712.0078125
 CG ITER, OVMR, OVMRUB =          33   20224.7421875   23712.0078125
 CG ITER, OVMR, OVMRUB =          34   20267.4687500   23712.0078125
 CG ITER, OVMR, OVMRUB =          35   20315.9199219   23712.0078125
 CG ITER, OVMR, OVMRUB =          36   20362.7480469   23712.0078125
 CG ITER, OVMR, OVMRUB =          37   20404.2460938   23712.0078125
 CG ITER, OVMR, OVMRUB =          38   20440.8046875   23712.0078125
 CG ITER, OVMR, OVMRUB =          39   20485.9843750   23712.0078125
 CG ITER, OVMR, OVMRUB =          40   20523.4550781   23712.0078125
 CG ITER, OVMR, OVMRUB =          41   20569.6777344   23712.0078125
 CG ITER, OVMR, OVMRUB =          42   20615.6601562   23712.0078125
 CG ITER, OVMR, OVMRUB =          43   20658.8847656   23712.0078125
 CG ITER, OVMR, OVMRUB =          44   20695.6386719   23712.0078125
 CG ITER, OVMR, OVMRUB =          45   20734.9550781   23712.0078125
 CG ITER, OVMR, OVMRUB =          46   20780.3183594   23712.0078125
 CG ITER, OVMR, OVMRUB =          47   20824.5585938   23712.0078125
 CG ITER, OVMR, OVMRUB =          48   20856.1660156   23712.0078125
 CG ITER, OVMR, OVMRUB =          49   20891.9179688   23712.0078125
 CG ITER, OVMR, OVMRUB =          50   20934.8906250   23712.0078125
 CG ITER, OVMR, OVMRUB =          51   20972.6171875   23712.0078125
 CG ITER, OVMR, OVMRUB =          52   21012.5332031   23712.0078125
 CG ITER, OVMR, OVMRUB =          53   21044.0820312   23712.0078125
 CG ITER, OVMR, OVMRUB =          54   21079.7128906   23712.0078125
 CG ITER, OVMR, OVMRUB =          55   21119.8671875   23712.0078125
 CG ITER, OVMR, OVMRUB =          56   21155.7519531   23712.0078125
 CG ITER, OVMR, OVMRUB =          57   21189.8398438   23712.0078125
 CG ITER, OVMR, OVMRUB =          58   21219.8164062   23712.0078125
 CG ITER, OVMR, OVMRUB =          59   21260.4687500   23712.0078125
 CG ITER, OVMR, OVMRUB =          60   21292.4218750   23712.0078125
 CG ITER, OVMR, OVMRUB =          61   21236.9257812   23712.0078125
 CG ITER, OVMR, OVMRUB =          62   21273.6269531   23712.0078125
 CG ITER, OVMR, OVMRUB =          63   21306.5937500   23712.0078125
 CG ITER, OVMR, OVMRUB =          64   21335.8007812   23712.0078125
 CG ITER, OVMR, OVMRUB =          65   21375.4550781   23712.0078125
 CG ITER, OVMR, OVMRUB =          66   21403.1093750   23712.0078125
 CG ITER, OVMR, OVMRUB =          67   21431.3867188   23712.0078125
 CG ITER, OVMR, OVMRUB =          68   21460.8242188   23712.0078125
 CG ITER, OVMR, OVMRUB =          69   21485.2832031   23712.0078125
 CG ITER, OVMR, OVMRUB =          70   21513.8203125   23712.0078125
 CG ITER, OVMR, OVMRUB =          71   21540.9726562   23712.0078125
 CG ITER, OVMR, OVMRUB =          72   21571.1679688   23712.0078125
 CG ITER, OVMR, OVMRUB =          73   21590.1757812   23712.0078125
 CG ITER, OVMR, OVMRUB =          74   21612.1250000   23712.0078125
 CG ITER, OVMR, OVMRUB =          75   21639.7734375   23712.0078125
 CG ITER, OVMR, OVMRUB =          76   21662.2812500   23712.0078125
 CG ITER, OVMR, OVMRUB =          77   21683.0468750   23668.2363281
 CG ITER, OVMR, OVMRUB =          78   21697.6347656   23668.2363281
 CG ITER, OVMR, OVMRUB =          79   21720.1035156   23668.2363281
 CG ITER, OVMR, OVMRUB =          80   21739.7265625   23668.2363281
 CG ITER, OVMR, OVMRUB =          81   21754.1699219   23668.2363281
 CG ITER, OVMR, OVMRUB =          82   21774.8652344   23668.2363281
 CG ITER, OVMR, OVMRUB =          83   21792.7382812   23668.2363281
 CG ITER, OVMR, OVMRUB =          84   21813.2167969   23668.2363281
 CG ITER, OVMR, OVMRUB =          85   21822.1972656   23668.2363281
 CG ITER, OVMR, OVMRUB =          86   21827.7832031   23668.2363281
 CG ITER, OVMR, OVMRUB =          87   21840.4785156   23668.2363281
 CG ITER, OVMR, OVMRUB =          88   21847.2910156   23668.2363281
 CG ITER, OVMR, OVMRUB =          89   21851.4257812   23668.2363281
 CG ITER, OVMR, OVMRUB =          90   21855.5937500   23668.2363281
 CG ITER, OVMR, OVMRUB =          91   21859.0683594   23668.2363281
 CG ITER, OVMR, OVMRUB =          92   21865.3242188   23668.2363281
 CG ITER, OVMR, OVMRUB =          93   21869.3125000   23668.2363281
 CG ITER, OVMR, OVMRUB =          94   21873.9843750   23668.2363281
 CG ITER, OVMR, OVMRUB =          95   21877.4843750   23668.2363281
 CG ITER, OVMR, OVMRUB =          96   21882.1738281   23668.2363281
 CG ITER, OVMR, OVMRUB =          97   21885.7402344   23668.2363281
 CG ITER, OVMR, OVMRUB =          98   21887.1640625   23668.2363281
 CG ITER, OVMR, OVMRUB =          99   21887.9277344   23668.2363281
 CG ITER, OVMR, OVMRUB =         100   21890.0546875   23557.1152344
 CG ITER, OVMR, OVMRUB =         101   21879.4785156   23557.1152344
 CG ITER, OVMR, OVMRUB =         102   21882.3496094   23557.1152344
 CG ITER, OVMR, OVMRUB =         103   21884.8867188   23557.1152344
 CG ITER, OVMR, OVMRUB =         104   21884.9042969   23557.1152344
 CG ITER, OVMR, OVMRUB =         105   21885.5957031   23557.1152344
 CG ITER, OVMR, OVMRUB =         106   21886.0566406   23557.1152344
 CG ITER, OVMR, OVMRUB =         107   21886.7441406   23557.1152344
 CG ITER, OVMR, OVMRUB =         108   21887.7089844   23557.1152344
 CG ITER, OVMR, OVMRUB =         109   21887.7089844   23557.1152344
OVLB =   21887.7089844 OVLUB =   23557.1152344 TIME =      28.0100002
