 CG ITER, OVMR, OVMRUB =           1   20858.8027344   20858.8007812
 CG ITER, OVMR, OVMRUB =           2   20858.8085938   20858.8007812
 CG ITER, OVMR, OVMRUB =           3   20858.8007812   20858.8007812
 CG ITER, OVMR, OVMRUB =           4   17362.6425781   20858.8007812
 CG ITER, OVMR, OVMRUB =           5   16786.1347656   20858.8007812
 CG ITER, OVMR, OVMRUB =           6   16812.6835938   20858.8007812
 CG ITER, OVMR, OVMRUB =           7   16795.3378906   20858.8007812
 CG ITER, OVMR, OVMRUB =           8   17100.8320312   20858.8007812
 CG ITER, OVMR, OVMRUB =           9   17363.2949219   20858.8007812
 CG ITER, OVMR, OVMRUB =          10   17573.0527344   20858.8007812
 CG ITER, OVMR, OVMRUB =          11   17612.5214844   20858.8007812
 CG ITER, OVMR, OVMRUB =          12   17723.4960938   20858.8007812
 CG ITER, OVMR, OVMRUB =          13   17821.8808594   20858.8007812
 CG ITER, OVMR, OVMRUB =          14   16344.0449219   20858.8007812
 CG ITER, OVMR, OVMRUB =          15   16744.0996094   20858.8007812
 CG ITER, OVMR, OVMRUB =          16   16823.5742188   20858.8007812
 CG ITER, OVMR, OVMRUB =          17   16891.0976562   20858.8007812
 CG ITER, OVMR, OVMRUB =          18   16946.9218750   20614.9101562
 CG ITER, OVMR, OVMRUB =          19   16985.9707031   20614.9101562
 CG ITER, OVMR, OVMRUB =          20   17025.1582031   20614.9101562
 CG ITER, OVMR, OVMRUB =          21   17059.1171875   20469.3378906
 CG ITER, OVMR, OVMRUB =          22   17078.2890625   20469.3378906
 CG ITER, OVMR, OVMRUB =          23   17101.1386719   20469.3378906
 CG ITER, OVMR, OVMRUB =          24   17132.7460938   20469.3378906
 CG ITER, OVMR, OVMRUB =          25   17158.1250000   20469.3378906
 CG ITER, OVMR, OVMRUB =          26   17204.6796875   20469.3378906
 CG ITER, OVMR, OVMRUB =          27   17240.9492188   20469.3378906
 CG ITER, OVMR, OVMRUB =          28   17265.3789062   20469.3378906
 CG ITER, OVMR, OVMRUB =          29   17298.5175781   20469.3378906
 CG ITER, OVMR, OVMRUB =          30   17328.2343750   20469.3378906
 CG ITER, OVMR, OVMRUB =          31   17357.3496094   20469.3378906
 CG ITER, OVMR, OVMRUB =          32   17384.7226562   20469.3378906
 CG ITER, OVMR, OVMRUB =          33   17412.3847656   20401.6953125
 CG ITER, OVMR, OVMRUB =          34   17441.4785156   20401.6953125
 CG ITER, OVMR, OVMRUB =          35   17466.0195312   20401.6953125
 CG ITER, OVMR, OVMRUB =          36   17491.9277344   20401.6953125
 CG ITER, OVMR, OVMRUB =          37   17523.5078125   20401.6953125
 CG ITER, OVMR, OVMRUB =          38   17546.1191406   20401.6953125
 CG ITER, OVMR, OVMRUB =          39   17573.7382812   20401.6953125
 CG ITER, OVMR, OVMRUB =          40   17596.7187500   20385.3300781
 CG ITER, OVMR, OVMRUB =          41   17625.9179688   20385.3300781
 CG ITER, OVMR, OVMRUB =          42   17646.8808594   20385.3300781
 CG ITER, OVMR, OVMRUB =          43   17669.3554688   20385.3300781
 CG ITER, OVMR, OVMRUB =          44   17693.5273438   20385.3300781
 CG ITER, OVMR, OVMRUB =          45   17714.7050781   20385.3300781
 CG ITER, OVMR, OVMRUB =          46   17740.9414062   20385.3300781
 CG ITER, OVMR, OVMRUB =          47   17765.0585938   20385.3300781
 CG ITER, OVMR, OVMRUB =          48   17784.3007812   20385.3300781
 CG ITER, OVMR, OVMRUB =          49   17809.9804688   20385.3300781
 CG ITER, OVMR, OVMRUB =          50   17831.1757812   20385.3300781
 CG ITER, OVMR, OVMRUB =          51   17851.0449219   20385.3300781
 CG ITER, OVMR, OVMRUB =          52   17872.7363281   20385.3300781
 CG ITER, OVMR, OVMRUB =          53   17892.9257812   20385.3300781
 CG ITER, OVMR, OVMRUB =          54   17920.6484375   20385.3300781
 CG ITER, OVMR, OVMRUB =          55   17938.4863281   20385.3300781
 CG ITER, OVMR, OVMRUB =          56   17952.5136719   20385.3300781
