 CG ITER, OVMR, OVMRUB =           1   25010.3066406   25010.3066406
 CG ITER, OVMR, OVMRUB =           2   25010.3105469   25010.3066406
 CG ITER, OVMR, OVMRUB =           3   25010.3066406   25010.3066406
 CG ITER, OVMR, OVMRUB =           4   25010.3046875   25010.3066406
 CG ITER, OVMR, OVMRUB =           5   25010.3105469   25010.3066406
 CG ITER, OVMR, OVMRUB =           6   23357.2636719   25010.3066406
 CG ITER, OVMR, OVMRUB =           7   24046.4667969   25010.3066406
 CG ITER, OVMR, OVMRUB =           8   24481.4375000   25010.3066406
 CG ITER, OVMR, OVMRUB =           9   21873.1582031   25010.3066406
 CG ITER, OVMR, OVMRUB =          10   22748.5976562   25010.3066406
 CG ITER, OVMR, OVMRUB =          11   23225.2617188   25010.3066406
 CG ITER, OVMR, OVMRUB =          12   20196.4667969   25010.3066406
 CG ITER, OVMR, OVMRUB =          13   20791.4335938   25010.3066406
 CG ITER, OVMR, OVMRUB =          14   19257.6503906   25010.3066406
 CG ITER, OVMR, OVMRUB =          15   19549.7246094   25010.3066406
 CG ITER, OVMR, OVMRUB =          16   19812.3476562   25010.3066406
 CG ITER, OVMR, OVMRUB =          17   20001.4199219   25010.3066406
 CG ITER, OVMR, OVMRUB =          18   20163.6562500   25010.3066406
 CG ITER, OVMR, OVMRUB =          19   20306.5312500   25010.3066406
 CG ITER, OVMR, OVMRUB =          20   20443.4589844   25010.3066406
 CG ITER, OVMR, OVMRUB =          21   20542.3242188   25010.3066406
 CG ITER, OVMR, OVMRUB =          22   20636.9550781   25010.3066406
 CG ITER, OVMR, OVMRUB =          23   20710.1796875   25010.3066406
 CG ITER, OVMR, OVMRUB =          24   20779.2011719   25010.3066406
 CG ITER, OVMR, OVMRUB =          25   20844.4687500   25010.3066406
 CG ITER, OVMR, OVMRUB =          26   20902.8613281   24866.9003906
 CG ITER, OVMR, OVMRUB =          27   20940.9921875   24866.9003906
 CG ITER, OVMR, OVMRUB =          28   20982.3281250   24866.9003906
 CG ITER, OVMR, OVMRUB =          29   21027.9335938   24866.9003906
 CG ITER, OVMR, OVMRUB =          30   21064.7890625   24866.9003906
 CG ITER, OVMR, OVMRUB =          31   21096.1816406   24866.9003906
 CG ITER, OVMR, OVMRUB =          32   21136.8789062   24866.9003906
 CG ITER, OVMR, OVMRUB =          33   21168.2226562   24866.9003906
 CG ITER, OVMR, OVMRUB =          34   21196.8222656   24866.9003906
 CG ITER, OVMR, OVMRUB =          35   21228.4140625   24866.9003906
 CG ITER, OVMR, OVMRUB =          36   21246.7890625   24866.9003906
 CG ITER, OVMR, OVMRUB =          37   21289.2128906   24866.9003906
 CG ITER, OVMR, OVMRUB =          38   21315.6640625   24866.9003906
 CG ITER, OVMR, OVMRUB =          39   21335.7792969   24866.9003906
 CG ITER, OVMR, OVMRUB =          40   21373.9277344   24866.9003906
 CG ITER, OVMR, OVMRUB =          41   21393.0390625   24866.9003906
 CG ITER, OVMR, OVMRUB =          42   21425.9921875   24866.9003906
