12 18 6
 1
       936
       936
       936
       936
       936
       936
    2
     2
     3
     3
     3
     3
     3
     3
     4
     4
     3
     4
   1.4  45.5   819    21 
  2.8  43.1   782    25 
  3.9  24.5   328    18 
  1.1  25.4   713    20 
  2.5  23.8   137    17 
  4.8  23.4   539    19 
  2.3  40.6   181    23 
  1.7  42.1   334    22 
  3.0  18.0   773    17 
  4.9  46.6   410    19 
  4.5  28.4   149    21 
  4.6  39.3   614    18 
  4.8  46.4   137    24 
  4.8  28.6   815    20 
  2.0  42.3   378    19 
  4.9  37.0   390    19 
  4.2  38.9   690    19 
  1.7  46.5   454    22 
  2.7  42.7   856    23 
  2.2  32.7   713    23 
  2.6  23.6   890    24 
  4.6  29.5   731    22 
  2.6  50.0   715    15 
  3.6  32.2   710    20 
  1.8  39.7   128    22 
  2.0  24.3   306    21 
  3.9  26.5   269    21 
  3.1  36.6   498    16 
  3.8  15.2   214    19 
  2.0  44.7   905    23 
  1.7  19.2   434    16 
  3.2  11.8   874    16 
  2.5  25.1   154    19 
  3.0  40.0   377    25 
  2.2  38.0   315    21 
  4.3  35.4    61    17 
  1.1  31.5   485    20 
  4.8  25.4   320    17 
  4.4  44.0   890    15 
  4.8  34.6   123    20 
  4.1  16.7   923    15 
  3.8  34.3   633    19 
  2.1  28.4   588    23 
  4.5  23.4   493    17 
  4.6  18.3   677    23 
  1.8  38.7   617    17 
  2.3  47.2   525    16 
  4.5  23.0   788    25 
  1.6  13.7   922    24 
  3.0  18.2    88    24 
  4.3  11.0   228    21 
  3.3  17.1   381    15 
  2.0  27.4   385    21 
  2.6  10.3   882    15 
  3.9  15.2   478    17 
  1.7  23.7   132    17 
  2.8  21.7   881    17 
  3.2  39.3   288    23 
  3.2  28.6   172    23 
  4.2  45.2   292    24 
  1.8  25.7   775    24 
  1.6  24.6   867    21 
  3.7  19.5   285    21 
  1.5  38.4   767    21 
  1.6  39.9   763    22 
  2.5  22.1   267    16 
  2.5  40.8   940    16 
  4.1  13.7   475    20 
  2.3  36.1    84    19 
  2.7  40.0   753    19 
  2.9  16.2   925    18 
  2.2  19.7   506    22 
   72    28   120    25    43    70    31   114   131     6   140     6 
   79    12    84    69   151    51    82    82    92    35   157    46 
  172    68   159   116   109    78    95   105   165   170     2    99 
  158    33    92    28    47    95    69   126   144    48    36   164 
  151    91    89   133    62    63    19    32    16   122   125   161 
  161   116    42   128    76    99    49    50   176    44    48    54 
   31    43    72   137    60    57   131   119   116   156   140    13 
   98    80    23   112   128    92    77   164    84   167   175   130 
   23    19   110   179   102   176   170   166   122    69   166    52 
  162   156   128    63   140    18    71   129   163    47   137   178 
   52   128    84    64   123    95   102    52    35    56    52   153 
   28    82    61    75   132    52    41   127     7    92    47   162 
  101    77    90   111    32    38   118    45    16    38     9   156 
   47    25    43   124   145    54    24    55    41    71    93    40 
   46    50    62     6    78    98     0    42    65    41    50   149 
  147     9   167    70    31    54   105    59    23    52    65    37 
   29    44    60    12    84   143    54   117    65   147   139   110 
  176    23    83    78   121   177     0    70   105    38    54   102 
