6 18 2
 1
      1299
      1299
    2
     3
     2
     3
     4
     3
   4.3  15.5    62    23 
  4.8  47.6   773    20 
  3.4  49.7   119    20 
  3.0  24.8   811    24 
  2.4  19.8   539    22 
  2.5  39.6   666    15 
  2.8  37.1   593    25 
  3.1  17.2   923    15 
  3.7  37.2   696    24 
  2.0  18.9   928    21 
  3.2  44.6   734    24 
  3.9  46.7   376    17 
   99    31     3    56   100   105 
  151   165    93    23   140   139 
   38   175   153   170    57    10 
   48   174   126    29   105   164 
   11    92   108    94    11     1 
   86    42   144    82    10    99 
   87   107   167    39    24   147 
   73   104   118    71   116   113 
   58   140   177   172   175    60 
   56   160    14    36   155   169 
  154    23    15    60   118    78 
  148    80   169    16   113    17 
  101     8   110   173    50   155 
  114    93     4    48   125   160 
  112   125   117    94    72   103 
  130   131   159    68    35   127 
  118    34    45    20   110   149 
   57    44    15     4   149     1 
