 CG ITER, OVMR, OVMRUB =           1  132610.5156250  132610.5000000
 CG ITER, OVMR, OVMRUB =           2  132610.5156250  132610.5000000
 CG ITER, OVMR, OVMRUB =           3  132610.5000000  132610.5000000
 CG ITER, OVMR, OVMRUB =           4  129459.5000000  129461.3281250
 CG ITER, OVMR, OVMRUB =           5  113075.4062500  129461.3281250
 CG ITER, OVMR, OVMRUB =           6  111519.7343750  129461.3281250
 CG ITER, OVMR, OVMRUB =           7  110614.5390625  129461.3281250
 CG ITER, OVMR, OVMRUB =           8  110116.8593750  129461.3281250
 CG ITER, OVMR, OVMRUB =           9  109418.6796875  129461.3281250
 CG ITER, OVMR, OVMRUB =          10  109102.6328125  129461.3281250
 CG ITER, OVMR, OVMRUB =          11  108730.3750000  129461.3281250
 CG ITER, OVMR, OVMRUB =          12  108355.2421875  129461.3281250
 CG ITER, OVMR, OVMRUB =          13  108032.8046875  129461.3281250
 CG ITER, OVMR, OVMRUB =          14  107606.7812500  129461.3281250
 CG ITER, OVMR, OVMRUB =          15  107266.0781250  129461.3281250
 CG ITER, OVMR, OVMRUB =          16  106968.2031250  129461.3281250
 CG ITER, OVMR, OVMRUB =          17  106682.5703125  129461.3281250
 CG ITER, OVMR, OVMRUB =          18  106330.0390625  129461.3281250
 CG ITER, OVMR, OVMRUB =          19  106075.4843750  129461.3281250
 CG ITER, OVMR, OVMRUB =          20  105805.7578125  129461.3281250
 CG ITER, OVMR, OVMRUB =          21  105660.6875000  129461.3281250
 CG ITER, OVMR, OVMRUB =          22  105451.7500000  129461.3281250
 CG ITER, OVMR, OVMRUB =          23  105309.7109375  129461.3281250
 CG ITER, OVMR, OVMRUB =          24  105168.1718750  129461.3281250
 CG ITER, OVMR, OVMRUB =          25  105057.2109375  129461.3281250
 CG ITER, OVMR, OVMRUB =          26  104867.2812500  129461.3281250
 CG ITER, OVMR, OVMRUB =          27  104644.9921875  129461.3281250
 CG ITER, OVMR, OVMRUB =          28  104547.7187500  129461.3281250
 CG ITER, OVMR, OVMRUB =          29  104450.9218750  129461.3281250
 CG ITER, OVMR, OVMRUB =          30  104340.2109375  129086.1328125
 CG ITER, OVMR, OVMRUB =          31  104213.7109375  129086.1328125
 CG ITER, OVMR, OVMRUB =          32  104092.5234375  129086.1328125
 CG ITER, OVMR, OVMRUB =          33  103996.0234375  129086.1328125
 CG ITER, OVMR, OVMRUB =          34  103892.2031250  124799.6484375
 CG ITER, OVMR, OVMRUB =          35  103838.5625000  124799.6484375
 CG ITER, OVMR, OVMRUB =          36  103736.9609375  124799.6484375
 CG ITER, OVMR, OVMRUB =          37  103669.6718750  124799.6484375
 CG ITER, OVMR, OVMRUB =          38  103612.5078125  124799.6484375
 CG ITER, OVMR, OVMRUB =          39  103595.6875000  124799.6484375
 CG ITER, OVMR, OVMRUB =          40  103556.2109375  124799.6484375
 CG ITER, OVMR, OVMRUB =          41  103470.6406250  124799.6484375
 CG ITER, OVMR, OVMRUB =          42  103467.5156250  124799.6484375
 CG ITER, OVMR, OVMRUB =          43  103434.9843750  124799.6484375
 CG ITER, OVMR, OVMRUB =          44  103372.1250000  124799.6484375
 CG ITER, OVMR, OVMRUB =          45  103327.5000000  124799.6484375
 CG ITER, OVMR, OVMRUB =          46  103290.4531250  124799.6484375
 CG ITER, OVMR, OVMRUB =          47  103281.2812500  124799.6484375
 CG ITER, OVMR, OVMRUB =          48  103237.7031250  124799.6484375
 CG ITER, OVMR, OVMRUB =          49  103190.1562500  124799.6484375
 CG ITER, OVMR, OVMRUB =          50  103163.2265625  124799.6484375
 CG ITER, OVMR, OVMRUB =          51  103111.7265625  124799.6484375
 CG ITER, OVMR, OVMRUB =          52  103020.5703125  124799.6484375
 CG ITER, OVMR, OVMRUB =          53  102993.1171875  124799.6484375
 CG ITER, OVMR, OVMRUB =          54  103000.0078125  124799.6484375
 CG ITER, OVMR, OVMRUB =          55  102924.4609375  124799.6484375
 CG ITER, OVMR, OVMRUB =          56  102890.0703125  124799.6484375
 CG ITER, OVMR, OVMRUB =          57  102859.7031250  124799.6484375
 CG ITER, OVMR, OVMRUB =          58  102829.3046875  124799.6484375
 CG ITER, OVMR, OVMRUB =          59  102767.0625000  124514.5156250
 CG ITER, OVMR, OVMRUB =          60  102731.0781250  122451.3203125
 CG ITER, OVMR, OVMRUB =          61  102712.4921875  122451.3203125
 CG ITER, OVMR, OVMRUB =          62  102696.3515625  122451.3203125
 CG ITER, OVMR, OVMRUB =          63  102649.4921875  122451.3203125
 CG ITER, OVMR, OVMRUB =          64  102633.3437500  122451.3203125
 CG ITER, OVMR, OVMRUB =          65  102626.1250000  122451.3203125
 CG ITER, OVMR, OVMRUB =          66  102597.7500000  122451.3203125
 CG ITER, OVMR, OVMRUB =          67  102587.7265625  122451.3203125
 CG ITER, OVMR, OVMRUB =          68  102570.3281250  122451.3203125
 CG ITER, OVMR, OVMRUB =          69  102558.7265625  121697.3828125
 CG ITER, OVMR, OVMRUB =          70  102528.1328125  121697.3828125
 CG ITER, OVMR, OVMRUB =          71  102512.4296875  121697.3828125
 CG ITER, OVMR, OVMRUB =          72  102497.5625000  121697.3828125
 CG ITER, OVMR, OVMRUB =          73  102492.3750000  117485.5078125
 CG ITER, OVMR, OVMRUB =          74  102475.1015625  117485.5078125
 CG ITER, OVMR, OVMRUB =          75  102477.2421875  117485.5078125
 CG ITER, OVMR, OVMRUB =          76  102477.3515625  117485.5078125
 CG ITER, OVMR, OVMRUB =          77  102460.9921875  117485.5078125
 CG ITER, OVMR, OVMRUB =          78  102462.6406250  117485.5078125
 CG ITER, OVMR, OVMRUB =          79  102447.8671875  117485.5078125
 CG ITER, OVMR, OVMRUB =          80  102448.7812500  117485.5078125
 CG ITER, OVMR, OVMRUB =          81  102439.5625000  117485.5078125
 CG ITER, OVMR, OVMRUB =          82  102439.0390625  117485.5078125
 CG ITER, OVMR, OVMRUB =          83  102446.9218750  117475.0468750
 CG ITER, OVMR, OVMRUB =          84  102429.6953125  117475.0468750
 CG ITER, OVMR, OVMRUB =          85  102437.6718750  117475.0468750
 CG ITER, OVMR, OVMRUB =          86  102432.8203125  117475.0468750
 CG ITER, OVMR, OVMRUB =          87  102420.7265625  117475.0468750
 CG ITER, OVMR, OVMRUB =          88  102409.8281250  117475.0468750
 CG ITER, OVMR, OVMRUB =          89  102409.8671875  117475.0468750
 CG ITER, OVMR, OVMRUB =          90  102396.3359375  117475.0468750
 CG ITER, OVMR, OVMRUB =          91  102409.3046875  117475.0468750
 CG ITER, OVMR, OVMRUB =          92  102407.5468750  117475.0468750
 CG ITER, OVMR, OVMRUB =          93  102405.0390625  117475.0468750
