 CG ITER, OVMR, OVMRUB =           1  114160.3906250  114160.3750000
 CG ITER, OVMR, OVMRUB =           2  114160.3906250  114160.3750000
 CG ITER, OVMR, OVMRUB =           3  114160.3750000  114160.3750000
 CG ITER, OVMR, OVMRUB =           4  114160.2968750  114160.3750000
 CG ITER, OVMR, OVMRUB =           5  101881.7343750  114160.3750000
 CG ITER, OVMR, OVMRUB =           6  100969.2031250  114160.3750000
 CG ITER, OVMR, OVMRUB =           7  100197.1328125  114160.3750000
 CG ITER, OVMR, OVMRUB =           8   99662.8750000  114160.3750000
 CG ITER, OVMR, OVMRUB =           9   99072.3125000  114160.3750000
 CG ITER, OVMR, OVMRUB =          10   98691.7265625  114160.3750000
 CG ITER, OVMR, OVMRUB =          11   98317.7890625  114160.3750000
 CG ITER, OVMR, OVMRUB =          12   97949.0156250  114160.3750000
 CG ITER, OVMR, OVMRUB =          13   97590.9296875  114160.3750000
 CG ITER, OVMR, OVMRUB =          14   97305.1250000  114160.3750000
 CG ITER, OVMR, OVMRUB =          15   97074.6953125  114160.3750000
 CG ITER, OVMR, OVMRUB =          16   96869.7812500  114160.3750000
 CG ITER, OVMR, OVMRUB =          17   96563.2343750  114160.3750000
 CG ITER, OVMR, OVMRUB =          18   96390.9531250  114160.3750000
 CG ITER, OVMR, OVMRUB =          19   96217.2343750  114160.3750000
 CG ITER, OVMR, OVMRUB =          20   96165.8828125  114160.3750000
 CG ITER, OVMR, OVMRUB =          21   96038.0156250  114160.3750000
 CG ITER, OVMR, OVMRUB =          22   95976.5390625  114160.3750000
 CG ITER, OVMR, OVMRUB =          23   95873.2656250  114160.3750000
 CG ITER, OVMR, OVMRUB =          24   95778.6015625  114160.3750000
 CG ITER, OVMR, OVMRUB =          25   95663.8046875  114160.3750000
 CG ITER, OVMR, OVMRUB =          26   95575.0546875  114160.3750000
 CG ITER, OVMR, OVMRUB =          27   95465.8359375  114160.3750000
 CG ITER, OVMR, OVMRUB =          28   95376.5937500  114160.3750000
 CG ITER, OVMR, OVMRUB =          29   95310.6718750  114160.3750000
 CG ITER, OVMR, OVMRUB =          30   95240.2500000  114160.3750000
 CG ITER, OVMR, OVMRUB =          31   95181.1953125  114160.3750000
 CG ITER, OVMR, OVMRUB =          32   95138.5781250  114160.3750000
 CG ITER, OVMR, OVMRUB =          33   95020.6718750  114160.3750000
 CG ITER, OVMR, OVMRUB =          34   94925.9375000  114160.3750000
 CG ITER, OVMR, OVMRUB =          35   94836.0546875  114160.3750000
 CG ITER, OVMR, OVMRUB =          36   94783.1406250  114160.3750000
 CG ITER, OVMR, OVMRUB =          37   94702.4453125  114160.3750000
 CG ITER, OVMR, OVMRUB =          38   94662.4531250  114160.3750000
 CG ITER, OVMR, OVMRUB =          39   94604.2500000  114160.3750000
 CG ITER, OVMR, OVMRUB =          40   94581.3984375  114160.3750000
 CG ITER, OVMR, OVMRUB =          41   94519.8906250  114160.3750000
 CG ITER, OVMR, OVMRUB =          42   94480.8046875  106920.8750000
 CG ITER, OVMR, OVMRUB =          43   94413.1015625  106920.8750000
 CG ITER, OVMR, OVMRUB =          44   94348.4843750  106920.8750000
 CG ITER, OVMR, OVMRUB =          45   94318.5156250  106920.8750000
 CG ITER, OVMR, OVMRUB =          46   94256.2187500  106920.8750000
 CG ITER, OVMR, OVMRUB =          47   94228.3906250  106920.8750000
 CG ITER, OVMR, OVMRUB =          48   94189.2812500  106920.8750000
 CG ITER, OVMR, OVMRUB =          49   94175.9062500  106920.8750000
 CG ITER, OVMR, OVMRUB =          50   94100.8281250  106920.8750000
 CG ITER, OVMR, OVMRUB =          51   94096.0156250  106920.8750000
 CG ITER, OVMR, OVMRUB =          52   94070.9609375  106920.8750000
 CG ITER, OVMR, OVMRUB =          53   94054.2187500  106920.8750000
 CG ITER, OVMR, OVMRUB =          54   94044.8046875  106920.8750000
