 CG ITER, OVMR, OVMRUB =           1  111158.8671875  111158.8671875
 CG ITER, OVMR, OVMRUB =           2  111158.8671875  111158.8671875
 CG ITER, OVMR, OVMRUB =           3  111158.8593750  111158.8671875
 CG ITER, OVMR, OVMRUB =           4  108244.7656250  111158.8671875
 CG ITER, OVMR, OVMRUB =           5   95697.4531250  108023.7812500
 CG ITER, OVMR, OVMRUB =           6   94632.9453125  108023.7812500
 CG ITER, OVMR, OVMRUB =           7   93838.8125000  108023.7812500
 CG ITER, OVMR, OVMRUB =           8   93500.6875000  108023.7812500
 CG ITER, OVMR, OVMRUB =           9   93118.6718750  108023.7812500
 CG ITER, OVMR, OVMRUB =          10   92650.1328125  108023.7812500
 CG ITER, OVMR, OVMRUB =          11   92285.1640625  108023.7812500
 CG ITER, OVMR, OVMRUB =          12   91993.9375000  108023.7812500
 CG ITER, OVMR, OVMRUB =          13   91772.7656250  108023.7812500
 CG ITER, OVMR, OVMRUB =          14   91520.9531250  108023.7812500
 CG ITER, OVMR, OVMRUB =          15   91336.6328125  108023.7812500
 CG ITER, OVMR, OVMRUB =          16   91176.7656250  108023.7812500
 CG ITER, OVMR, OVMRUB =          17   90998.6562500  108023.7812500
 CG ITER, OVMR, OVMRUB =          18   90760.0156250  108023.7812500
 CG ITER, OVMR, OVMRUB =          19   90639.6093750  108023.7812500
 CG ITER, OVMR, OVMRUB =          20   90491.9218750  108023.7812500
 CG ITER, OVMR, OVMRUB =          21   90331.3125000  108023.7812500
 CG ITER, OVMR, OVMRUB =          22   90194.4687500  108023.7812500
 CG ITER, OVMR, OVMRUB =          23   90032.3671875  108023.7812500
 CG ITER, OVMR, OVMRUB =          24   89940.9531250  108023.7812500
 CG ITER, OVMR, OVMRUB =          25   89846.3203125  108023.7812500
 CG ITER, OVMR, OVMRUB =          26   89720.6953125  108023.7812500
 CG ITER, OVMR, OVMRUB =          27   89570.6093750  108023.7812500
 CG ITER, OVMR, OVMRUB =          28   89443.7734375  108023.7812500
 CG ITER, OVMR, OVMRUB =          29   89361.2500000  108023.7812500
 CG ITER, OVMR, OVMRUB =          30   89257.5312500  108023.7812500
 CG ITER, OVMR, OVMRUB =          31   89153.6171875  108023.7812500
 CG ITER, OVMR, OVMRUB =          32   89013.1406250  108023.7812500
 CG ITER, OVMR, OVMRUB =          33   88924.2500000  108023.7812500
 CG ITER, OVMR, OVMRUB =          34   88849.3828125  108023.7812500
 CG ITER, OVMR, OVMRUB =          35   88765.8750000  108023.7812500
 CG ITER, OVMR, OVMRUB =          36   88703.7734375  108023.7812500
 CG ITER, OVMR, OVMRUB =          37   88676.8984375  108023.7812500
 CG ITER, OVMR, OVMRUB =          38   88630.6171875  108023.7812500
 CG ITER, OVMR, OVMRUB =          39   88630.8437500  108023.7812500
 CG ITER, OVMR, OVMRUB =          40   88531.4375000  108023.7812500
 CG ITER, OVMR, OVMRUB =          41   88486.9531250  108023.7812500
 CG ITER, OVMR, OVMRUB =          42   88451.5937500  108023.7812500
 CG ITER, OVMR, OVMRUB =          43   88395.9843750  108023.7812500
 CG ITER, OVMR, OVMRUB =          44   88364.2187500  108023.7812500
 CG ITER, OVMR, OVMRUB =          45   88326.8906250  105833.6484375
 CG ITER, OVMR, OVMRUB =          46   88303.3359375  105833.6484375
 CG ITER, OVMR, OVMRUB =          47   88257.5312500  105833.6484375
 CG ITER, OVMR, OVMRUB =          48   88210.4062500  105833.6484375
 CG ITER, OVMR, OVMRUB =          49   88202.6093750  105833.6484375
 CG ITER, OVMR, OVMRUB =          50   88178.5859375  105833.6484375
 CG ITER, OVMR, OVMRUB =          51   88164.0156250  105833.6484375
 CG ITER, OVMR, OVMRUB =          52   88122.4375000  105833.6484375
 CG ITER, OVMR, OVMRUB =          53   88087.5000000  105833.6484375
 CG ITER, OVMR, OVMRUB =          54   88088.8203125  105833.6484375
 CG ITER, OVMR, OVMRUB =          55   88054.8046875  105833.6484375
 CG ITER, OVMR, OVMRUB =          56   88036.2812500  105833.6484375
 CG ITER, OVMR, OVMRUB =          57   88022.8359375  102609.9296875
 CG ITER, OVMR, OVMRUB =          58   87984.1015625  102609.9296875
 CG ITER, OVMR, OVMRUB =          59   87968.1406250  102609.9296875
 CG ITER, OVMR, OVMRUB =          60   87960.5078125  102609.9296875
 CG ITER, OVMR, OVMRUB =          61   87955.2734375  102609.9296875
 CG ITER, OVMR, OVMRUB =          62   87930.0468750  102609.9296875
 CG ITER, OVMR, OVMRUB =          63   87943.5781250  102609.9296875
 CG ITER, OVMR, OVMRUB =          64   87921.7968750  102609.9296875
 CG ITER, OVMR, OVMRUB =          65   87893.3281250  102609.9296875
 CG ITER, OVMR, OVMRUB =          66   87883.0625000  102609.9296875
 CG ITER, OVMR, OVMRUB =          67   87880.0546875  102609.9296875
 CG ITER, OVMR, OVMRUB =          68   87865.9140625  102609.9296875
 CG ITER, OVMR, OVMRUB =          69   87846.0390625  102609.9296875
 CG ITER, OVMR, OVMRUB =          70   87822.9453125  102609.9296875
 CG ITER, OVMR, OVMRUB =          71   87827.1562500  102609.9296875
 CG ITER, OVMR, OVMRUB =          72   87824.8046875  102609.9296875
 CG ITER, OVMR, OVMRUB =          73   87812.7812500  102609.9296875
 CG ITER, OVMR, OVMRUB =          74   87803.4062500  102609.9296875
 CG ITER, OVMR, OVMRUB =          75   87791.1015625  102609.9296875
 CG ITER, OVMR, OVMRUB =          76   87785.3593750  102609.9296875
 CG ITER, OVMR, OVMRUB =          77   87786.4375000  101983.0000000
 CG ITER, OVMR, OVMRUB =          78   87782.1718750  101983.0000000
 CG ITER, OVMR, OVMRUB =          79   87778.1562500  101983.0000000
 CG ITER, OVMR, OVMRUB =          80   87776.8906250  101983.0000000
 CG ITER, OVMR, OVMRUB =          81   87772.4218750  101983.0000000
 CG ITER, OVMR, OVMRUB =          82   87769.5937500  101983.0000000
 CG ITER, OVMR, OVMRUB =          83   87764.2656250  101983.0000000
 CG ITER, OVMR, OVMRUB =          84   87762.6406250  101983.0000000
 CG ITER, OVMR, OVMRUB =          85   87757.8046875  101983.0000000
 CG ITER, OVMR, OVMRUB =          86   87760.7890625  101983.0000000
 CG ITER, OVMR, OVMRUB =          87   87756.1718750  101983.0000000
 CG ITER, OVMR, OVMRUB =          88   87753.6640625  100429.5937500
 CG ITER, OVMR, OVMRUB =          89   87753.2734375  100429.5937500
 CG ITER, OVMR, OVMRUB =          90   87747.7265625  100429.5937500
 CG ITER, OVMR, OVMRUB =          91   87741.1718750   99826.1562500
 CG ITER, OVMR, OVMRUB =          92   87744.5000000   99826.1562500
 CG ITER, OVMR, OVMRUB =          93   87743.7968750   99826.1562500
 CG ITER, OVMR, OVMRUB =          94   87744.9921875   99826.1562500
 CG ITER, OVMR, OVMRUB =          95   87739.3125000   98783.2421875
 CG ITER, OVMR, OVMRUB =          96   87733.5546875   98783.2421875
 CG ITER, OVMR, OVMRUB =          97   87740.9531250   98783.2421875
 CG ITER, OVMR, OVMRUB =          98   87737.7500000   98783.2421875
 CG ITER, OVMR, OVMRUB =          99   87740.8203125   98783.2421875
 CG ITER, OVMR, OVMRUB =         100   87741.7343750   98650.9296875
 CG ITER, OVMR, OVMRUB =         101   87743.6953125   98650.9296875
 CG ITER, OVMR, OVMRUB =         102   87739.2500000   98650.9296875
 CG ITER, OVMR, OVMRUB =         103   87736.0781250   98650.9296875
 CG ITER, OVMR, OVMRUB =         104   87736.9687500   98650.9296875
 CG ITER, OVMR, OVMRUB =         105   87741.8281250   98650.9296875
 CG ITER, OVMR, OVMRUB =         106   87734.8281250   98650.9296875
 CG ITER, OVMR, OVMRUB =         107   87736.8828125   98650.9296875
 CG ITER, OVMR, OVMRUB =         108   87736.9218750   98650.9296875
 CG ITER, OVMR, OVMRUB =         109   87738.2656250   98650.9296875
