 CG ITER, OVMR, OVMRUB =           1  114913.0937500  114913.0937500
 CG ITER, OVMR, OVMRUB =           2  114011.0468750  114011.0468750
 CG ITER, OVMR, OVMRUB =           3  114011.0468750  114011.0468750
 CG ITER, OVMR, OVMRUB =           4  114011.0000000  114011.0468750
 CG ITER, OVMR, OVMRUB =           5  105283.4453125  114011.0468750
 CG ITER, OVMR, OVMRUB =           6  104408.8437500  114011.0468750
 CG ITER, OVMR, OVMRUB =           7  103613.2265625  114011.0468750
 CG ITER, OVMR, OVMRUB =           8  102818.8046875  114011.0468750
 CG ITER, OVMR, OVMRUB =           9  102528.1171875  114011.0468750
 CG ITER, OVMR, OVMRUB =          10  101952.2500000  114011.0468750
 CG ITER, OVMR, OVMRUB =          11  101459.6875000  114011.0468750
 CG ITER, OVMR, OVMRUB =          12  101194.1093750  114011.0468750
 CG ITER, OVMR, OVMRUB =          13  100897.7890625  114011.0468750
 CG ITER, OVMR, OVMRUB =          14  100577.2031250  114011.0468750
 CG ITER, OVMR, OVMRUB =          15  100300.0625000  114011.0468750
 CG ITER, OVMR, OVMRUB =          16  100087.2812500  114011.0468750
 CG ITER, OVMR, OVMRUB =          17   99861.2343750  114011.0468750
 CG ITER, OVMR, OVMRUB =          18   99665.1406250  114011.0468750
 CG ITER, OVMR, OVMRUB =          19   99480.5625000  114011.0468750
 CG ITER, OVMR, OVMRUB =          20   99265.4687500  114011.0468750
 CG ITER, OVMR, OVMRUB =          21   99058.3046875  114011.0468750
 CG ITER, OVMR, OVMRUB =          22   98913.4140625  114011.0468750
 CG ITER, OVMR, OVMRUB =          23   98804.2343750  114011.0468750
 CG ITER, OVMR, OVMRUB =          24   98686.7968750  114011.0468750
 CG ITER, OVMR, OVMRUB =          25   98499.9843750  114011.0468750
 CG ITER, OVMR, OVMRUB =          26   98365.3984375  114011.0468750
 CG ITER, OVMR, OVMRUB =          27   98255.9062500  114011.0468750
 CG ITER, OVMR, OVMRUB =          28   98142.5078125  114011.0468750
 CG ITER, OVMR, OVMRUB =          29   98031.4921875  114011.0468750
 CG ITER, OVMR, OVMRUB =          30   97946.0703125  114011.0468750
 CG ITER, OVMR, OVMRUB =          31   97869.0781250  114011.0468750
 CG ITER, OVMR, OVMRUB =          32   97807.9765625  114011.0468750
 CG ITER, OVMR, OVMRUB =          33   97744.4062500  114011.0468750
 CG ITER, OVMR, OVMRUB =          34   97655.7343750  114011.0468750
 CG ITER, OVMR, OVMRUB =          35   97573.2812500  114011.0468750
 CG ITER, OVMR, OVMRUB =          36   97536.1328125  114011.0468750
 CG ITER, OVMR, OVMRUB =          37   97480.6796875  112234.3984375
 CG ITER, OVMR, OVMRUB =          38   97412.8515625  112234.3984375
 CG ITER, OVMR, OVMRUB =          39   97349.5468750  112234.3984375
 CG ITER, OVMR, OVMRUB =          40   97280.0078125  112234.3984375
 CG ITER, OVMR, OVMRUB =          41   97244.7031250  112234.3984375
 CG ITER, OVMR, OVMRUB =          42   97210.1953125  112234.3984375
 CG ITER, OVMR, OVMRUB =          43   97200.8437500  112234.3984375
 CG ITER, OVMR, OVMRUB =          44   97140.6328125  112234.3984375
 CG ITER, OVMR, OVMRUB =          45   97093.2265625  112234.3984375
 CG ITER, OVMR, OVMRUB =          46   97057.8515625  112234.3984375
 CG ITER, OVMR, OVMRUB =          47   97020.4375000  112234.3984375
 CG ITER, OVMR, OVMRUB =          48   96986.2500000  112234.3984375
 CG ITER, OVMR, OVMRUB =          49   96972.6562500  112234.3984375
 CG ITER, OVMR, OVMRUB =          50   96948.5546875  112234.3984375
 CG ITER, OVMR, OVMRUB =          51   96929.8281250  112234.3984375
 CG ITER, OVMR, OVMRUB =          52   96893.5390625  112234.3984375
 CG ITER, OVMR, OVMRUB =          53   96862.6953125  112234.3984375
 CG ITER, OVMR, OVMRUB =          54   96866.2421875  112234.3984375
 CG ITER, OVMR, OVMRUB =          55   96856.1875000  112234.3984375
 CG ITER, OVMR, OVMRUB =          56   96856.1250000  112234.3984375
 CG ITER, OVMR, OVMRUB =          57   96848.4062500  112234.3984375
 CG ITER, OVMR, OVMRUB =          58   96834.1328125  111916.8203125
 CG ITER, OVMR, OVMRUB =          59   96827.8671875  111916.8203125
 CG ITER, OVMR, OVMRUB =          60   96820.9687500  111916.8203125
 CG ITER, OVMR, OVMRUB =          61   96799.3906250  111916.8203125
 CG ITER, OVMR, OVMRUB =          62   96791.0468750  111916.8203125
 CG ITER, OVMR, OVMRUB =          63   96783.9140625  111916.8203125
 CG ITER, OVMR, OVMRUB =          64   96776.8281250  111916.8203125
 CG ITER, OVMR, OVMRUB =          65   96767.5937500  111916.8203125
 CG ITER, OVMR, OVMRUB =          66   96762.8828125  106360.4609375
 CG ITER, OVMR, OVMRUB =          67   96751.6406250  106360.4609375
 CG ITER, OVMR, OVMRUB =          68   96749.0859375  106360.4609375
 CG ITER, OVMR, OVMRUB =          69   96739.1406250  106360.4609375
 CG ITER, OVMR, OVMRUB =          70   96734.0937500  106360.4609375
 CG ITER, OVMR, OVMRUB =          71   96730.7343750  106360.4609375
 CG ITER, OVMR, OVMRUB =          72   96725.4843750  106360.4609375
 CG ITER, OVMR, OVMRUB =          73   96727.9062500  106360.4609375
 CG ITER, OVMR, OVMRUB =          74   96724.8203125  106360.4609375
 CG ITER, OVMR, OVMRUB =          75   96722.9609375  106360.4609375
 CG ITER, OVMR, OVMRUB =          76   96723.3125000  106360.4609375
 CG ITER, OVMR, OVMRUB =          77   96720.6562500  106360.4609375
 CG ITER, OVMR, OVMRUB =          78   96723.2421875  106360.4609375
 CG ITER, OVMR, OVMRUB =          79   96722.1250000  106360.4609375
 CG ITER, OVMR, OVMRUB =          80   96720.9296875  106360.4609375
 CG ITER, OVMR, OVMRUB =          81   96715.6953125  105266.0078125
 CG ITER, OVMR, OVMRUB =          82   96711.7109375  105266.0078125
