25 18 4
 1
      3001
      3001
      3001
      3001
    2
     3
     2
     2
     3
     2
     4
     3
     3
     4
     3
     2
     4
     3
     3
     2
     2
     3
     4
     3
     3
     3
     2
     3
     3
   3.9  35.3   609    18 
  4.7  34.5   310    23 
  3.1  30.6   212    23 
  2.3  38.1   146    24 
  4.1  47.4   269    21 
  3.3  25.0   737    19 
  4.1  49.3   612    23 
  2.6  23.4    76    24 
  2.5  17.8   553    24 
  3.3  44.5   842    22 
  3.0  18.6   649    21 
  4.5  44.2   873    21 
  1.3  21.9   319    15 
  2.2  20.4   399    17 
  4.5  16.6   368    20 
  2.2  49.9   773    24 
  3.7  11.3   285    24 
  1.0  44.3   665    16 
  2.5  30.8   520    19 
  2.3  19.7    83    19 
  2.9  37.8   450    23 
  2.8  48.4   546    22 
  3.8  48.8   185    19 
  3.2  16.0   654    20 
  1.3  31.4   243    19 
  1.1  27.2   360    18 
  4.3  43.0   116    19 
  1.7  35.9    71    19 
  2.9  10.9   621    16 
  2.5  17.8   796    23 
  2.9  21.2   874    20 
  4.9  45.3   215    18 
  3.8  20.5   454    22 
  2.0  48.2   803    18 
  2.1  23.1   401    19 
  1.5  36.8   336    16 
  2.2  45.4   389    22 
  4.5  46.1   110    16 
  1.7  48.5   242    16 
  3.6  16.8   922    19 
  4.0  27.0   344    24 
  3.4  37.3   481    17 
  4.9  30.6   455    18 
  1.9  17.5   266    18 
  2.6  23.1   747    16 
  1.7  31.1   851    24 
  2.8  44.9    95    15 
  3.7  10.5    79    19 
  3.9  45.7   154    23 
  4.1  41.9   950    23 
  2.5  36.2   648    16 
  3.8  16.9   288    21 
  4.4  30.2    54    17 
  4.0  34.2   299    22 
  2.6  17.5   653    19 
  4.5  25.4   922    19 
  2.7  14.9   812    23 
  3.1  45.4   764    15 
  4.4  18.8   392    21 
  1.2  13.5   759    16 
  3.3  48.1   549    24 
  4.4  18.3   288    18 
  1.4  14.3   219    18 
  4.8  32.0   337    22 
  4.5  17.9   261    20 
  2.4  16.4   588    16 
  4.6  49.2   711    15 
  4.7  34.1   875    17 
  2.5  10.8   334    20 
  4.3  43.7   514    18 
  2.7  49.7   720    16 
  2.5  30.8   613    16 
  3.7  46.6   724    19 
  4.0  45.3   734    20 
  2.7  10.2   348    24 
  4.2  46.1   863    17 
  3.8  43.5   851    17 
  3.3  20.7   152    15 
  3.6  41.9   901    17 
  3.0  45.0   137    21 
  3.7  21.2   226    17 
  2.2  36.9   817    21 
  4.4  45.4   723    24 
  2.1  48.1   816    19 
  3.3  14.7   777    21 
  1.1  45.3   430    15 
  2.9  23.0   615    23 
  3.8  49.9   872    18 
  3.8  29.3   759    17 
  3.7  45.9   188    22 
  2.2  42.1   636    23 
  2.5  37.8    84    25 
  4.6  47.1   844    23 
  4.7  25.5   161    21 
  4.1  46.2   470    25 
  1.4  10.2    78    19 
  3.6  44.9   291    20 
  3.6  19.5   343    23 
  4.6  26.8    60    22 
  4.4  34.5   230    21 
   15    20   166     7   178   113     5    72   129    61   105     4    85   112    97 
  152    70   102    26   170    80    61    61    66   136    43    69   160   123   161 
   60    20   144    33   172   137    16    24   115   168   148   148    79    39     6 
  100    44   126    65   168    42    99    81    44   166   105    88    53   173    36 
   62    47   173   157   159     5    83    94    95   134   112    48   116    21    99 
   94    99   176   125    87    71    62    46   168    79   139    36   159   150   116 
   43    85    17   120   143   141   157     0    33   105   161    55    77    59   144 
   99   171    33   108    69    47   118   166   119    95    17   136    87    42   114 
   71    77   123    38    42   104    63   140   159    75    94   133    72   120    43 
   41    63    31    77    13   107    80   157   116    36   123   157    93    70   102 
   55     2   131   118   153     6   148   115    15    73   146   122   149    64   141 
   67    77   147    39    64   147     4   121    94   138    37    26    94    48   177 
  111   149   132    16    47    10   122   114     5    35     9    26   111   166   142 
  133   148   110   164    50    23   175     2    20    11   171    27    77   124    67 
   22    58   162   115   127   163    22    24    42   121   135   145   101   108    34 
   66   135    49   156    15    77   178    64   140   139    80    89    51   153    74 
   11   142    72    43    94    27     8    35   154   164    71    24    68   154    17 
   22   174   144    69    26    80    85   131     3     5    63    10   178    89   161 
    1    18     3    12    29   137    80   113    75    31 
  131     5     9   172   156    94    22   125    61     3 
  128   138    94    82   116    96   156   175   163    66 
   23    80   119   174   166   107     6   137    86    46 
  123   167    31    68   138   126   144   160    72    39 
   71   177   158    38   173    18    35   158    22    10 
   74   129    79    13   115    26   169    47   129    86 
   31    35    62   166    26    87    10     1    36    76 
  146   144   161   156    75    58    58   173   171   123 
   85    53    10   160   132    28    77    41   100   139 
   73   115   160    13   133    85    64    34   132    48 
  129    80   100    74   101    82    40   110   173    27 
  117     1    97    43    64    94    32    49    88   147 
  146    52     6    67    12    29   177   109    29     7 
  168   124    91    47   134    65    71    60    36    45 
   19   131   154    19    16    23    47    74     3    90 
  136   127   165   109    88   125    57    59    56    41 
  128    44    17     6    10    26   110    49   176   118 
