 CG ITER, OVMR, OVMRUB =           1  162017.2343750  162017.2031250
 CG ITER, OVMR, OVMRUB =           2  162017.2187500  162017.2031250
 CG ITER, OVMR, OVMRUB =           3  162017.2031250  162017.2031250
 CG ITER, OVMR, OVMRUB =           4  162017.1875000  162017.2031250
 CG ITER, OVMR, OVMRUB =           5  161197.9687500  162017.2031250
 CG ITER, OVMR, OVMRUB =           6  161891.9843750  162017.2031250
 CG ITER, OVMR, OVMRUB =           7  159157.4218750  162017.2031250
 CG ITER, OVMR, OVMRUB =           8  157769.5312500  162017.2031250
 CG ITER, OVMR, OVMRUB =           9  156860.5000000  162017.2031250
 CG ITER, OVMR, OVMRUB =          10  154616.6406250  162017.2031250
 CG ITER, OVMR, OVMRUB =          11  152891.5000000  162017.2031250
 CG ITER, OVMR, OVMRUB =          12  151281.4531250  162017.2031250
 CG ITER, OVMR, OVMRUB =          13  150353.4843750  162017.2031250
 CG ITER, OVMR, OVMRUB =          14  150037.1250000  162017.2031250
 CG ITER, OVMR, OVMRUB =          15  149198.3437500  162017.2031250
 CG ITER, OVMR, OVMRUB =          16  148310.6875000  162017.2031250
 CG ITER, OVMR, OVMRUB =          17  147471.8437500  162017.2031250
 CG ITER, OVMR, OVMRUB =          18  146660.4062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          19  145949.3125000  162017.2031250
 CG ITER, OVMR, OVMRUB =          20  145620.4218750  162017.2031250
 CG ITER, OVMR, OVMRUB =          21  145222.0937500  162017.2031250
 CG ITER, OVMR, OVMRUB =          22  144679.9843750  162017.2031250
 CG ITER, OVMR, OVMRUB =          23  144097.3750000  162017.2031250
 CG ITER, OVMR, OVMRUB =          24  143679.7343750  162017.2031250
 CG ITER, OVMR, OVMRUB =          25  143252.5156250  162017.2031250
 CG ITER, OVMR, OVMRUB =          26  142826.5000000  162017.2031250
 CG ITER, OVMR, OVMRUB =          27  142508.6093750  162017.2031250
 CG ITER, OVMR, OVMRUB =          28  142152.0468750  162017.2031250
 CG ITER, OVMR, OVMRUB =          29  141747.9218750  162017.2031250
 CG ITER, OVMR, OVMRUB =          30  141421.9687500  162017.2031250
 CG ITER, OVMR, OVMRUB =          31  141088.2187500  162017.2031250
 CG ITER, OVMR, OVMRUB =          32  140882.4062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          33  140615.8281250  162017.2031250
 CG ITER, OVMR, OVMRUB =          34  140381.3593750  162017.2031250
 CG ITER, OVMR, OVMRUB =          35  140197.9375000  162017.2031250
 CG ITER, OVMR, OVMRUB =          36  139949.2968750  162017.2031250
 CG ITER, OVMR, OVMRUB =          37  139668.3593750  162017.2031250
 CG ITER, OVMR, OVMRUB =          38  139532.2656250  162017.2031250
 CG ITER, OVMR, OVMRUB =          39  139343.2968750  162017.2031250
 CG ITER, OVMR, OVMRUB =          40  139166.9843750  162017.2031250
 CG ITER, OVMR, OVMRUB =          41  139004.2968750  162017.2031250
 CG ITER, OVMR, OVMRUB =          42  138863.8437500  162017.2031250
 CG ITER, OVMR, OVMRUB =          43  138830.7968750  162017.2031250
 CG ITER, OVMR, OVMRUB =          44  138599.2812500  162017.2031250
 CG ITER, OVMR, OVMRUB =          45  138461.4062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          46  138385.5781250  162017.2031250
 CG ITER, OVMR, OVMRUB =          47  138287.3281250  162017.2031250
 CG ITER, OVMR, OVMRUB =          48  138141.8593750  162017.2031250
 CG ITER, OVMR, OVMRUB =          49  138076.2343750  162017.2031250
 CG ITER, OVMR, OVMRUB =          50  138021.0468750  162017.2031250
 CG ITER, OVMR, OVMRUB =          51  137907.7968750  162017.2031250
 CG ITER, OVMR, OVMRUB =          52  137828.7656250  162017.2031250
 CG ITER, OVMR, OVMRUB =          53  137716.2812500  162017.2031250
 CG ITER, OVMR, OVMRUB =          54  137634.9062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          55  137607.7500000  162017.2031250
 CG ITER, OVMR, OVMRUB =          56  137553.7812500  162017.2031250
 CG ITER, OVMR, OVMRUB =          57  137504.2968750  162017.2031250
 CG ITER, OVMR, OVMRUB =          58  137469.8750000  162017.2031250
 CG ITER, OVMR, OVMRUB =          59  137411.3437500  162017.2031250
 CG ITER, OVMR, OVMRUB =          60  137418.7812500  162017.2031250
 CG ITER, OVMR, OVMRUB =          61  137385.0937500  162017.2031250
 CG ITER, OVMR, OVMRUB =          62  137345.4062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          63  137320.0312500  162017.2031250
 CG ITER, OVMR, OVMRUB =          64  137293.1562500  162017.2031250
 CG ITER, OVMR, OVMRUB =          65  137225.5312500  162017.2031250
 CG ITER, OVMR, OVMRUB =          66  137210.3593750  162017.2031250
 CG ITER, OVMR, OVMRUB =          67  137181.5781250  162017.2031250
 CG ITER, OVMR, OVMRUB =          68  137167.2343750  162017.2031250
 CG ITER, OVMR, OVMRUB =          69  137150.8906250  162017.2031250
 CG ITER, OVMR, OVMRUB =          70  137135.2656250  162017.2031250
 CG ITER, OVMR, OVMRUB =          71  137096.0000000  162017.2031250
 CG ITER, OVMR, OVMRUB =          72  137102.4375000  162017.2031250
 CG ITER, OVMR, OVMRUB =          73  137077.6406250  162017.2031250
 CG ITER, OVMR, OVMRUB =          74  137090.6406250  162017.2031250
 CG ITER, OVMR, OVMRUB =          75  137086.6406250  162017.2031250
 CG ITER, OVMR, OVMRUB =          76  137076.1875000  162017.2031250
 CG ITER, OVMR, OVMRUB =          77  137050.9062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          78  137037.6562500  162017.2031250
 CG ITER, OVMR, OVMRUB =          79  137027.9062500  162017.2031250
 CG ITER, OVMR, OVMRUB =          80  137004.6875000  162017.2031250
 CG ITER, OVMR, OVMRUB =          81  136989.9843750  162017.2031250
 CG ITER, OVMR, OVMRUB =          82  136980.7187500  162017.2031250
 CG ITER, OVMR, OVMRUB =          83  136968.6093750  162017.2031250
 CG ITER, OVMR, OVMRUB =          84  136956.8125000  162017.2031250
 CG ITER, OVMR, OVMRUB =          85  136958.8750000  162017.2031250
 CG ITER, OVMR, OVMRUB =          86  136949.3281250  162017.2031250
 CG ITER, OVMR, OVMRUB =          87  136957.3750000  162017.2031250
 CG ITER, OVMR, OVMRUB =          88  136939.0625000  159420.2812500
 CG ITER, OVMR, OVMRUB =          89  136940.7031250  159420.2812500
 CG ITER, OVMR, OVMRUB =          90  136918.7187500  159420.2812500
 CG ITER, OVMR, OVMRUB =          91  136916.1562500  159420.2812500
 CG ITER, OVMR, OVMRUB =          92  136911.0156250  159420.2812500
 CG ITER, OVMR, OVMRUB =          93  136911.8281250  159420.2812500
 CG ITER, OVMR, OVMRUB =          94  136912.6250000  159420.2812500
 CG ITER, OVMR, OVMRUB =          95  136905.2343750  159420.2812500
 CG ITER, OVMR, OVMRUB =          96  136901.6562500  159420.2812500
 CG ITER, OVMR, OVMRUB =          97  136907.7656250  159420.2812500
 CG ITER, OVMR, OVMRUB =          98  136903.6875000  159420.2812500
 CG ITER, OVMR, OVMRUB =          99  136893.5156250  159420.2812500
 CG ITER, OVMR, OVMRUB =         100  136893.8906250  159420.2812500
 CG ITER, OVMR, OVMRUB =         101  136894.9062500  159420.2812500
 CG ITER, OVMR, OVMRUB =         102  136885.4843750  159110.1718750
 CG ITER, OVMR, OVMRUB =         103  136882.0781250  159110.1718750
 CG ITER, OVMR, OVMRUB =         104  136891.2343750  159110.1718750
 CG ITER, OVMR, OVMRUB =         105  136874.1562500  159110.1718750
 CG ITER, OVMR, OVMRUB =         106  136879.8750000  159110.1718750
 CG ITER, OVMR, OVMRUB =         107  136884.2656250  159110.1718750
 CG ITER, OVMR, OVMRUB =         108  136882.4218750  159110.1718750
 CG ITER, OVMR, OVMRUB =         109  136880.9843750  159110.1718750
 CG ITER, OVMR, OVMRUB =         110  136893.2500000  159110.1718750
 CG ITER, OVMR, OVMRUB =         111  136877.6250000  159110.1718750
 CG ITER, OVMR, OVMRUB =         112  136877.0781250  159110.1718750
 CG ITER, OVMR, OVMRUB =         113  136874.6250000  159110.1718750
 CG ITER, OVMR, OVMRUB =         114  136876.6250000  159110.1718750
 CG ITER, OVMR, OVMRUB =         115  136870.6250000  154423.6250000
 CG ITER, OVMR, OVMRUB =         116  136877.7031250  154423.6250000
 CG ITER, OVMR, OVMRUB =         117  136882.1718750  154423.6250000
 CG ITER, OVMR, OVMRUB =         118  136883.4531250  154423.6250000
 CG ITER, OVMR, OVMRUB =         119  136884.2031250  154423.6250000
 CG ITER, OVMR, OVMRUB =         120  136876.8593750  154423.6250000
 CG ITER, OVMR, OVMRUB =         121  136883.0312500  154423.6250000
 CG ITER, OVMR, OVMRUB =         122  136881.8125000  154423.6250000
 CG ITER, OVMR, OVMRUB =         123  136881.5312500  154423.6250000
 CG ITER, OVMR, OVMRUB =         124  136889.5156250  154423.6250000
 CG ITER, OVMR, OVMRUB =         125  136893.0937500  154423.6250000
 CG ITER, OVMR, OVMRUB =         126  136884.0937500  154423.6250000
 CG ITER, OVMR, OVMRUB =         127  136878.3906250  154423.6250000
 CG ITER, OVMR, OVMRUB =         128  136890.7812500  154423.6250000
 CG ITER, OVMR, OVMRUB =         129  136887.4843750  154423.6250000
 CG ITER, OVMR, OVMRUB =         130  136887.4843750  154423.6250000
OVLB =  136887.4843750 OVLUB =  154423.6250000 TIME =     146.9799957
