 CG ITER, OVMR, OVMRUB =           1  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           2  175000.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =           3  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           4  174999.9843750  175000.0000000
 CG ITER, OVMR, OVMRUB =           5  171551.5937500  175000.0000000
 CG ITER, OVMR, OVMRUB =           6  173226.7500000  175000.0000000
 CG ITER, OVMR, OVMRUB =           7  169334.4062500  175000.0000000
 CG ITER, OVMR, OVMRUB =           8  167248.0312500  175000.0000000
 CG ITER, OVMR, OVMRUB =           9  166061.1250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          10  165393.1093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          11  164980.2812500  175000.0000000
 CG ITER, OVMR, OVMRUB =          12  164185.4062500  175000.0000000
 CG ITER, OVMR, OVMRUB =          13  163399.8593750  175000.0000000
 CG ITER, OVMR, OVMRUB =          14  162009.9843750  175000.0000000
 CG ITER, OVMR, OVMRUB =          15  161104.8281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          16  160029.4843750  175000.0000000
 CG ITER, OVMR, OVMRUB =          17  159216.7031250  175000.0000000
 CG ITER, OVMR, OVMRUB =          18  158685.6718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          19  158101.5000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          20  157626.0312500  175000.0000000
 CG ITER, OVMR, OVMRUB =          21  157292.3281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          22  157007.8593750  175000.0000000
 CG ITER, OVMR, OVMRUB =          23  156549.5468750  175000.0000000
 CG ITER, OVMR, OVMRUB =          24  156142.9062500  175000.0000000
 CG ITER, OVMR, OVMRUB =          25  155659.0781250  175000.0000000
 CG ITER, OVMR, OVMRUB =          26  155324.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          27  154920.7500000  175000.0000000
 CG ITER, OVMR, OVMRUB =          28  154532.5781250  175000.0000000
 CG ITER, OVMR, OVMRUB =          29  154191.3281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          30  153855.4687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          31  153478.1875000  175000.0000000
 CG ITER, OVMR, OVMRUB =          32  153126.8281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          33  152874.2656250  175000.0000000
 CG ITER, OVMR, OVMRUB =          34  152559.4375000  175000.0000000
 CG ITER, OVMR, OVMRUB =          35  152328.8906250  175000.0000000
 CG ITER, OVMR, OVMRUB =          36  152046.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          37  151806.3125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          38  151610.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          39  151385.7500000  175000.0000000
 CG ITER, OVMR, OVMRUB =          40  151268.9062500  175000.0000000
 CG ITER, OVMR, OVMRUB =          41  151034.9531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          42  150947.9531250  175000.0000000
