 CG ITER, OVMR, OVMRUB =           1  175000.0312500  175000.0000000
 CG ITER, OVMR, OVMRUB =           2  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           3  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           4  174999.9843750  175000.0000000
 CG ITER, OVMR, OVMRUB =           5  168839.6406250  175000.0000000
 CG ITER, OVMR, OVMRUB =           6  167894.6093750  175000.0000000
 CG ITER, OVMR, OVMRUB =           7  166433.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =           8  164030.1875000  175000.0000000
 CG ITER, OVMR, OVMRUB =           9  162397.3437500  175000.0000000
 CG ITER, OVMR, OVMRUB =          10  160710.4531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          11  159600.1718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          12  158648.4218750  175000.0000000
 CG ITER, OVMR, OVMRUB =          13  157650.4062500  175000.0000000
 CG ITER, OVMR, OVMRUB =          14  156624.1718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          15  155762.7968750  175000.0000000
 CG ITER, OVMR, OVMRUB =          16  154896.8125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          17  153986.6562500  175000.0000000
 CG ITER, OVMR, OVMRUB =          18  153199.4687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          19  152524.8281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          20  152169.7187500  175000.0000000
 CG ITER, OVMR, OVMRUB =          21  151534.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          22  151005.4687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          23  150414.2500000  175000.0000000
 CG ITER, OVMR, OVMRUB =          24  149920.1718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          25  149493.5000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          26  149032.8125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          27  148599.1250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          28  148237.4687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          29  147900.2968750  175000.0000000
 CG ITER, OVMR, OVMRUB =          30  147529.9687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          31  147281.8437500  175000.0000000
 CG ITER, OVMR, OVMRUB =          32  146948.8906250  175000.0000000
 CG ITER, OVMR, OVMRUB =          33  146785.5000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          34  146512.6093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          35  146284.6406250  175000.0000000
 CG ITER, OVMR, OVMRUB =          36  146166.8125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          37  146022.1875000  175000.0000000
 CG ITER, OVMR, OVMRUB =          38  145787.3593750  175000.0000000
 CG ITER, OVMR, OVMRUB =          39  145548.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          40  145378.5156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          41  145293.3281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          42  145216.2656250  175000.0000000
 CG ITER, OVMR, OVMRUB =          43  145042.1562500  175000.0000000
 CG ITER, OVMR, OVMRUB =          44  144970.1250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          45  144775.6718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          46  144688.2500000  175000.0000000
 CG ITER, OVMR, OVMRUB =          47  144492.6093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          48  144332.9687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          49  144209.7187500  175000.0000000
 CG ITER, OVMR, OVMRUB =          50  144119.6093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          51  143967.8437500  175000.0000000
 CG ITER, OVMR, OVMRUB =          52  143891.3125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          53  143829.8750000  175000.0000000
 CG ITER, OVMR, OVMRUB =          54  143735.2343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          55  143597.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          56  143488.2500000  175000.0000000
 CG ITER, OVMR, OVMRUB =          57  143388.3281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          58  143379.5156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          59  143302.5937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          60  143264.7812500  175000.0000000
 CG ITER, OVMR, OVMRUB =          61  143229.6250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          62  143208.5156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          63  143109.5937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          64  143073.2343750  175000.0000000
