 CG ITER, OVMR, OVMRUB =           1  114639.8437500  114639.8203125
 CG ITER, OVMR, OVMRUB =           2  110041.2265625  110041.2265625
 CG ITER, OVMR, OVMRUB =           3  110041.2265625  110041.2265625
 CG ITER, OVMR, OVMRUB =           4  109707.3671875  110041.2265625
 CG ITER, OVMR, OVMRUB =           5  100121.3359375  110021.2500000
 CG ITER, OVMR, OVMRUB =           6   99393.5468750  110021.2500000
 CG ITER, OVMR, OVMRUB =           7   98173.5390625  110021.2500000
 CG ITER, OVMR, OVMRUB =           8   97724.3281250  110021.2500000
 CG ITER, OVMR, OVMRUB =           9   97266.8515625  110021.2500000
 CG ITER, OVMR, OVMRUB =          10   96843.1484375  110021.2500000
 CG ITER, OVMR, OVMRUB =          11   96249.3593750  110021.2500000
 CG ITER, OVMR, OVMRUB =          12   95823.9140625  110021.2500000
 CG ITER, OVMR, OVMRUB =          13   95541.5078125  110021.2500000
 CG ITER, OVMR, OVMRUB =          14   95232.8671875  110021.2500000
 CG ITER, OVMR, OVMRUB =          15   94913.2890625  110021.2500000
 CG ITER, OVMR, OVMRUB =          16   94650.3046875  110021.2500000
 CG ITER, OVMR, OVMRUB =          17   94316.7421875  110021.2500000
 CG ITER, OVMR, OVMRUB =          18   94139.8437500  110021.2500000
 CG ITER, OVMR, OVMRUB =          19   93977.3515625  110021.2500000
 CG ITER, OVMR, OVMRUB =          20   93838.2500000  110021.2500000
 CG ITER, OVMR, OVMRUB =          21   93766.4765625  110021.2500000
 CG ITER, OVMR, OVMRUB =          22   93662.7656250  110021.2500000
 CG ITER, OVMR, OVMRUB =          23   93547.5312500  110021.2500000
 CG ITER, OVMR, OVMRUB =          24   93459.8828125  110021.2500000
 CG ITER, OVMR, OVMRUB =          25   93356.2812500  110021.2500000
 CG ITER, OVMR, OVMRUB =          26   93221.8593750  110021.2500000
 CG ITER, OVMR, OVMRUB =          27   93168.0234375  110021.2500000
 CG ITER, OVMR, OVMRUB =          28   93087.0625000  110021.2500000
 CG ITER, OVMR, OVMRUB =          29   93008.2578125  110021.2500000
 CG ITER, OVMR, OVMRUB =          30   92889.2968750  110021.2500000
 CG ITER, OVMR, OVMRUB =          31   92773.7265625  110021.2500000
