 CG ITER, OVMR, OVMRUB =           1  134374.6562500  134374.6562500
 CG ITER, OVMR, OVMRUB =           2  131648.6093750  131648.6093750
 CG ITER, OVMR, OVMRUB =           3  131648.6093750  131648.6093750
 CG ITER, OVMR, OVMRUB =           4  121371.4531250  131195.2343750
 CG ITER, OVMR, OVMRUB =           5  113989.4453125  128995.8359375
 CG ITER, OVMR, OVMRUB =           6  112570.8125000  128995.8359375
 CG ITER, OVMR, OVMRUB =           7  111860.0546875  128995.8359375
 CG ITER, OVMR, OVMRUB =           8  111277.3671875  128995.8359375
 CG ITER, OVMR, OVMRUB =           9  110717.6718750  128995.8359375
 CG ITER, OVMR, OVMRUB =          10  110339.2500000  128995.8359375
 CG ITER, OVMR, OVMRUB =          11  109742.7734375  128995.8359375
 CG ITER, OVMR, OVMRUB =          12  109333.0468750  128995.8359375
 CG ITER, OVMR, OVMRUB =          13  108977.8359375  128995.8359375
 CG ITER, OVMR, OVMRUB =          14  108598.0937500  128995.8359375
 CG ITER, OVMR, OVMRUB =          15  108397.8984375  128995.8359375
 CG ITER, OVMR, OVMRUB =          16  108195.9296875  128995.8359375
 CG ITER, OVMR, OVMRUB =          17  108021.7812500  128995.8359375
 CG ITER, OVMR, OVMRUB =          18  107681.5234375  128995.8359375
 CG ITER, OVMR, OVMRUB =          19  107330.0000000  128995.8359375
 CG ITER, OVMR, OVMRUB =          20  107148.9531250  128995.8359375
 CG ITER, OVMR, OVMRUB =          21  106987.9296875  128995.8359375
 CG ITER, OVMR, OVMRUB =          22  106855.8125000  128995.8359375
 CG ITER, OVMR, OVMRUB =          23  106715.6718750  128995.8359375
 CG ITER, OVMR, OVMRUB =          24  106633.4765625  128995.8359375
 CG ITER, OVMR, OVMRUB =          25  106522.7109375  128995.8359375
 CG ITER, OVMR, OVMRUB =          26  106391.3984375  128995.8359375
 CG ITER, OVMR, OVMRUB =          27  106230.8515625  128995.8359375
 CG ITER, OVMR, OVMRUB =          28  106042.7812500  128995.8359375
 CG ITER, OVMR, OVMRUB =          29  105951.2890625  128995.8359375
 CG ITER, OVMR, OVMRUB =          30  105829.4296875  128995.8359375
 CG ITER, OVMR, OVMRUB =          31  105737.9062500  128995.8359375
 CG ITER, OVMR, OVMRUB =          32  105582.6640625  128995.8359375
 CG ITER, OVMR, OVMRUB =          33  105476.8203125  128995.8359375
 CG ITER, OVMR, OVMRUB =          34  105373.3671875  128995.8359375
 CG ITER, OVMR, OVMRUB =          35  105298.8984375  128995.8359375
 CG ITER, OVMR, OVMRUB =          36  105191.5937500  128995.8359375
 CG ITER, OVMR, OVMRUB =          37  105096.4531250  128995.8359375
 CG ITER, OVMR, OVMRUB =          38  105022.3437500  126834.1250000
 CG ITER, OVMR, OVMRUB =          39  104959.2812500  126834.1250000
 CG ITER, OVMR, OVMRUB =          40  104902.5859375  126834.1250000
 CG ITER, OVMR, OVMRUB =          41  104858.1250000  126834.1250000
 CG ITER, OVMR, OVMRUB =          42  104785.3125000  126834.1250000
 CG ITER, OVMR, OVMRUB =          43  104748.3750000  126834.1250000
 CG ITER, OVMR, OVMRUB =          44  104629.2265625  126834.1250000
 CG ITER, OVMR, OVMRUB =          45  104573.4765625  126834.1250000
 CG ITER, OVMR, OVMRUB =          46  104470.0937500  126834.1250000
 CG ITER, OVMR, OVMRUB =          47  104461.7812500  126834.1250000
 CG ITER, OVMR, OVMRUB =          48  104425.1406250  126834.1250000
 CG ITER, OVMR, OVMRUB =          49  104383.4609375  126834.1250000
 CG ITER, OVMR, OVMRUB =          50  104379.5703125  126834.1250000
 CG ITER, OVMR, OVMRUB =          51  104328.6796875  126834.1250000
 CG ITER, OVMR, OVMRUB =          52  104277.9218750  126834.1250000
 CG ITER, OVMR, OVMRUB =          53  104237.0781250  126834.1250000
 CG ITER, OVMR, OVMRUB =          54  104217.7968750  126834.1250000
 CG ITER, OVMR, OVMRUB =          55  104221.4296875  126834.1250000
 CG ITER, OVMR, OVMRUB =          56  104184.3281250  126834.1250000
 CG ITER, OVMR, OVMRUB =          57  104156.6328125  126834.1250000
 CG ITER, OVMR, OVMRUB =          58  104135.3515625  126834.1250000
 CG ITER, OVMR, OVMRUB =          59  104137.4921875  126834.1250000
 CG ITER, OVMR, OVMRUB =          60  104123.9062500  126834.1250000
 CG ITER, OVMR, OVMRUB =          61  104115.2656250  125823.7812500
 CG ITER, OVMR, OVMRUB =          62  104085.8203125  125823.7812500
 CG ITER, OVMR, OVMRUB =          63  104024.2968750  125823.7812500
 CG ITER, OVMR, OVMRUB =          64  103979.8203125  125823.7812500
 CG ITER, OVMR, OVMRUB =          65  103978.8437500  125823.7812500
 CG ITER, OVMR, OVMRUB =          66  103965.0312500  125823.7812500
 CG ITER, OVMR, OVMRUB =          67  103948.9375000  125823.7812500
 CG ITER, OVMR, OVMRUB =          68  103914.7421875  125823.7812500
 CG ITER, OVMR, OVMRUB =          69  103905.9687500  125823.7812500
 CG ITER, OVMR, OVMRUB =          70  103897.7890625  125823.7812500
 CG ITER, OVMR, OVMRUB =          71  103891.8828125  125823.7812500
 CG ITER, OVMR, OVMRUB =          72  103874.3359375  125823.7812500
 CG ITER, OVMR, OVMRUB =          73  103856.2812500  121918.5000000
 CG ITER, OVMR, OVMRUB =          74  103847.7968750  121918.5000000
 CG ITER, OVMR, OVMRUB =          75  103855.0312500  121918.5000000
 CG ITER, OVMR, OVMRUB =          76  103848.1250000  121918.5000000
 CG ITER, OVMR, OVMRUB =          77  103843.7890625  121918.5000000
 CG ITER, OVMR, OVMRUB =          78  103855.2890625  121918.5000000
 CG ITER, OVMR, OVMRUB =          79  103839.4765625  121918.5000000
 CG ITER, OVMR, OVMRUB =          80  103833.0703125  121918.5000000
 CG ITER, OVMR, OVMRUB =          81  103822.0156250  121918.5000000
 CG ITER, OVMR, OVMRUB =          82  103818.8125000  121918.5000000
 CG ITER, OVMR, OVMRUB =          83  103811.4296875  121918.5000000
 CG ITER, OVMR, OVMRUB =          84  103820.1875000  121918.5000000
 CG ITER, OVMR, OVMRUB =          85  103793.4609375  121918.5000000
 CG ITER, OVMR, OVMRUB =          86  103804.0703125  121918.5000000
 CG ITER, OVMR, OVMRUB =          87  103811.6328125  121918.5000000
 CG ITER, OVMR, OVMRUB =          88  103802.9140625  121918.5000000
 CG ITER, OVMR, OVMRUB =          89  103804.7265625  121918.5000000
 CG ITER, OVMR, OVMRUB =          90  103803.3750000  115645.7343750
 CG ITER, OVMR, OVMRUB =          91  103797.0468750  115645.7343750
 CG ITER, OVMR, OVMRUB =          92  103799.8046875  115645.7343750
 CG ITER, OVMR, OVMRUB =          93  103804.1250000  115645.7343750
 CG ITER, OVMR, OVMRUB =          94  103801.0859375  115645.7343750
