 CG ITER, OVMR, OVMRUB =           1  167757.7656250  167757.7187500
 CG ITER, OVMR, OVMRUB =           2  165617.1875000  165617.1875000
 CG ITER, OVMR, OVMRUB =           3  165617.1875000  165617.1875000
 CG ITER, OVMR, OVMRUB =           4  165617.1875000  165617.1875000
 CG ITER, OVMR, OVMRUB =           5  160450.2343750  165617.1875000
 CG ITER, OVMR, OVMRUB =           6  160569.8281250  165617.1875000
 CG ITER, OVMR, OVMRUB =           7  155755.1093750  165617.1875000
 CG ITER, OVMR, OVMRUB =           8  154270.6562500  165617.1875000
 CG ITER, OVMR, OVMRUB =           9  154003.2968750  165617.1875000
 CG ITER, OVMR, OVMRUB =          10  152010.5468750  165617.1875000
 CG ITER, OVMR, OVMRUB =          11  151225.2500000  165617.1875000
 CG ITER, OVMR, OVMRUB =          12  149903.7187500  165617.1875000
 CG ITER, OVMR, OVMRUB =          13  149197.6406250  165617.1875000
 CG ITER, OVMR, OVMRUB =          14  148525.3906250  165617.1875000
 CG ITER, OVMR, OVMRUB =          15  147540.4531250  165617.1875000
 CG ITER, OVMR, OVMRUB =          16  147123.9843750  165617.1875000
 CG ITER, OVMR, OVMRUB =          17  146317.2812500  165617.1875000
 CG ITER, OVMR, OVMRUB =          18  145890.3125000  165617.1875000
 CG ITER, OVMR, OVMRUB =          19  145318.8593750  165617.1875000
 CG ITER, OVMR, OVMRUB =          20  144819.8125000  165617.1875000
 CG ITER, OVMR, OVMRUB =          21  144353.9375000  165617.1875000
 CG ITER, OVMR, OVMRUB =          22  143792.5468750  165617.1875000
 CG ITER, OVMR, OVMRUB =          23  143301.3125000  165617.1875000
 CG ITER, OVMR, OVMRUB =          24  142941.6250000  165617.1875000
 CG ITER, OVMR, OVMRUB =          25  142642.2968750  165617.1875000
 CG ITER, OVMR, OVMRUB =          26  142394.1250000  165617.1875000
 CG ITER, OVMR, OVMRUB =          27  142036.1718750  165617.1875000
 CG ITER, OVMR, OVMRUB =          28  141696.2343750  165617.1875000
 CG ITER, OVMR, OVMRUB =          29  141454.4531250  165617.1875000
 CG ITER, OVMR, OVMRUB =          30  141200.4843750  165617.1875000
 CG ITER, OVMR, OVMRUB =          31  140928.5156250  165617.1875000
 CG ITER, OVMR, OVMRUB =          32  140739.4843750  165617.1875000
 CG ITER, OVMR, OVMRUB =          33  140599.8906250  165617.1875000
 CG ITER, OVMR, OVMRUB =          34  140360.7343750  165617.1875000
 CG ITER, OVMR, OVMRUB =          35  140215.0312500  165617.1875000
 CG ITER, OVMR, OVMRUB =          36  140126.7031250  165617.1875000
 CG ITER, OVMR, OVMRUB =          37  139963.4531250  165617.1875000
 CG ITER, OVMR, OVMRUB =          38  139808.9687500  165617.1875000
 CG ITER, OVMR, OVMRUB =          39  139712.4531250  165617.1875000
 CG ITER, OVMR, OVMRUB =          40  139580.2500000  165617.1875000
 CG ITER, OVMR, OVMRUB =          41  139457.8593750  165617.1875000
 CG ITER, OVMR, OVMRUB =          42  139342.3593750  165617.1875000
 CG ITER, OVMR, OVMRUB =          43  139232.7656250  165617.1875000
 CG ITER, OVMR, OVMRUB =          44  139100.9218750  165617.1875000
 CG ITER, OVMR, OVMRUB =          45  138961.9531250  165617.1875000
 CG ITER, OVMR, OVMRUB =          46  138860.3750000  165617.1875000
 CG ITER, OVMR, OVMRUB =          47  138771.2656250  165617.1875000
 CG ITER, OVMR, OVMRUB =          48  138671.0312500  165617.1875000
 CG ITER, OVMR, OVMRUB =          49  138593.3593750  165617.1875000
 CG ITER, OVMR, OVMRUB =          50  138531.8437500  165617.1875000
 CG ITER, OVMR, OVMRUB =          51  138503.7343750  165617.1875000
 CG ITER, OVMR, OVMRUB =          52  138416.8125000  165617.1875000
 CG ITER, OVMR, OVMRUB =          53  138402.8437500  165617.1875000
 CG ITER, OVMR, OVMRUB =          54  138346.8593750  165617.1875000
 CG ITER, OVMR, OVMRUB =          55  138267.3437500  165617.1875000
 CG ITER, OVMR, OVMRUB =          56  138242.0468750  165617.1875000
 CG ITER, OVMR, OVMRUB =          57  138179.3437500  165617.1875000
 CG ITER, OVMR, OVMRUB =          58  138165.1718750  165617.1875000
 CG ITER, OVMR, OVMRUB =          59  138119.3125000  165617.1875000
