 CG ITER, OVMR, OVMRUB =           1  173280.0781250  173280.0781250
 CG ITER, OVMR, OVMRUB =           2  171139.4218750  171139.4062500
 CG ITER, OVMR, OVMRUB =           3  171139.4062500  171139.4062500
 CG ITER, OVMR, OVMRUB =           4  171139.4062500  171139.4062500
 CG ITER, OVMR, OVMRUB =           5  169799.7968750  171139.4062500
 CG ITER, OVMR, OVMRUB =           6  169671.1875000  171139.4062500
 CG ITER, OVMR, OVMRUB =           7  169158.7812500  171139.4062500
 CG ITER, OVMR, OVMRUB =           8  163328.0000000  171139.4062500
 CG ITER, OVMR, OVMRUB =           9  156093.6093750  171139.4062500
 CG ITER, OVMR, OVMRUB =          10  154249.5781250  171139.4062500
 CG ITER, OVMR, OVMRUB =          11  152751.7968750  171139.4062500
 CG ITER, OVMR, OVMRUB =          12  151341.1875000  171139.4062500
 CG ITER, OVMR, OVMRUB =          13  149556.8437500  171139.4062500
 CG ITER, OVMR, OVMRUB =          14  148604.7031250  171139.4062500
 CG ITER, OVMR, OVMRUB =          15  148255.3750000  171139.4062500
 CG ITER, OVMR, OVMRUB =          16  147107.9062500  171139.4062500
 CG ITER, OVMR, OVMRUB =          17  146150.8593750  171139.4062500
 CG ITER, OVMR, OVMRUB =          18  145561.6093750  171139.4062500
 CG ITER, OVMR, OVMRUB =          19  144688.1093750  171139.4062500
 CG ITER, OVMR, OVMRUB =          20  143945.1875000  171139.4062500
 CG ITER, OVMR, OVMRUB =          21  143033.7187500  171139.4062500
 CG ITER, OVMR, OVMRUB =          22  142320.9843750  171139.4062500
 CG ITER, OVMR, OVMRUB =          23  141612.9062500  171139.4062500
 CG ITER, OVMR, OVMRUB =          24  141098.2187500  171139.4062500
 CG ITER, OVMR, OVMRUB =          25  140474.2656250  171139.4062500
 CG ITER, OVMR, OVMRUB =          26  139963.4687500  171139.4062500
 CG ITER, OVMR, OVMRUB =          27  139494.6093750  171139.4062500
 CG ITER, OVMR, OVMRUB =          28  139141.1562500  171139.4062500
 CG ITER, OVMR, OVMRUB =          29  138877.5625000  171139.4062500
 CG ITER, OVMR, OVMRUB =          30  138470.2500000  171139.4062500
 CG ITER, OVMR, OVMRUB =          31  138166.9218750  171139.4062500
 CG ITER, OVMR, OVMRUB =          32  137840.3593750  171139.4062500
 CG ITER, OVMR, OVMRUB =          33  137538.6562500  171139.4062500
 CG ITER, OVMR, OVMRUB =          34  137336.3281250  171139.4062500
 CG ITER, OVMR, OVMRUB =          35  137050.6093750  171139.4062500
 CG ITER, OVMR, OVMRUB =          36  136830.6718750  171139.4062500
 CG ITER, OVMR, OVMRUB =          37  136621.1718750  171139.4062500
 CG ITER, OVMR, OVMRUB =          38  136407.7656250  171139.4062500
 CG ITER, OVMR, OVMRUB =          39  136182.3125000  171139.4062500
 CG ITER, OVMR, OVMRUB =          40  136049.6875000  171139.4062500
 CG ITER, OVMR, OVMRUB =          41  135893.8906250  171139.4062500
 CG ITER, OVMR, OVMRUB =          42  135722.3750000  171139.4062500
 CG ITER, OVMR, OVMRUB =          43  135505.5625000  171139.4062500
 CG ITER, OVMR, OVMRUB =          44  135398.9375000  171139.4062500
 CG ITER, OVMR, OVMRUB =          45  135236.8281250  171139.4062500
 CG ITER, OVMR, OVMRUB =          46  135079.6250000  171139.4062500
 CG ITER, OVMR, OVMRUB =          47  134984.3125000  171139.4062500
 CG ITER, OVMR, OVMRUB =          48  134930.4218750  171139.4062500
 CG ITER, OVMR, OVMRUB =          49  134797.3593750  171139.4062500
 CG ITER, OVMR, OVMRUB =          50  134728.7187500  171139.4062500
 CG ITER, OVMR, OVMRUB =          51  134552.7343750  171139.4062500
 CG ITER, OVMR, OVMRUB =          52  134519.9218750  171139.4062500
 CG ITER, OVMR, OVMRUB =          53  134443.4843750  167988.2656250
 CG ITER, OVMR, OVMRUB =          54  134330.9062500  167988.2656250
 CG ITER, OVMR, OVMRUB =          55  134263.2187500  167988.2656250
 CG ITER, OVMR, OVMRUB =          56  134159.2968750  167988.2656250
