 CG ITER, OVMR, OVMRUB =           1  175000.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =           2  175000.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =           3  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           4  174999.9531250  175000.0000000
 CG ITER, OVMR, OVMRUB =           5  161914.9843750  175000.0000000
 CG ITER, OVMR, OVMRUB =           6  162528.3125000  175000.0000000
 CG ITER, OVMR, OVMRUB =           7  157991.1093750  175000.0000000
 CG ITER, OVMR, OVMRUB =           8  151259.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           9  148639.1093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          10  146280.5937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          11  144853.2187500  175000.0000000
 CG ITER, OVMR, OVMRUB =          12  144325.1093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          13  143355.8593750  175000.0000000
 CG ITER, OVMR, OVMRUB =          14  143086.0781250  175000.0000000
 CG ITER, OVMR, OVMRUB =          15  142335.1406250  175000.0000000
 CG ITER, OVMR, OVMRUB =          16  141357.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          17  140422.6250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          18  139893.0625000  175000.0000000
 CG ITER, OVMR, OVMRUB =          19  139060.1718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          20  138236.0312500  175000.0000000
 CG ITER, OVMR, OVMRUB =          21  137761.7656250  175000.0000000
 CG ITER, OVMR, OVMRUB =          22  137046.9375000  175000.0000000
 CG ITER, OVMR, OVMRUB =          23  136420.4062500  175000.0000000
 CG ITER, OVMR, OVMRUB =          24  135688.2187500  175000.0000000
 CG ITER, OVMR, OVMRUB =          25  135093.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          26  134617.1406250  175000.0000000
 CG ITER, OVMR, OVMRUB =          27  134222.4531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          28  133834.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          29  133434.4531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          30  133070.1875000  175000.0000000
 CG ITER, OVMR, OVMRUB =          31  132856.5625000  175000.0000000
 CG ITER, OVMR, OVMRUB =          32  132497.5312500  175000.0000000
 CG ITER, OVMR, OVMRUB =          33  132352.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          34  132128.7968750  175000.0000000
 CG ITER, OVMR, OVMRUB =          35  131830.2968750  175000.0000000
 CG ITER, OVMR, OVMRUB =          36  131710.5468750  175000.0000000
 CG ITER, OVMR, OVMRUB =          37  131456.5000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          38  131176.8906250  175000.0000000
 CG ITER, OVMR, OVMRUB =          39  130914.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          40  130744.0390625  175000.0000000
 CG ITER, OVMR, OVMRUB =          41  130501.0234375  175000.0000000
 CG ITER, OVMR, OVMRUB =          42  130234.0625000  175000.0000000
