6 6 6
 1
       449
       449
       449
       449
       449
       449
    2
     2
     4
     4
     4
     2
   3.6  60.8    78    24 
  4.7  65.5   455    17 
  1.9  71.9   668    24 
  3.8  23.0   643    17 
  4.1  23.7    80    15 
  3.3  20.6   556    23 
  1.6  58.1   487    21 
  4.2  22.4   185    23 
  3.1  16.0   510    24 
  2.7  56.7   594    17 
  1.0  70.1   470    22 
  2.3  29.7   174    17 
  1.9  67.8   575    24 
  2.2  68.5   541    21 
  1.5  18.0   507    15 
  3.2  55.9    91    17 
  3.4  30.1   339    21 
  3.0  48.7   943    19 
  3.8  71.5   820    15 
  4.9  20.6   562    21 
  4.2  15.5   598    19 
  1.3  38.4   143    16 
  4.4  68.4   372    17 
  1.6  42.2   403    18 
  4.6  51.6   709    20 
  1.1  44.8   139    16 
  1.6  53.4    79    25 
  4.6  34.7   822    22 
  2.1  17.6   106    24 
  1.4  58.2    76    20 
  4.7  57.6   356    17 
  2.7  66.7   946    18 
  2.7  73.3   375    21 
  4.6  70.5   209    20 
  3.0  35.7   691    24 
  1.7  38.8   559    23 
   38    66    30   117   153   155 
   78   120   179    89   177    22 
    5    67   151    32     3     0 
   21    80    88   172   161    96 
   51   135    62    71    44    79 
   72   111    89    37     8   109 
