 CG ITER, OVMR, OVMRUB =           1   23833.2285156   20698.9042969
 CG ITER, OVMR, OVMRUB =           2   20698.9042969   20698.9042969
 CG ITER, OVMR, OVMRUB =           3   20698.9042969   20698.9042969
 CG ITER, OVMR, OVMRUB =           4   20345.9042969   20345.9023438
 CG ITER, OVMR, OVMRUB =           5   18509.7148438   20345.9023438
 CG ITER, OVMR, OVMRUB =           6   19555.2480469   20345.9023438
 CG ITER, OVMR, OVMRUB =           7   19124.4160156   20345.9023438
 CG ITER, OVMR, OVMRUB =           8   19267.2148438   20345.9023438
 CG ITER, OVMR, OVMRUB =           9   19232.6523438   20345.9023438
 CG ITER, OVMR, OVMRUB =          10   19422.9765625   20345.9023438
 CG ITER, OVMR, OVMRUB =          11   19549.8300781   20345.9023438
 CG ITER, OVMR, OVMRUB =          12   19618.7226562   20345.9023438
 CG ITER, OVMR, OVMRUB =          13   19787.2304688   20345.9023438
 CG ITER, OVMR, OVMRUB =          14   18539.3164062   20345.9023438
 CG ITER, OVMR, OVMRUB =          15   18320.9296875   20345.9023438
 CG ITER, OVMR, OVMRUB =          16   17206.6699219   20345.9023438
 CG ITER, OVMR, OVMRUB =          17   16866.6074219   20345.9023438
 CG ITER, OVMR, OVMRUB =          18   17186.6777344   20345.9023438
 CG ITER, OVMR, OVMRUB =          19   17397.6875000   20345.9023438
 CG ITER, OVMR, OVMRUB =          20   17479.4804688   20345.9023438
 CG ITER, OVMR, OVMRUB =          21   17454.0019531   20345.9023438
 CG ITER, OVMR, OVMRUB =          22   17554.9257812   20345.9023438
 CG ITER, OVMR, OVMRUB =          23   17682.7539062   20345.9023438
 CG ITER, OVMR, OVMRUB =          24   17692.1562500   20345.9023438
 CG ITER, OVMR, OVMRUB =          25   17769.3261719   20345.9023438
 CG ITER, OVMR, OVMRUB =          26   17840.6367188   20345.9023438
 CG ITER, OVMR, OVMRUB =          27   17904.4394531   20345.9023438
 CG ITER, OVMR, OVMRUB =          28   17958.7070312   20345.9023438
 CG ITER, OVMR, OVMRUB =          29   18009.7636719   20345.9023438
 CG ITER, OVMR, OVMRUB =          30   18053.6132812   20345.9023438
 CG ITER, OVMR, OVMRUB =          31   18093.9550781   20345.9023438
 CG ITER, OVMR, OVMRUB =          32   18139.9980469   20345.9023438
 CG ITER, OVMR, OVMRUB =          33   18183.1191406   20345.9023438
 CG ITER, OVMR, OVMRUB =          34   18247.3964844   20345.9023438
 CG ITER, OVMR, OVMRUB =          35   18290.3164062   20345.9023438
 CG ITER, OVMR, OVMRUB =          36   18332.1484375   20345.9023438
 CG ITER, OVMR, OVMRUB =          37   18368.4960938   20345.9023438
 CG ITER, OVMR, OVMRUB =          38   18404.4765625   20345.9023438
 CG ITER, OVMR, OVMRUB =          39   18440.9277344   20345.9023438
 CG ITER, OVMR, OVMRUB =          40   18484.3203125   20345.9023438
 CG ITER, OVMR, OVMRUB =          41   18512.6816406   20345.9023438
 CG ITER, OVMR, OVMRUB =          42   18545.2363281   20345.9023438
 CG ITER, OVMR, OVMRUB =          43   18569.3593750   20345.9023438
 CG ITER, OVMR, OVMRUB =          44   18597.6992188   20345.9023438
 CG ITER, OVMR, OVMRUB =          45   18622.3535156   20345.9023438
 CG ITER, OVMR, OVMRUB =          46   18658.3984375   20345.9023438
 CG ITER, OVMR, OVMRUB =          47   18686.6992188   20345.9023438
 CG ITER, OVMR, OVMRUB =          48   18709.9882812   20345.9023438
 CG ITER, OVMR, OVMRUB =          49   18737.7988281   20345.9023438
 CG ITER, OVMR, OVMRUB =          50   18761.2187500   20345.9023438
 CG ITER, OVMR, OVMRUB =          51   18784.1289062   20345.9023438
 CG ITER, OVMR, OVMRUB =          52   18819.7031250   20345.9023438
