 CG ITER, OVMR, OVMRUB =           1   31873.5000000   31873.5000000
 CG ITER, OVMR, OVMRUB =           2   31873.5019531   31873.5000000
 CG ITER, OVMR, OVMRUB =           3   31873.5000000   31873.5000000
 CG ITER, OVMR, OVMRUB =           4   31873.4941406   31873.5000000
 CG ITER, OVMR, OVMRUB =           5   31051.4824219   31873.5000000
 CG ITER, OVMR, OVMRUB =           6   30902.9433594   31873.5000000
 CG ITER, OVMR, OVMRUB =           7   30833.5957031   31873.5000000
 CG ITER, OVMR, OVMRUB =           8   30764.8710938   31873.5000000
 CG ITER, OVMR, OVMRUB =           9   30719.9726562   31873.5000000
 CG ITER, OVMR, OVMRUB =          10   30671.0136719   31873.5000000
 CG ITER, OVMR, OVMRUB =          11   30641.6777344   31873.5000000
 CG ITER, OVMR, OVMRUB =          12   30613.1601562   31873.5000000
 CG ITER, OVMR, OVMRUB =          13   30581.3027344   31873.5000000
 CG ITER, OVMR, OVMRUB =          14   30546.9492188   31873.5000000
 CG ITER, OVMR, OVMRUB =          15   30522.2500000   31873.5000000
 CG ITER, OVMR, OVMRUB =          16   30491.1035156   31873.5000000
 CG ITER, OVMR, OVMRUB =          17   30466.0234375   31873.5000000
 CG ITER, OVMR, OVMRUB =          18   30440.5332031   31873.5000000
 CG ITER, OVMR, OVMRUB =          19   30429.6503906   31873.5000000
 CG ITER, OVMR, OVMRUB =          20   30400.4140625   31873.5000000
 CG ITER, OVMR, OVMRUB =          21   30385.2148438   31873.5000000
 CG ITER, OVMR, OVMRUB =          22   30365.1113281   31873.5000000
 CG ITER, OVMR, OVMRUB =          23   30349.3125000   31873.5000000
 CG ITER, OVMR, OVMRUB =          24   30337.2207031   31873.5000000
 CG ITER, OVMR, OVMRUB =          25   30322.3769531   31873.5000000
 CG ITER, OVMR, OVMRUB =          26   30309.9550781   31873.5000000
 CG ITER, OVMR, OVMRUB =          27   30295.0019531   31873.5000000
 CG ITER, OVMR, OVMRUB =          28   30282.8437500   31873.5000000
 CG ITER, OVMR, OVMRUB =          29   30270.7890625   31873.5000000
 CG ITER, OVMR, OVMRUB =          30   30253.5000000   31873.5000000
 CG ITER, OVMR, OVMRUB =          31   30238.4960938   31873.5000000
 CG ITER, OVMR, OVMRUB =          32   30228.9121094   31873.5000000
 CG ITER, OVMR, OVMRUB =          33   30219.1953125   31873.5000000
 CG ITER, OVMR, OVMRUB =          34   30209.0273438   31873.5000000
 CG ITER, OVMR, OVMRUB =          35   30202.1933594   31873.5000000
 CG ITER, OVMR, OVMRUB =          36   30197.3964844   31873.5000000
 CG ITER, OVMR, OVMRUB =          37   30193.0351562   31873.5000000
 CG ITER, OVMR, OVMRUB =          38   30188.5820312   31873.5000000
 CG ITER, OVMR, OVMRUB =          39   30187.0625000   31873.5000000
 CG ITER, OVMR, OVMRUB =          40   30181.8671875   31638.1875000
 CG ITER, OVMR, OVMRUB =          41   30174.3730469   31638.1875000
