 CG ITER, OVMR, OVMRUB =           1   32985.4218750   32985.4179688
 CG ITER, OVMR, OVMRUB =           2   32985.4179688   32985.4179688
 CG ITER, OVMR, OVMRUB =           3   32985.4179688   32985.4179688
 CG ITER, OVMR, OVMRUB =           4   32985.4062500   32985.4179688
 CG ITER, OVMR, OVMRUB =           5   32548.9296875   32985.4179688
 CG ITER, OVMR, OVMRUB =           6   32445.5078125   32985.4179688
 CG ITER, OVMR, OVMRUB =           7   32339.4726562   32985.4179688
 CG ITER, OVMR, OVMRUB =           8   32240.3945312   32985.4179688
 CG ITER, OVMR, OVMRUB =           9   32158.0488281   32985.4179688
 CG ITER, OVMR, OVMRUB =          10   32099.4648438   32985.4179688
 CG ITER, OVMR, OVMRUB =          11   32043.5957031   32985.4179688
 CG ITER, OVMR, OVMRUB =          12   32022.3085938   32985.4179688
 CG ITER, OVMR, OVMRUB =          13   31953.1250000   32985.4179688
 CG ITER, OVMR, OVMRUB =          14   31914.7910156   32985.4179688
 CG ITER, OVMR, OVMRUB =          15   31872.9960938   32985.4179688
 CG ITER, OVMR, OVMRUB =          16   31841.3066406   32985.4179688
 CG ITER, OVMR, OVMRUB =          17   31818.1738281   32985.4179688
 CG ITER, OVMR, OVMRUB =          18   31799.4628906   32985.4179688
 CG ITER, OVMR, OVMRUB =          19   31780.9375000   32985.4179688
 CG ITER, OVMR, OVMRUB =          20   31756.3984375   32985.4179688
 CG ITER, OVMR, OVMRUB =          21   31736.2792969   32985.4179688
 CG ITER, OVMR, OVMRUB =          22   31703.5097656   32985.4179688
 CG ITER, OVMR, OVMRUB =          23   31685.1250000   32985.4179688
 CG ITER, OVMR, OVMRUB =          24   31659.8281250   32985.4179688
 CG ITER, OVMR, OVMRUB =          25   31644.7734375   32985.4179688
 CG ITER, OVMR, OVMRUB =          26   31635.9472656   32985.4179688
 CG ITER, OVMR, OVMRUB =          27   31615.0312500   32985.4179688
 CG ITER, OVMR, OVMRUB =          28   31601.8984375   32985.4179688
 CG ITER, OVMR, OVMRUB =          29   31588.1269531   32985.4179688
 CG ITER, OVMR, OVMRUB =          30   31573.0566406   32985.4179688
 CG ITER, OVMR, OVMRUB =          31   31554.7363281   32985.4179688
 CG ITER, OVMR, OVMRUB =          32   31536.6093750   32985.4179688
 CG ITER, OVMR, OVMRUB =          33   31524.6464844   32985.4179688
 CG ITER, OVMR, OVMRUB =          34   31510.2441406   32985.4179688
 CG ITER, OVMR, OVMRUB =          35   31498.5957031   32985.4179688
 CG ITER, OVMR, OVMRUB =          36   31481.1210938   32985.4179688
 CG ITER, OVMR, OVMRUB =          37   31471.9277344   32985.4179688
 CG ITER, OVMR, OVMRUB =          38   31460.5078125   32985.4179688
 CG ITER, OVMR, OVMRUB =          39   31446.1289062   32985.4179688
 CG ITER, OVMR, OVMRUB =          40   31442.6328125   32985.4179688
 CG ITER, OVMR, OVMRUB =          41   31433.9042969   32985.4179688
 CG ITER, OVMR, OVMRUB =          42   31426.6445312   32985.4179688
 CG ITER, OVMR, OVMRUB =          43   31421.7050781   32985.4179688
 CG ITER, OVMR, OVMRUB =          44   31415.8671875   32985.4179688
 CG ITER, OVMR, OVMRUB =          45   31408.8906250   32985.4179688
 CG ITER, OVMR, OVMRUB =          46   31400.4238281   32985.4179688
 CG ITER, OVMR, OVMRUB =          47   31394.2382812   32985.4179688
 CG ITER, OVMR, OVMRUB =          48   31383.1054688   32985.4179688
 CG ITER, OVMR, OVMRUB =          49   31371.5761719   32985.4179688
 CG ITER, OVMR, OVMRUB =          50   31368.7812500   32985.4179688
 CG ITER, OVMR, OVMRUB =          51   31368.0410156   32985.4179688
 CG ITER, OVMR, OVMRUB =          52   31366.4921875   32985.4179688
 CG ITER, OVMR, OVMRUB =          53   31365.8710938   32985.4179688
 CG ITER, OVMR, OVMRUB =          54   31365.2714844   32985.4179688
 CG ITER, OVMR, OVMRUB =          55   31362.6933594   32985.4179688
 CG ITER, OVMR, OVMRUB =          56   31359.8984375   32985.4179688
 CG ITER, OVMR, OVMRUB =          57   31360.0625000   32985.4179688
 CG ITER, OVMR, OVMRUB =          58   31358.8203125   32985.4179688
 CG ITER, OVMR, OVMRUB =          59   31357.2832031   32985.4179688
 CG ITER, OVMR, OVMRUB =          60   31353.9726562   32985.4179688
 CG ITER, OVMR, OVMRUB =          61   31351.5937500   32985.4179688
 CG ITER, OVMR, OVMRUB =          62   31351.5878906   32985.4179688
 CG ITER, OVMR, OVMRUB =          63   31351.5136719   32985.4179688
 CG ITER, OVMR, OVMRUB =          64   31351.7832031   32985.4179688
 CG ITER, OVMR, OVMRUB =          65   31351.3437500   32985.4179688
 CG ITER, OVMR, OVMRUB =          66   31351.5273438   32985.4179688
 CG ITER, OVMR, OVMRUB =          67   31351.9648438   32821.7265625
 CG ITER, OVMR, OVMRUB =          68   31352.1054688   32775.3007812
 CG ITER, OVMR, OVMRUB =          69   31352.0546875   32775.3007812
 CG ITER, OVMR, OVMRUB =          70   31351.6972656   32775.3007812
 CG ITER, OVMR, OVMRUB =          71   31351.3574219   32479.5371094
 CG ITER, OVMR, OVMRUB =          72   31349.1972656   32479.5371094
 CG ITER, OVMR, OVMRUB =          73   31349.1113281   32479.5371094
 CG ITER, OVMR, OVMRUB =          74   31348.9902344   32479.5371094
 CG ITER, OVMR, OVMRUB =          75   31347.8808594   32479.5371094
 CG ITER, OVMR, OVMRUB =          76   31347.3710938   32479.5371094
 CG ITER, OVMR, OVMRUB =          77   31347.5429688   32479.5371094
 CG ITER, OVMR, OVMRUB =          78   31347.2148438   32479.5371094
 CG ITER, OVMR, OVMRUB =          79   31347.2597656   32479.5371094
 CG ITER, OVMR, OVMRUB =          80   31347.0507812   32479.5371094
 CG ITER, OVMR, OVMRUB =          81   31347.7617188   32479.5371094
 CG ITER, OVMR, OVMRUB =          82   31347.6523438   32373.2324219
 CG ITER, OVMR, OVMRUB =          83   31347.0761719   32373.2324219
 CG ITER, OVMR, OVMRUB =          84   31347.3867188   32373.2324219
 CG ITER, OVMR, OVMRUB =          85   31347.3007812   32373.2324219
 CG ITER, OVMR, OVMRUB =          86   31347.3105469   32373.2324219
 CG ITER, OVMR, OVMRUB =          87   31347.3867188   32167.9628906
 CG ITER, OVMR, OVMRUB =          88   31347.2636719   32167.9628906
 CG ITER, OVMR, OVMRUB =          89   31346.8769531   32167.9628906
 CG ITER, OVMR, OVMRUB =          90   31347.2597656   32167.9628906
 CG ITER, OVMR, OVMRUB =          91   31347.4238281   32167.9628906
 CG ITER, OVMR, OVMRUB =          92   31347.1718750   32167.9628906
 CG ITER, OVMR, OVMRUB =          93   31347.1679688   32167.9628906
 CG ITER, OVMR, OVMRUB =          94   31347.5371094   31866.8632812
 CG ITER, OVMR, OVMRUB =          95   31347.3925781   31866.8632812
 CG ITER, OVMR, OVMRUB =          96   31347.4023438   31866.8632812
 CG ITER, OVMR, OVMRUB =          97   31347.6367188   31866.8632812
 CG ITER, OVMR, OVMRUB =          98   31347.6367188   31513.0644531
OVLB =   31347.6367188 OVLUB =   31513.0644531 TIME =      48.8600006
