 CG ITER, OVMR, OVMRUB =           1  101915.2890625  101915.2890625
 CG ITER, OVMR, OVMRUB =           2  101915.2968750  101915.2890625
 CG ITER, OVMR, OVMRUB =           3  101915.2734375  101915.2890625
 CG ITER, OVMR, OVMRUB =           4  101914.9843750  101915.2890625
 CG ITER, OVMR, OVMRUB =           5  101902.5625000  101915.2890625
 CG ITER, OVMR, OVMRUB =           6  101909.8437500  101915.2890625
 CG ITER, OVMR, OVMRUB =           7  101406.2578125  101915.2890625
 CG ITER, OVMR, OVMRUB =           8  100432.5312500  101915.2890625
 CG ITER, OVMR, OVMRUB =           9   99227.6171875  101915.2890625
 CG ITER, OVMR, OVMRUB =          10   96953.5781250  101915.2890625
 CG ITER, OVMR, OVMRUB =          11   97029.0859375  101915.2890625
 CG ITER, OVMR, OVMRUB =          12   96163.1562500  101915.2890625
 CG ITER, OVMR, OVMRUB =          13   95032.5859375  101915.2890625
 CG ITER, OVMR, OVMRUB =          14   95187.5390625  101915.2890625
 CG ITER, OVMR, OVMRUB =          15   95037.5312500  101915.2890625
 CG ITER, OVMR, OVMRUB =          16   95546.0468750  101915.2890625
 CG ITER, OVMR, OVMRUB =          17   95227.2343750  101915.2890625
 CG ITER, OVMR, OVMRUB =          18   95054.1250000  101915.2890625
 CG ITER, OVMR, OVMRUB =          19   95126.2656250  101915.2890625
 CG ITER, OVMR, OVMRUB =          20   95160.4531250  101915.2890625
 CG ITER, OVMR, OVMRUB =          21   95052.6171875  101915.2890625
 CG ITER, OVMR, OVMRUB =          22   95051.5312500  101915.2890625
 CG ITER, OVMR, OVMRUB =          23   94967.3125000  101915.2890625
 CG ITER, OVMR, OVMRUB =          24   94938.3125000  101915.2890625
 CG ITER, OVMR, OVMRUB =          25   94868.5781250  101915.2890625
 CG ITER, OVMR, OVMRUB =          26   94753.6250000  101915.2890625
 CG ITER, OVMR, OVMRUB =          27   94647.9765625  101915.2890625
 CG ITER, OVMR, OVMRUB =          28   94477.2265625  101915.2890625
 CG ITER, OVMR, OVMRUB =          29   94283.3828125  101915.2890625
 CG ITER, OVMR, OVMRUB =          30   94123.8906250  101915.2890625
 CG ITER, OVMR, OVMRUB =          31   93974.5468750  101915.2890625
 CG ITER, OVMR, OVMRUB =          32   93817.2187500  101915.2890625
 CG ITER, OVMR, OVMRUB =          33   93698.0312500  101915.2890625
 CG ITER, OVMR, OVMRUB =          34   93578.2890625  101915.2890625
 CG ITER, OVMR, OVMRUB =          35   93472.1562500  101915.2890625
 CG ITER, OVMR, OVMRUB =          36   93332.8203125  101915.2890625
 CG ITER, OVMR, OVMRUB =          37   93213.2656250  101915.2890625
 CG ITER, OVMR, OVMRUB =          38   93111.5546875  101915.2890625
 CG ITER, OVMR, OVMRUB =          39   93033.0156250  101915.2890625
 CG ITER, OVMR, OVMRUB =          40   92972.3515625  101915.2890625
 CG ITER, OVMR, OVMRUB =          41   92871.7968750  101915.2890625
 CG ITER, OVMR, OVMRUB =          42   92779.6875000  101915.2890625
 CG ITER, OVMR, OVMRUB =          43   92670.7031250  101915.2890625
 CG ITER, OVMR, OVMRUB =          44   92582.3437500  101915.2890625
