 CG ITER, OVMR, OVMRUB =           1   97746.4296875   97746.4062500
 CG ITER, OVMR, OVMRUB =           2   97746.3984375   97746.4062500
 CG ITER, OVMR, OVMRUB =           3   97746.4062500   97746.4062500
 CG ITER, OVMR, OVMRUB =           4   97746.3359375   97746.4062500
 CG ITER, OVMR, OVMRUB =           5   94849.0781250   97746.4062500
 CG ITER, OVMR, OVMRUB =           6   94658.8828125   97746.4062500
 CG ITER, OVMR, OVMRUB =           7   94186.9453125   97746.4062500
 CG ITER, OVMR, OVMRUB =           8   92855.0078125   97746.4062500
 CG ITER, OVMR, OVMRUB =           9   91862.8203125   97746.4062500
 CG ITER, OVMR, OVMRUB =          10   90296.3828125   97746.4062500
 CG ITER, OVMR, OVMRUB =          11   89240.6484375   97746.4062500
 CG ITER, OVMR, OVMRUB =          12   88803.4609375   97746.4062500
 CG ITER, OVMR, OVMRUB =          13   88615.6640625   97746.4062500
 CG ITER, OVMR, OVMRUB =          14   88400.1640625   97746.4062500
 CG ITER, OVMR, OVMRUB =          15   88147.5937500   97746.4062500
 CG ITER, OVMR, OVMRUB =          16   87844.7343750   97746.4062500
 CG ITER, OVMR, OVMRUB =          17   87741.4218750   97746.4062500
 CG ITER, OVMR, OVMRUB =          18   87837.3750000   97746.4062500
 CG ITER, OVMR, OVMRUB =          19   87841.2968750   97746.4062500
 CG ITER, OVMR, OVMRUB =          20   87687.1328125   97746.4062500
 CG ITER, OVMR, OVMRUB =          21   87410.0859375   97746.4062500
 CG ITER, OVMR, OVMRUB =          22   87292.9531250   97746.4062500
 CG ITER, OVMR, OVMRUB =          23   87009.6718750   97746.4062500
 CG ITER, OVMR, OVMRUB =          24   86814.9765625   97746.4062500
 CG ITER, OVMR, OVMRUB =          25   86685.2656250   97746.4062500
 CG ITER, OVMR, OVMRUB =          26   86499.7734375   97746.4062500
 CG ITER, OVMR, OVMRUB =          27   86263.5156250   97746.4062500
 CG ITER, OVMR, OVMRUB =          28   86067.8593750   97746.4062500
