 CG ITER, OVMR, OVMRUB =           1  109582.3359375  109582.3281250
 CG ITER, OVMR, OVMRUB =           2  108762.0390625  108762.0390625
 CG ITER, OVMR, OVMRUB =           3  108762.0468750  108762.0390625
 CG ITER, OVMR, OVMRUB =           4  107492.6953125  108762.0390625
 CG ITER, OVMR, OVMRUB =           5  105743.0234375  108762.0390625
 CG ITER, OVMR, OVMRUB =           6  106715.3359375  108762.0390625
 CG ITER, OVMR, OVMRUB =           7  105069.2890625  108762.0390625
 CG ITER, OVMR, OVMRUB =           8  103758.3281250  108762.0390625
 CG ITER, OVMR, OVMRUB =           9  103125.6406250  108762.0390625
 CG ITER, OVMR, OVMRUB =          10  101957.1718750  108762.0390625
 CG ITER, OVMR, OVMRUB =          11  102022.8515625  108762.0390625
 CG ITER, OVMR, OVMRUB =          12  100419.6328125  108762.0390625
 CG ITER, OVMR, OVMRUB =          13   99912.7421875  108762.0390625
 CG ITER, OVMR, OVMRUB =          14   99019.7031250  108762.0390625
 CG ITER, OVMR, OVMRUB =          15   97951.0156250  108762.0390625
 CG ITER, OVMR, OVMRUB =          16   97721.3828125  108762.0390625
 CG ITER, OVMR, OVMRUB =          17   97828.6406250  108762.0390625
 CG ITER, OVMR, OVMRUB =          18   97663.9218750  108762.0390625
 CG ITER, OVMR, OVMRUB =          19   97511.8046875  108762.0390625
 CG ITER, OVMR, OVMRUB =          20   97465.6250000  108762.0390625
 CG ITER, OVMR, OVMRUB =          21   97516.4531250  108762.0390625
 CG ITER, OVMR, OVMRUB =          22   97436.9531250  108762.0390625
 CG ITER, OVMR, OVMRUB =          23   97257.8046875  108762.0390625
 CG ITER, OVMR, OVMRUB =          24   97213.9453125  108762.0390625
 CG ITER, OVMR, OVMRUB =          25   97120.0000000  108762.0390625
 CG ITER, OVMR, OVMRUB =          26   96952.9687500  108762.0390625
 CG ITER, OVMR, OVMRUB =          27   96697.0625000  108762.0390625
 CG ITER, OVMR, OVMRUB =          28   96491.6796875  108762.0390625
 CG ITER, OVMR, OVMRUB =          29   96290.0625000  108762.0390625
 CG ITER, OVMR, OVMRUB =          30   96121.5625000  108762.0390625
 CG ITER, OVMR, OVMRUB =          31   95928.3359375  108762.0390625
 CG ITER, OVMR, OVMRUB =          32   95753.0234375  108762.0390625
 CG ITER, OVMR, OVMRUB =          33   95619.0859375  108762.0390625
 CG ITER, OVMR, OVMRUB =          34   95440.7343750  108762.0390625
 CG ITER, OVMR, OVMRUB =          35   95289.9453125  108762.0390625
 CG ITER, OVMR, OVMRUB =          36   95146.3125000  108762.0390625
 CG ITER, OVMR, OVMRUB =          37   94967.8906250  108762.0390625
 CG ITER, OVMR, OVMRUB =          38   94842.4921875  108762.0390625
 CG ITER, OVMR, OVMRUB =          39   94713.9843750  108762.0390625
 CG ITER, OVMR, OVMRUB =          40   94610.5468750  108762.0390625
 CG ITER, OVMR, OVMRUB =          41   94508.9609375  108762.0390625
 CG ITER, OVMR, OVMRUB =          42   94437.1250000  108762.0390625
