 CG ITER, OVMR, OVMRUB =           1  105421.2265625  105421.2109375
 CG ITER, OVMR, OVMRUB =           2  105421.2109375  105421.2109375
 CG ITER, OVMR, OVMRUB =           3  105421.2265625  105421.2109375
 CG ITER, OVMR, OVMRUB =           4  105421.1875000  105421.2109375
 CG ITER, OVMR, OVMRUB =           5  104539.9921875  105421.2109375
 CG ITER, OVMR, OVMRUB =           6  105156.7812500  105421.2109375
 CG ITER, OVMR, OVMRUB =           7  104679.0390625  105421.2109375
 CG ITER, OVMR, OVMRUB =           8  102936.0234375  105421.2109375
 CG ITER, OVMR, OVMRUB =           9  100516.0859375  105421.2109375
 CG ITER, OVMR, OVMRUB =          10   99578.7968750  105421.2109375
 CG ITER, OVMR, OVMRUB =          11   99157.6484375  105421.2109375
 CG ITER, OVMR, OVMRUB =          12   99734.5859375  105421.2109375
 CG ITER, OVMR, OVMRUB =          13   99765.2265625  105421.2109375
 CG ITER, OVMR, OVMRUB =          14   99719.9296875  105421.2109375
 CG ITER, OVMR, OVMRUB =          15   99343.8906250  105421.2109375
 CG ITER, OVMR, OVMRUB =          16   99013.0703125  105421.2109375
 CG ITER, OVMR, OVMRUB =          17   98992.9609375  105421.2109375
 CG ITER, OVMR, OVMRUB =          18   98906.9218750  105421.2109375
 CG ITER, OVMR, OVMRUB =          19   98886.3671875  105421.2109375
 CG ITER, OVMR, OVMRUB =          20   98834.1406250  105421.2109375
 CG ITER, OVMR, OVMRUB =          21   98890.5546875  105421.2109375
 CG ITER, OVMR, OVMRUB =          22   98769.3203125  105421.2109375
 CG ITER, OVMR, OVMRUB =          23   98631.4218750  105421.2109375
 CG ITER, OVMR, OVMRUB =          24   98615.6640625  105421.2109375
 CG ITER, OVMR, OVMRUB =          25   98440.3281250  105421.2109375
 CG ITER, OVMR, OVMRUB =          26   98284.8437500  105421.2109375
 CG ITER, OVMR, OVMRUB =          27   98153.9375000  105421.2109375
 CG ITER, OVMR, OVMRUB =          28   98042.8750000  105421.2109375
