 CG ITER, OVMR, OVMRUB =           1  144596.6093750  144596.6093750
 CG ITER, OVMR, OVMRUB =           2  144596.6093750  144596.6093750
 CG ITER, OVMR, OVMRUB =           3  144596.5937500  144596.6093750
 CG ITER, OVMR, OVMRUB =           4  128017.4140625  136544.0937500
 CG ITER, OVMR, OVMRUB =           5  117513.9921875  136544.0937500
 CG ITER, OVMR, OVMRUB =           6  116311.4765625  136544.0937500
 CG ITER, OVMR, OVMRUB =           7  114991.8593750  136544.0937500
 CG ITER, OVMR, OVMRUB =           8  114375.0156250  136544.0937500
 CG ITER, OVMR, OVMRUB =           9  113677.5000000  136544.0937500
 CG ITER, OVMR, OVMRUB =          10  113025.8750000  136544.0937500
 CG ITER, OVMR, OVMRUB =          11  112502.8828125  136544.0937500
 CG ITER, OVMR, OVMRUB =          12  112186.1796875  136544.0937500
 CG ITER, OVMR, OVMRUB =          13  111825.8437500  136544.0937500
 CG ITER, OVMR, OVMRUB =          14  111439.7031250  136544.0937500
 CG ITER, OVMR, OVMRUB =          15  111191.2968750  136544.0937500
 CG ITER, OVMR, OVMRUB =          16  110802.1484375  136544.0937500
 CG ITER, OVMR, OVMRUB =          17  110440.3281250  136544.0937500
 CG ITER, OVMR, OVMRUB =          18  110214.4609375  136544.0937500
 CG ITER, OVMR, OVMRUB =          19  109967.8984375  136544.0937500
 CG ITER, OVMR, OVMRUB =          20  109686.1406250  136544.0937500
 CG ITER, OVMR, OVMRUB =          21  109497.6562500  136544.0937500
 CG ITER, OVMR, OVMRUB =          22  109372.8750000  136544.0937500
 CG ITER, OVMR, OVMRUB =          23  109184.6640625  136544.0937500
 CG ITER, OVMR, OVMRUB =          24  108900.4375000  136544.0937500
 CG ITER, OVMR, OVMRUB =          25  108661.2812500  136544.0937500
 CG ITER, OVMR, OVMRUB =          26  108513.4296875  136175.0468750
 CG ITER, OVMR, OVMRUB =          27  108431.6250000  136175.0468750
 CG ITER, OVMR, OVMRUB =          28  108258.1796875  136175.0468750
 CG ITER, OVMR, OVMRUB =          29  108059.9218750  136175.0468750
 CG ITER, OVMR, OVMRUB =          30  108033.0390625  136175.0468750
 CG ITER, OVMR, OVMRUB =          31  107962.7265625  136175.0468750
 CG ITER, OVMR, OVMRUB =          32  107866.4218750  136175.0468750
 CG ITER, OVMR, OVMRUB =          33  107747.5625000  136175.0468750
 CG ITER, OVMR, OVMRUB =          34  107593.5468750  136175.0468750
 CG ITER, OVMR, OVMRUB =          35  107441.3359375  136175.0468750
 CG ITER, OVMR, OVMRUB =          36  107336.4531250  136175.0468750
 CG ITER, OVMR, OVMRUB =          37  107271.1484375  136175.0468750
 CG ITER, OVMR, OVMRUB =          38  107226.0546875  136175.0468750
 CG ITER, OVMR, OVMRUB =          39  107140.7968750  136175.0468750
 CG ITER, OVMR, OVMRUB =          40  107096.2812500  136175.0468750
 CG ITER, OVMR, OVMRUB =          41  107077.7812500  136175.0468750
 CG ITER, OVMR, OVMRUB =          42  106968.7734375  136175.0468750
 CG ITER, OVMR, OVMRUB =          43  106922.5859375  136175.0468750
 CG ITER, OVMR, OVMRUB =          44  106872.4296875  136175.0468750
 CG ITER, OVMR, OVMRUB =          45  106848.4062500  136175.0468750
 CG ITER, OVMR, OVMRUB =          46  106799.6718750  136175.0468750
 CG ITER, OVMR, OVMRUB =          47  106800.6484375  136175.0468750
 CG ITER, OVMR, OVMRUB =          48  106723.7578125  136175.0468750
 CG ITER, OVMR, OVMRUB =          49  106694.2187500  136175.0468750
 CG ITER, OVMR, OVMRUB =          50  106650.8437500  136175.0468750
 CG ITER, OVMR, OVMRUB =          51  106612.4843750  136175.0468750
 CG ITER, OVMR, OVMRUB =          52  106580.1250000  136175.0468750
 CG ITER, OVMR, OVMRUB =          53  106566.5625000  135861.3750000
 CG ITER, OVMR, OVMRUB =          54  106511.2734375  135861.3750000
 CG ITER, OVMR, OVMRUB =          55  106503.5390625  135861.3750000
 CG ITER, OVMR, OVMRUB =          56  106459.4375000  134728.3281250
 CG ITER, OVMR, OVMRUB =          57  106429.8593750  134728.3281250
 CG ITER, OVMR, OVMRUB =          58  106399.8750000  134728.3281250
 CG ITER, OVMR, OVMRUB =          59  106386.0078125  132248.7500000
 CG ITER, OVMR, OVMRUB =          60  106376.5703125  132248.7500000
 CG ITER, OVMR, OVMRUB =          61  106366.5937500  132248.7500000
 CG ITER, OVMR, OVMRUB =          62  106355.8750000  132248.7500000
 CG ITER, OVMR, OVMRUB =          63  106325.7421875  132248.7500000
 CG ITER, OVMR, OVMRUB =          64  106310.6328125  132248.7500000
 CG ITER, OVMR, OVMRUB =          65  106293.6171875  132248.7500000
 CG ITER, OVMR, OVMRUB =          66  106301.5078125  132248.7500000
 CG ITER, OVMR, OVMRUB =          67  106266.8046875  132248.7500000
 CG ITER, OVMR, OVMRUB =          68  106271.3828125  132248.7500000
 CG ITER, OVMR, OVMRUB =          69  106262.9375000  132248.7500000
 CG ITER, OVMR, OVMRUB =          70  106256.7265625  131719.1875000
 CG ITER, OVMR, OVMRUB =          71  106254.1015625  131719.1875000
 CG ITER, OVMR, OVMRUB =          72  106216.6562500  131719.1875000
 CG ITER, OVMR, OVMRUB =          73  106198.8593750  131719.1875000
 CG ITER, OVMR, OVMRUB =          74  106186.1328125  131719.1875000
 CG ITER, OVMR, OVMRUB =          75  106173.2578125  131719.1875000
 CG ITER, OVMR, OVMRUB =          76  106165.3125000  131719.1875000
 CG ITER, OVMR, OVMRUB =          77  106167.9375000  131719.1875000
 CG ITER, OVMR, OVMRUB =          78  106176.7421875  131719.1875000
 CG ITER, OVMR, OVMRUB =          79  106171.0937500  131719.1875000
 CG ITER, OVMR, OVMRUB =          80  106155.7578125  131719.1875000
 CG ITER, OVMR, OVMRUB =          81  106168.7187500  131719.1875000
 CG ITER, OVMR, OVMRUB =          82  106161.8671875  131719.1875000
 CG ITER, OVMR, OVMRUB =          83  106156.7187500  131719.1875000
 CG ITER, OVMR, OVMRUB =          84  106148.8906250  131719.1875000
 CG ITER, OVMR, OVMRUB =          85  106149.5781250  131719.1875000
 CG ITER, OVMR, OVMRUB =          86  106152.4375000  131719.1875000
 CG ITER, OVMR, OVMRUB =          87  106152.7109375  121721.4921875
 CG ITER, OVMR, OVMRUB =          88  106148.7421875  121082.5156250
 CG ITER, OVMR, OVMRUB =          89  106145.1093750  121082.5156250
 CG ITER, OVMR, OVMRUB =          90  106146.9609375  121082.5156250
 CG ITER, OVMR, OVMRUB =          91  106146.4765625  121082.5156250
 CG ITER, OVMR, OVMRUB =          92  106152.3750000  121082.5156250
 CG ITER, OVMR, OVMRUB =          93  106145.2421875  121082.5156250
 CG ITER, OVMR, OVMRUB =          94  106140.8828125  121082.5156250
 CG ITER, OVMR, OVMRUB =          95  106139.7812500  121082.5156250
 CG ITER, OVMR, OVMRUB =          96  106135.2265625  121082.5156250
 CG ITER, OVMR, OVMRUB =          97  106137.0468750  121082.5156250
 CG ITER, OVMR, OVMRUB =          98  106134.4843750  121082.5156250
 CG ITER, OVMR, OVMRUB =          99  106129.0468750  121082.5156250
 CG ITER, OVMR, OVMRUB =         100  106130.2187500  121082.5156250
 CG ITER, OVMR, OVMRUB =         101  106115.6171875  121082.5156250
 CG ITER, OVMR, OVMRUB =         102  106131.7890625  121082.5156250
 CG ITER, OVMR, OVMRUB =         103  106126.9765625  121082.5156250
 CG ITER, OVMR, OVMRUB =         104  106129.8906250  121082.5156250
 CG ITER, OVMR, OVMRUB =         105  106129.6171875  121082.5156250
 CG ITER, OVMR, OVMRUB =         106  106125.5937500  121082.5156250
 CG ITER, OVMR, OVMRUB =         107  106124.6796875  121082.5156250
 CG ITER, OVMR, OVMRUB =         108  106120.0078125  121082.5156250
 CG ITER, OVMR, OVMRUB =         109  106116.6562500  121082.5156250
 CG ITER, OVMR, OVMRUB =         110  106123.4531250  121082.5156250
 CG ITER, OVMR, OVMRUB =         111  106129.3203125  121082.5156250
 CG ITER, OVMR, OVMRUB =         112  106121.1406250  121082.5156250
 CG ITER, OVMR, OVMRUB =         113  106114.2343750  121082.5156250
 CG ITER, OVMR, OVMRUB =         114  106122.8828125  121082.5156250
 CG ITER, OVMR, OVMRUB =         115  106115.8750000  121082.5156250
 CG ITER, OVMR, OVMRUB =         116  106125.2578125  121082.5156250
 CG ITER, OVMR, OVMRUB =         117  106113.5000000  121082.5156250
 CG ITER, OVMR, OVMRUB =         118  106117.7109375  121076.7421875
 CG ITER, OVMR, OVMRUB =         119  106123.1015625  120518.2421875
 CG ITER, OVMR, OVMRUB =         120  106124.9375000  120518.2421875
 CG ITER, OVMR, OVMRUB =         121  106116.0546875  120518.2421875
 CG ITER, OVMR, OVMRUB =         122  106119.4062500  120518.2421875
 CG ITER, OVMR, OVMRUB =         123  106118.4218750  120518.2421875
 CG ITER, OVMR, OVMRUB =         124  106111.4687500  120518.2421875
