 CG ITER, OVMR, OVMRUB =           1  128364.6562500  128364.6328125
 CG ITER, OVMR, OVMRUB =           2  125449.2734375  125449.2734375
 CG ITER, OVMR, OVMRUB =           3  125449.2734375  125449.2734375
 CG ITER, OVMR, OVMRUB =           4  125296.7421875  125449.2734375
 CG ITER, OVMR, OVMRUB =           5  109842.5859375  125449.2734375
 CG ITER, OVMR, OVMRUB =           6  107681.1250000  125449.2734375
 CG ITER, OVMR, OVMRUB =           7  106780.3125000  125449.2734375
 CG ITER, OVMR, OVMRUB =           8  105897.5000000  125449.2734375
 CG ITER, OVMR, OVMRUB =           9  105359.3750000  125449.2734375
 CG ITER, OVMR, OVMRUB =          10  104684.1406250  125449.2734375
 CG ITER, OVMR, OVMRUB =          11  104096.1562500  125449.2734375
 CG ITER, OVMR, OVMRUB =          12  103639.4453125  125449.2734375
 CG ITER, OVMR, OVMRUB =          13  103357.3359375  125449.2734375
 CG ITER, OVMR, OVMRUB =          14  103094.4218750  125449.2734375
 CG ITER, OVMR, OVMRUB =          15  102739.3828125  125449.2734375
 CG ITER, OVMR, OVMRUB =          16  102430.6171875  125449.2734375
 CG ITER, OVMR, OVMRUB =          17  102204.0703125  125449.2734375
 CG ITER, OVMR, OVMRUB =          18  101994.6640625  125449.2734375
 CG ITER, OVMR, OVMRUB =          19  101740.2265625  125449.2734375
 CG ITER, OVMR, OVMRUB =          20  101498.2890625  125449.2734375
 CG ITER, OVMR, OVMRUB =          21  101254.6796875  125449.2734375
 CG ITER, OVMR, OVMRUB =          22  101107.4296875  125449.2734375
 CG ITER, OVMR, OVMRUB =          23  100916.3515625  125449.2734375
 CG ITER, OVMR, OVMRUB =          24  100768.0078125  125449.2734375
 CG ITER, OVMR, OVMRUB =          25  100614.9062500  125449.2734375
 CG ITER, OVMR, OVMRUB =          26  100482.6718750  125449.2734375
 CG ITER, OVMR, OVMRUB =          27  100309.7734375  125449.2734375
 CG ITER, OVMR, OVMRUB =          28  100163.0390625  125449.2734375
 CG ITER, OVMR, OVMRUB =          29  100007.0625000  125449.2734375
 CG ITER, OVMR, OVMRUB =          30   99903.8750000  125449.2734375
