 CG ITER, OVMR, OVMRUB =           1   33482.4023438   33482.4023438
 CG ITER, OVMR, OVMRUB =           2   33482.4101562   33482.4023438
 CG ITER, OVMR, OVMRUB =           3   33482.4023438   33482.4023438
 CG ITER, OVMR, OVMRUB =           4   33234.4492188   33482.4023438
 CG ITER, OVMR, OVMRUB =           5   32027.5390625   33270.4062500
 CG ITER, OVMR, OVMRUB =           6   31946.8515625   33270.4062500
 CG ITER, OVMR, OVMRUB =           7   31885.5898438   33270.4062500
 CG ITER, OVMR, OVMRUB =           8   31843.1640625   33270.4062500
 CG ITER, OVMR, OVMRUB =           9   31791.5527344   33270.4062500
 CG ITER, OVMR, OVMRUB =          10   31754.8750000   33270.4062500
 CG ITER, OVMR, OVMRUB =          11   31704.9628906   33270.4062500
 CG ITER, OVMR, OVMRUB =          12   31676.4335938   33270.4062500
 CG ITER, OVMR, OVMRUB =          13   31643.8320312   33270.4062500
 CG ITER, OVMR, OVMRUB =          14   31600.6250000   33270.4062500
 CG ITER, OVMR, OVMRUB =          15   31567.7421875   33270.4062500
 CG ITER, OVMR, OVMRUB =          16   31545.1406250   33270.4062500
 CG ITER, OVMR, OVMRUB =          17   31523.0117188   33270.4062500
 CG ITER, OVMR, OVMRUB =          18   31503.5292969   33270.4062500
 CG ITER, OVMR, OVMRUB =          19   31476.4707031   33270.4062500
 CG ITER, OVMR, OVMRUB =          20   31455.2753906   33270.4062500
 CG ITER, OVMR, OVMRUB =          21   31439.0644531   33270.4062500
 CG ITER, OVMR, OVMRUB =          22   31422.5566406   33270.4062500
 CG ITER, OVMR, OVMRUB =          23   31399.3847656   33270.4062500
 CG ITER, OVMR, OVMRUB =          24   31391.0351562   33270.4062500
 CG ITER, OVMR, OVMRUB =          25   31378.9355469   33270.4062500
 CG ITER, OVMR, OVMRUB =          26   31356.2304688   33270.4062500
 CG ITER, OVMR, OVMRUB =          27   31336.1289062   33270.4062500
 CG ITER, OVMR, OVMRUB =          28   31319.7910156   33270.4062500
 CG ITER, OVMR, OVMRUB =          29   31303.6894531   33270.4062500
 CG ITER, OVMR, OVMRUB =          30   31289.7871094   33270.4062500
 CG ITER, OVMR, OVMRUB =          31   31276.0859375   33270.4062500
 CG ITER, OVMR, OVMRUB =          32   31272.0800781   32987.9257812
 CG ITER, OVMR, OVMRUB =          33   31261.5917969   32987.9257812
 CG ITER, OVMR, OVMRUB =          34   31248.7792969   32987.9257812
 CG ITER, OVMR, OVMRUB =          35   31245.1289062   32987.9257812
 CG ITER, OVMR, OVMRUB =          36   31235.7656250   32987.9257812
 CG ITER, OVMR, OVMRUB =          37   31225.6054688   32972.0937500
 CG ITER, OVMR, OVMRUB =          38   31214.8417969   32516.9003906
 CG ITER, OVMR, OVMRUB =          39   31206.9941406   32516.9003906
