 CG ITER, OVMR, OVMRUB =           1   31744.0937500   31744.0937500
 CG ITER, OVMR, OVMRUB =           2   31744.0937500   31744.0937500
 CG ITER, OVMR, OVMRUB =           3   31744.0937500   31744.0937500
 CG ITER, OVMR, OVMRUB =           4   31744.0898438   31744.0937500
 CG ITER, OVMR, OVMRUB =           5   31046.4316406   31744.0937500
 CG ITER, OVMR, OVMRUB =           6   30920.1093750   31744.0937500
 CG ITER, OVMR, OVMRUB =           7   30828.8730469   31744.0937500
 CG ITER, OVMR, OVMRUB =           8   30762.9667969   31744.0937500
 CG ITER, OVMR, OVMRUB =           9   30730.7910156   31744.0937500
 CG ITER, OVMR, OVMRUB =          10   30697.3828125   31744.0937500
 CG ITER, OVMR, OVMRUB =          11   30645.9121094   31744.0937500
 CG ITER, OVMR, OVMRUB =          12   30617.1328125   31744.0937500
 CG ITER, OVMR, OVMRUB =          13   30586.4863281   31744.0937500
 CG ITER, OVMR, OVMRUB =          14   30557.9316406   31744.0937500
 CG ITER, OVMR, OVMRUB =          15   30519.0371094   31744.0937500
 CG ITER, OVMR, OVMRUB =          16   30500.6835938   31744.0937500
 CG ITER, OVMR, OVMRUB =          17   30464.6093750   31744.0937500
 CG ITER, OVMR, OVMRUB =          18   30441.2128906   31744.0937500
 CG ITER, OVMR, OVMRUB =          19   30420.3847656   31744.0937500
 CG ITER, OVMR, OVMRUB =          20   30383.1152344   31744.0937500
 CG ITER, OVMR, OVMRUB =          21   30359.3867188   31744.0937500
 CG ITER, OVMR, OVMRUB =          22   30328.6191406   31744.0937500
 CG ITER, OVMR, OVMRUB =          23   30309.9941406   31744.0937500
 CG ITER, OVMR, OVMRUB =          24   30291.4492188   31530.0996094
 CG ITER, OVMR, OVMRUB =          25   30278.0195312   31530.0996094
 CG ITER, OVMR, OVMRUB =          26   30258.7265625   31530.0996094
 CG ITER, OVMR, OVMRUB =          27   30245.3867188   31530.0996094
 CG ITER, OVMR, OVMRUB =          28   30233.6445312   31530.0996094
 CG ITER, OVMR, OVMRUB =          29   30225.3203125   31530.0996094
 CG ITER, OVMR, OVMRUB =          30   30208.0859375   31530.0996094
 CG ITER, OVMR, OVMRUB =          31   30201.1992188   31530.0996094
 CG ITER, OVMR, OVMRUB =          32   30191.4687500   31530.0996094
 CG ITER, OVMR, OVMRUB =          33   30174.2246094   31491.0976562
 CG ITER, OVMR, OVMRUB =          34   30164.7597656   31491.0976562
 CG ITER, OVMR, OVMRUB =          35   30156.4042969   31491.0976562
 CG ITER, OVMR, OVMRUB =          36   30144.3554688   31491.0976562
 CG ITER, OVMR, OVMRUB =          37   30136.8339844   31491.0976562
 CG ITER, OVMR, OVMRUB =          38   30125.3144531   31491.0976562
 CG ITER, OVMR, OVMRUB =          39   30119.9433594   31491.0976562
 CG ITER, OVMR, OVMRUB =          40   30116.0859375   31491.0976562
 CG ITER, OVMR, OVMRUB =          41   30107.1953125   31491.0976562
 CG ITER, OVMR, OVMRUB =          42   30104.2968750   31284.1953125
 CG ITER, OVMR, OVMRUB =          43   30101.1640625   31284.1953125
 CG ITER, OVMR, OVMRUB =          44   30095.5195312   31284.1953125
 CG ITER, OVMR, OVMRUB =          45   30093.0312500   31284.1953125
 CG ITER, OVMR, OVMRUB =          46   30090.6035156   31284.1953125
 CG ITER, OVMR, OVMRUB =          47   30083.9960938   31284.1953125
