 CG ITER, OVMR, OVMRUB =           1   30404.4960938   30404.4960938
 CG ITER, OVMR, OVMRUB =           2   30404.4980469   30404.4960938
 CG ITER, OVMR, OVMRUB =           3   30404.4902344   30404.4960938
 CG ITER, OVMR, OVMRUB =           4   29836.7753906   30404.4960938
 CG ITER, OVMR, OVMRUB =           5   29262.9550781   30404.4960938
 CG ITER, OVMR, OVMRUB =           6   29113.7539062   30404.4960938
 CG ITER, OVMR, OVMRUB =           7   28979.1425781   30404.4960938
 CG ITER, OVMR, OVMRUB =           8   28895.6484375   30404.4960938
 CG ITER, OVMR, OVMRUB =           9   28847.1484375   30404.4960938
 CG ITER, OVMR, OVMRUB =          10   28806.2910156   30404.4960938
 CG ITER, OVMR, OVMRUB =          11   28772.2578125   30404.4960938
 CG ITER, OVMR, OVMRUB =          12   28739.5214844   30404.4960938
 CG ITER, OVMR, OVMRUB =          13   28692.2246094   30404.4960938
 CG ITER, OVMR, OVMRUB =          14   28663.7675781   30404.4960938
 CG ITER, OVMR, OVMRUB =          15   28622.3339844   30404.4960938
 CG ITER, OVMR, OVMRUB =          16   28600.3750000   30404.4960938
 CG ITER, OVMR, OVMRUB =          17   28568.7968750   30404.4960938
 CG ITER, OVMR, OVMRUB =          18   28545.8300781   30404.4960938
 CG ITER, OVMR, OVMRUB =          19   28522.3398438   30404.4960938
 CG ITER, OVMR, OVMRUB =          20   28506.0976562   30404.4960938
 CG ITER, OVMR, OVMRUB =          21   28482.2109375   30404.4960938
 CG ITER, OVMR, OVMRUB =          22   28460.2597656   30404.4960938
 CG ITER, OVMR, OVMRUB =          23   28445.0312500   30340.9218750
 CG ITER, OVMR, OVMRUB =          24   28429.2753906   30340.9218750
 CG ITER, OVMR, OVMRUB =          25   28414.7500000   30340.9218750
 CG ITER, OVMR, OVMRUB =          26   28395.6074219   30340.9218750
 CG ITER, OVMR, OVMRUB =          27   28373.8378906   30340.9218750
 CG ITER, OVMR, OVMRUB =          28   28364.9218750   30340.9218750
 CG ITER, OVMR, OVMRUB =          29   28342.9902344   30340.9218750
 CG ITER, OVMR, OVMRUB =          30   28333.9160156   30179.8515625
 CG ITER, OVMR, OVMRUB =          31   28324.7285156   30179.8515625
 CG ITER, OVMR, OVMRUB =          32   28304.7792969   30179.8515625
 CG ITER, OVMR, OVMRUB =          33   28295.7421875   30179.8515625
 CG ITER, OVMR, OVMRUB =          34   28277.2050781   30153.7382812
 CG ITER, OVMR, OVMRUB =          35   28271.7558594   30153.7382812
 CG ITER, OVMR, OVMRUB =          36   28261.9296875   30153.7382812
 CG ITER, OVMR, OVMRUB =          37   28251.3867188   30150.1015625
 CG ITER, OVMR, OVMRUB =          38   28238.6582031   30108.0976562
 CG ITER, OVMR, OVMRUB =          39   28231.6582031   30108.0976562
 CG ITER, OVMR, OVMRUB =          40   28217.1699219   29993.4023438
 CG ITER, OVMR, OVMRUB =          41   28207.0019531   29993.4023438
 CG ITER, OVMR, OVMRUB =          42   28202.3769531   29993.4023438
 CG ITER, OVMR, OVMRUB =          43   28198.6113281   29993.4023438
 CG ITER, OVMR, OVMRUB =          44   28195.6855469   29993.4023438
 CG ITER, OVMR, OVMRUB =          45   28185.8027344   29736.0292969
 CG ITER, OVMR, OVMRUB =          46   28180.9277344   29736.0292969
 CG ITER, OVMR, OVMRUB =          47   28175.3085938   29736.0292969
 CG ITER, OVMR, OVMRUB =          48   28172.1835938   29736.0292969
 CG ITER, OVMR, OVMRUB =          49   28169.6210938   29736.0292969
 CG ITER, OVMR, OVMRUB =          50   28165.8867188   29736.0292969
 CG ITER, OVMR, OVMRUB =          51   28164.8789062   29736.0292969
 CG ITER, OVMR, OVMRUB =          52   28163.5839844   29736.0292969
 CG ITER, OVMR, OVMRUB =          53   28160.6015625   29568.9960938
 CG ITER, OVMR, OVMRUB =          54   28158.1582031   29568.9960938
 CG ITER, OVMR, OVMRUB =          55   28155.9257812   29568.9960938
