 CG ITER, OVMR, OVMRUB =           1   32581.6054688   32581.6054688
 CG ITER, OVMR, OVMRUB =           2   32581.6093750   32581.6054688
 CG ITER, OVMR, OVMRUB =           3   32581.6054688   32581.6054688
 CG ITER, OVMR, OVMRUB =           4   32581.6015625   32581.6054688
 CG ITER, OVMR, OVMRUB =           5   32018.2148438   32581.6054688
 CG ITER, OVMR, OVMRUB =           6   31935.6074219   32581.6054688
 CG ITER, OVMR, OVMRUB =           7   31999.3222656   32581.6054688
 CG ITER, OVMR, OVMRUB =           8   31924.7246094   32581.6054688
 CG ITER, OVMR, OVMRUB =           9   31880.5683594   32581.6054688
 CG ITER, OVMR, OVMRUB =          10   31826.3417969   32581.6054688
 CG ITER, OVMR, OVMRUB =          11   31776.3906250   32581.6054688
 CG ITER, OVMR, OVMRUB =          12   31729.2460938   32581.6054688
 CG ITER, OVMR, OVMRUB =          13   31691.1523438   32581.6054688
 CG ITER, OVMR, OVMRUB =          14   31633.2519531   32581.6054688
 CG ITER, OVMR, OVMRUB =          15   31608.9980469   32581.6054688
 CG ITER, OVMR, OVMRUB =          16   31582.7441406   32581.6054688
 CG ITER, OVMR, OVMRUB =          17   31542.0429688   32581.6054688
 CG ITER, OVMR, OVMRUB =          18   31518.8828125   32581.6054688
 CG ITER, OVMR, OVMRUB =          19   31474.2226562   32581.6054688
 CG ITER, OVMR, OVMRUB =          20   31456.8691406   32581.6054688
 CG ITER, OVMR, OVMRUB =          21   31433.9531250   32581.6054688
 CG ITER, OVMR, OVMRUB =          22   31414.2207031   32581.6054688
 CG ITER, OVMR, OVMRUB =          23   31392.1289062   32581.6054688
 CG ITER, OVMR, OVMRUB =          24   31369.8007812   32581.6054688
 CG ITER, OVMR, OVMRUB =          25   31350.5078125   32581.6054688
 CG ITER, OVMR, OVMRUB =          26   31335.3886719   32581.6054688
 CG ITER, OVMR, OVMRUB =          27   31317.4492188   32581.6054688
 CG ITER, OVMR, OVMRUB =          28   31292.5292969   32581.6054688
 CG ITER, OVMR, OVMRUB =          29   31281.5546875   32581.6054688
 CG ITER, OVMR, OVMRUB =          30   31271.7226562   32581.6054688
 CG ITER, OVMR, OVMRUB =          31   31257.0625000   32581.6054688
 CG ITER, OVMR, OVMRUB =          32   31255.0664062   32581.6054688
 CG ITER, OVMR, OVMRUB =          33   31248.7089844   32581.6054688
 CG ITER, OVMR, OVMRUB =          34   31239.3554688   32581.6054688
 CG ITER, OVMR, OVMRUB =          35   31233.9179688   32581.6054688
 CG ITER, OVMR, OVMRUB =          36   31227.1328125   32581.6054688
 CG ITER, OVMR, OVMRUB =          37   31217.1835938   32581.6054688
 CG ITER, OVMR, OVMRUB =          38   31206.3476562   32581.6054688
 CG ITER, OVMR, OVMRUB =          39   31196.7753906   32581.6054688
 CG ITER, OVMR, OVMRUB =          40   31189.7734375   32581.6054688
 CG ITER, OVMR, OVMRUB =          41   31181.9902344   32322.5839844
 CG ITER, OVMR, OVMRUB =          42   31171.5683594   32322.5839844
 CG ITER, OVMR, OVMRUB =          43   31164.4804688   32322.5839844
 CG ITER, OVMR, OVMRUB =          44   31159.7148438   32322.5839844
 CG ITER, OVMR, OVMRUB =          45   31157.7265625   32322.5839844
 CG ITER, OVMR, OVMRUB =          46   31154.2304688   32322.5839844
 CG ITER, OVMR, OVMRUB =          47   31146.8007812   32322.5839844
 CG ITER, OVMR, OVMRUB =          48   31143.6582031   32322.5839844
 CG ITER, OVMR, OVMRUB =          49   31133.3847656   32322.5839844
 CG ITER, OVMR, OVMRUB =          50   31131.5136719   32322.5839844
 CG ITER, OVMR, OVMRUB =          51   31120.1308594   32322.5839844
 CG ITER, OVMR, OVMRUB =          52   31116.4042969   32322.5839844
 CG ITER, OVMR, OVMRUB =          53   31114.0957031   32322.5839844
 CG ITER, OVMR, OVMRUB =          54   31113.9667969   32322.5839844
 CG ITER, OVMR, OVMRUB =          55   31113.0996094   32322.5839844
 CG ITER, OVMR, OVMRUB =          56   31111.5527344   32322.5839844
