 CG ITER, OVMR, OVMRUB =           1   16216.2939453   14619.4316406
 CG ITER, OVMR, OVMRUB =           2   14385.5166016   14385.5156250
 CG ITER, OVMR, OVMRUB =           3   14010.6396484   14010.6376953
 CG ITER, OVMR, OVMRUB =           4   13885.9130859   13885.9101562
 CG ITER, OVMR, OVMRUB =           5   13885.9101562   13885.9101562
 CG ITER, OVMR, OVMRUB =           6   13885.9101562   13885.9101562
 CG ITER, OVMR, OVMRUB =           7   13885.9111328   13885.9101562
 CG ITER, OVMR, OVMRUB =           8   13885.9101562   13885.9101562
 CG ITER, OVMR, OVMRUB =           9   13885.9101562   13885.9101562
 CG ITER, OVMR, OVMRUB =          10   12606.4667969   13885.9101562
 CG ITER, OVMR, OVMRUB =          11   12219.3837891   13885.9101562
 CG ITER, OVMR, OVMRUB =          12   12385.3251953   13885.9101562
 CG ITER, OVMR, OVMRUB =          13   12602.5878906   13885.9101562
 CG ITER, OVMR, OVMRUB =          14   12661.5498047   13885.9101562
 CG ITER, OVMR, OVMRUB =          15   11796.4736328   13885.9101562
 CG ITER, OVMR, OVMRUB =          16   11876.8017578   13885.9101562
 CG ITER, OVMR, OVMRUB =          17   11930.7021484   13885.9101562
 CG ITER, OVMR, OVMRUB =          18   11983.2441406   13885.9101562
 CG ITER, OVMR, OVMRUB =          19   12014.7666016   13340.7041016
 CG ITER, OVMR, OVMRUB =          20   12048.0087891   13340.7041016
 CG ITER, OVMR, OVMRUB =          21   12070.1455078   13340.7041016
 CG ITER, OVMR, OVMRUB =          22   12097.2636719   13340.7041016
 CG ITER, OVMR, OVMRUB =          23   12122.9931641   13340.7041016
 CG ITER, OVMR, OVMRUB =          24   12125.3056641   13340.7041016
 CG ITER, OVMR, OVMRUB =          25   12105.5380859   13340.7041016
 CG ITER, OVMR, OVMRUB =          26   12127.3417969   13340.7041016
 CG ITER, OVMR, OVMRUB =          27   12147.2714844   13340.7041016
 CG ITER, OVMR, OVMRUB =          28   12163.2617188   13340.7041016
 CG ITER, OVMR, OVMRUB =          29   12180.8447266   13322.5048828
 CG ITER, OVMR, OVMRUB =          30   12196.4453125   13322.5048828
 CG ITER, OVMR, OVMRUB =          31   12212.7314453   13322.5048828
 CG ITER, OVMR, OVMRUB =          32   12231.1074219   13322.5048828
 CG ITER, OVMR, OVMRUB =          33   12246.5869141   13042.1054688
 CG ITER, OVMR, OVMRUB =          34   12262.7128906   13042.1054688
 CG ITER, OVMR, OVMRUB =          35   12276.5546875   13042.1054688
 CG ITER, OVMR, OVMRUB =          36   12288.9101562   13042.1054688
 CG ITER, OVMR, OVMRUB =          37   12301.6210938   13042.1054688
 CG ITER, OVMR, OVMRUB =          38   12313.3906250   13042.1054688
 CG ITER, OVMR, OVMRUB =          39   12223.3105469   13042.1054688
 CG ITER, OVMR, OVMRUB =          40   12258.9980469   13042.1054688
 CG ITER, OVMR, OVMRUB =          41   12294.7509766   13042.1054688
 CG ITER, OVMR, OVMRUB =          42   12322.2470703   13042.1054688
 CG ITER, OVMR, OVMRUB =          43   12352.3779297   13042.1054688
 CG ITER, OVMR, OVMRUB =          44   12373.9521484   13042.1054688
 CG ITER, OVMR, OVMRUB =          45   12392.2832031   13042.1054688
 CG ITER, OVMR, OVMRUB =          46   12407.4902344   13042.1054688
 CG ITER, OVMR, OVMRUB =          47   12418.3300781   12979.9062500
 CG ITER, OVMR, OVMRUB =          48   12431.0507812   12979.9062500
 CG ITER, OVMR, OVMRUB =          49   12441.9638672   12979.9062500
 CG ITER, OVMR, OVMRUB =          50   12451.3330078   12979.9062500
 CG ITER, OVMR, OVMRUB =          51   12459.4130859   12979.9062500
 CG ITER, OVMR, OVMRUB =          52   12467.9482422   12979.9062500
 CG ITER, OVMR, OVMRUB =          53   12476.3085938   12979.9062500
 CG ITER, OVMR, OVMRUB =          54   12482.1337891   12979.9062500
 CG ITER, OVMR, OVMRUB =          55   12488.3144531   12979.9062500
 CG ITER, OVMR, OVMRUB =          56   12494.0048828   12979.9062500
 CG ITER, OVMR, OVMRUB =          57   12500.0058594   12979.9062500
 CG ITER, OVMR, OVMRUB =          58   12505.0058594   12979.9062500
 CG ITER, OVMR, OVMRUB =          59   12509.6660156   12979.9062500
 CG ITER, OVMR, OVMRUB =          60   12514.4970703   12979.9062500
 CG ITER, OVMR, OVMRUB =          61   12519.4208984   12979.9062500
 CG ITER, OVMR, OVMRUB =          62   12523.8271484   12979.9062500
 CG ITER, OVMR, OVMRUB =          63   12528.8906250   12979.9062500
 CG ITER, OVMR, OVMRUB =          64   12532.8789062   12979.9062500
 CG ITER, OVMR, OVMRUB =          65   12537.7109375   12979.9062500
 CG ITER, OVMR, OVMRUB =          66   12542.3876953   12979.9062500
 CG ITER, OVMR, OVMRUB =          67   12545.8867188   12979.9062500
 CG ITER, OVMR, OVMRUB =          68   12539.8017578   12979.9062500
 CG ITER, OVMR, OVMRUB =          69   12541.3886719   12979.9062500
 CG ITER, OVMR, OVMRUB =          70   12543.4257812   12979.9062500
 CG ITER, OVMR, OVMRUB =          71   12544.3437500   12979.9062500
 CG ITER, OVMR, OVMRUB =          72   12544.9316406   12979.9062500
 CG ITER, OVMR, OVMRUB =          73   12546.7685547   12979.9062500
 CG ITER, OVMR, OVMRUB =          74   12547.2646484   12979.9062500
 CG ITER, OVMR, OVMRUB =          75   12548.8486328   12979.9062500
 CG ITER, OVMR, OVMRUB =          76   12550.4130859   12979.9062500
 CG ITER, OVMR, OVMRUB =          77   12550.7011719   12979.9062500
 CG ITER, OVMR, OVMRUB =          78   12551.5117188   12979.9062500
 CG ITER, OVMR, OVMRUB =          79   12552.6845703   12979.9062500
 CG ITER, OVMR, OVMRUB =          80   12553.0849609   12979.9062500
 CG ITER, OVMR, OVMRUB =          81   12553.5566406   12979.9062500
