 CG ITER, OVMR, OVMRUB =           1   33416.1015625   33416.0976562
 CG ITER, OVMR, OVMRUB =           2   33416.0976562   33416.0976562
 CG ITER, OVMR, OVMRUB =           3   33416.0976562   33416.0976562
 CG ITER, OVMR, OVMRUB =           4   33416.0625000   33416.0976562
 CG ITER, OVMR, OVMRUB =           5   32557.4296875   33416.0976562
 CG ITER, OVMR, OVMRUB =           6   32374.2968750   33416.0976562
 CG ITER, OVMR, OVMRUB =           7   32267.2148438   33416.0976562
 CG ITER, OVMR, OVMRUB =           8   32160.2343750   33416.0976562
 CG ITER, OVMR, OVMRUB =           9   32073.4453125   33416.0976562
 CG ITER, OVMR, OVMRUB =          10   31999.4707031   33416.0976562
 CG ITER, OVMR, OVMRUB =          11   31967.9257812   33416.0976562
 CG ITER, OVMR, OVMRUB =          12   31893.4667969   33416.0976562
 CG ITER, OVMR, OVMRUB =          13   31839.0585938   33416.0976562
 CG ITER, OVMR, OVMRUB =          14   31799.4648438   33416.0976562
 CG ITER, OVMR, OVMRUB =          15   31756.3906250   33416.0976562
 CG ITER, OVMR, OVMRUB =          16   31725.3046875   33416.0976562
 CG ITER, OVMR, OVMRUB =          17   31687.1738281   33416.0976562
 CG ITER, OVMR, OVMRUB =          18   31653.3613281   33416.0976562
 CG ITER, OVMR, OVMRUB =          19   31624.5039062   33416.0976562
 CG ITER, OVMR, OVMRUB =          20   31592.9941406   33416.0976562
 CG ITER, OVMR, OVMRUB =          21   31561.4394531   33416.0976562
 CG ITER, OVMR, OVMRUB =          22   31535.0039062   33416.0976562
 CG ITER, OVMR, OVMRUB =          23   31508.6718750   33416.0976562
 CG ITER, OVMR, OVMRUB =          24   31493.5410156   33416.0976562
 CG ITER, OVMR, OVMRUB =          25   31478.0820312   33416.0976562
 CG ITER, OVMR, OVMRUB =          26   31469.3652344   33416.0976562
 CG ITER, OVMR, OVMRUB =          27   31443.8632812   33416.0976562
 CG ITER, OVMR, OVMRUB =          28   31437.4550781   33416.0976562
 CG ITER, OVMR, OVMRUB =          29   31418.7617188   33416.0976562
 CG ITER, OVMR, OVMRUB =          30   31389.2441406   33416.0976562
