 CG ITER, OVMR, OVMRUB =           1   33787.6015625   33787.6015625
 CG ITER, OVMR, OVMRUB =           2   33787.6015625   33787.6015625
 CG ITER, OVMR, OVMRUB =           3   33787.6015625   33787.6015625
 CG ITER, OVMR, OVMRUB =           4   33787.3359375   33787.6015625
 CG ITER, OVMR, OVMRUB =           5   32675.8710938   33787.6015625
 CG ITER, OVMR, OVMRUB =           6   32559.5878906   33787.6015625
 CG ITER, OVMR, OVMRUB =           7   32510.8710938   33787.6015625
 CG ITER, OVMR, OVMRUB =           8   32456.4453125   33787.6015625
 CG ITER, OVMR, OVMRUB =           9   32426.6914062   33787.6015625
 CG ITER, OVMR, OVMRUB =          10   32378.5527344   33787.6015625
 CG ITER, OVMR, OVMRUB =          11   32336.6933594   33787.6015625
 CG ITER, OVMR, OVMRUB =          12   32305.0156250   33787.6015625
 CG ITER, OVMR, OVMRUB =          13   32266.7128906   33787.6015625
 CG ITER, OVMR, OVMRUB =          14   32237.5312500   33787.6015625
 CG ITER, OVMR, OVMRUB =          15   32215.2304688   33787.6015625
 CG ITER, OVMR, OVMRUB =          16   32188.5917969   33223.8554688
 CG ITER, OVMR, OVMRUB =          17   32165.7402344   33223.8554688
 CG ITER, OVMR, OVMRUB =          18   32144.1269531   33223.8554688
 CG ITER, OVMR, OVMRUB =          19   32118.5253906   33223.8554688
 CG ITER, OVMR, OVMRUB =          20   32097.0371094   33223.8554688
 CG ITER, OVMR, OVMRUB =          21   32081.3417969   33223.8554688
 CG ITER, OVMR, OVMRUB =          22   32058.8183594   33223.8554688
 CG ITER, OVMR, OVMRUB =          23   32041.6054688   33223.8554688
 CG ITER, OVMR, OVMRUB =          24   32020.8632812   33223.8554688
 CG ITER, OVMR, OVMRUB =          25   32005.8652344   33223.8554688
 CG ITER, OVMR, OVMRUB =          26   31994.5917969   33223.8554688
 CG ITER, OVMR, OVMRUB =          27   31980.5136719   33223.8554688
 CG ITER, OVMR, OVMRUB =          28   31969.9082031   33223.8554688
 CG ITER, OVMR, OVMRUB =          29   31958.3789062   33223.8554688
 CG ITER, OVMR, OVMRUB =          30   31947.8789062   33223.8554688
 CG ITER, OVMR, OVMRUB =          31   31940.1191406   33223.8554688
 CG ITER, OVMR, OVMRUB =          32   31925.0468750   33223.8554688
 CG ITER, OVMR, OVMRUB =          33   31914.8476562   33223.8554688
 CG ITER, OVMR, OVMRUB =          34   31910.5097656   33223.8554688
 CG ITER, OVMR, OVMRUB =          35   31903.0957031   33223.8554688
 CG ITER, OVMR, OVMRUB =          36   31896.3320312   33223.8554688
 CG ITER, OVMR, OVMRUB =          37   31891.5507812   33223.8554688
 CG ITER, OVMR, OVMRUB =          38   31883.5898438   33223.8554688
 CG ITER, OVMR, OVMRUB =          39   31872.7050781   33223.8554688
 CG ITER, OVMR, OVMRUB =          40   31864.4980469   33223.8554688
 CG ITER, OVMR, OVMRUB =          41   31858.7753906   33223.8554688
 CG ITER, OVMR, OVMRUB =          42   31855.5566406   33223.8554688
 CG ITER, OVMR, OVMRUB =          43   31855.3457031   33223.8554688
 CG ITER, OVMR, OVMRUB =          44   31848.9941406   33223.8554688
 CG ITER, OVMR, OVMRUB =          45   31848.2382812   33223.8554688
 CG ITER, OVMR, OVMRUB =          46   31844.0859375   33223.8554688
 CG ITER, OVMR, OVMRUB =          47   31844.2968750   33223.8554688
 CG ITER, OVMR, OVMRUB =          48   31842.2070312   33223.8554688
 CG ITER, OVMR, OVMRUB =          49   31834.3261719   32937.5117188
 CG ITER, OVMR, OVMRUB =          50   31831.5664062   32937.5117188
 CG ITER, OVMR, OVMRUB =          51   31827.6230469   32937.5117188
 CG ITER, OVMR, OVMRUB =          52   31821.8437500   32937.5117188
 CG ITER, OVMR, OVMRUB =          53   31817.9746094   32937.5117188
 CG ITER, OVMR, OVMRUB =          54   31814.0917969   32937.5117188
 CG ITER, OVMR, OVMRUB =          55   31811.6230469   32937.5117188
 CG ITER, OVMR, OVMRUB =          56   31809.9550781   32937.5117188
 CG ITER, OVMR, OVMRUB =          57   31810.2480469   32937.5117188
 CG ITER, OVMR, OVMRUB =          58   31808.2656250   32937.5117188
 CG ITER, OVMR, OVMRUB =          59   31805.8046875   32937.5117188
 CG ITER, OVMR, OVMRUB =          60   31802.3339844   32937.5117188
 CG ITER, OVMR, OVMRUB =          61   31795.8203125   32937.5117188
 CG ITER, OVMR, OVMRUB =          62   31795.4003906   32668.8886719
 CG ITER, OVMR, OVMRUB =          63   31794.5722656   32668.8886719
 CG ITER, OVMR, OVMRUB =          64   31794.6191406   32668.8886719
 CG ITER, OVMR, OVMRUB =          65   31794.4687500   32668.8886719
 CG ITER, OVMR, OVMRUB =          66   31794.5488281   32626.4960938
 CG ITER, OVMR, OVMRUB =          67   31794.5449219   32626.4960938
 CG ITER, OVMR, OVMRUB =          68   31794.5468750   32626.4960938
 CG ITER, OVMR, OVMRUB =          69   31794.3769531   32626.4960938
 CG ITER, OVMR, OVMRUB =          70   31794.3535156   32626.4960938
 CG ITER, OVMR, OVMRUB =          71   31794.3632812   32590.8007812
 CG ITER, OVMR, OVMRUB =          72   31794.3652344   32590.8007812
 CG ITER, OVMR, OVMRUB =          73   31794.3066406   32590.8007812
 CG ITER, OVMR, OVMRUB =          74   31794.2441406   32590.8007812
 CG ITER, OVMR, OVMRUB =          75   31794.2988281   32590.8007812
 CG ITER, OVMR, OVMRUB =          76   31794.0800781   32590.8007812
 CG ITER, OVMR, OVMRUB =          77   31794.2109375   32498.1796875
 CG ITER, OVMR, OVMRUB =          78   31794.0761719   32498.1796875
 CG ITER, OVMR, OVMRUB =          79   31794.2285156   32462.1992188
 CG ITER, OVMR, OVMRUB =          80   31794.2167969   32462.1992188
 CG ITER, OVMR, OVMRUB =          81   31794.2050781   31981.0976562
 CG ITER, OVMR, OVMRUB =          82   31794.2011719   31981.0976562
 CG ITER, OVMR, OVMRUB =          83   31794.2363281   31981.0976562
 CG ITER, OVMR, OVMRUB =          84   31794.2382812   31981.0976562
 CG ITER, OVMR, OVMRUB =          85   31794.2382812   31981.0976562
OVLB =   31794.2382812 OVLUB =   31981.0976562 TIME =      94.4300003
