 CG ITER, OVMR, OVMRUB =           1   98940.0234375   98940.0234375
 CG ITER, OVMR, OVMRUB =           2   98940.0468750   98940.0234375
 CG ITER, OVMR, OVMRUB =           3   98940.0234375   98940.0234375
 CG ITER, OVMR, OVMRUB =           4   98940.0078125   98940.0234375
 CG ITER, OVMR, OVMRUB =           5   98823.8515625   98940.0234375
 CG ITER, OVMR, OVMRUB =           6   98579.7187500   98940.0234375
 CG ITER, OVMR, OVMRUB =           7   97154.2968750   98940.0234375
 CG ITER, OVMR, OVMRUB =           8   95865.7265625   98940.0234375
 CG ITER, OVMR, OVMRUB =           9   95437.2968750   98940.0234375
 CG ITER, OVMR, OVMRUB =          10   95164.6406250   98940.0234375
 CG ITER, OVMR, OVMRUB =          11   94864.7421875   98940.0234375
 CG ITER, OVMR, OVMRUB =          12   94540.2187500   98940.0234375
 CG ITER, OVMR, OVMRUB =          13   94334.4531250   98940.0234375
 CG ITER, OVMR, OVMRUB =          14   93858.3906250   98940.0234375
 CG ITER, OVMR, OVMRUB =          15   93647.1718750   98940.0234375
 CG ITER, OVMR, OVMRUB =          16   93398.2421875   98940.0234375
 CG ITER, OVMR, OVMRUB =          17   93327.6484375   98940.0234375
 CG ITER, OVMR, OVMRUB =          18   93264.7031250   98940.0234375
 CG ITER, OVMR, OVMRUB =          19   93290.1171875   98940.0234375
 CG ITER, OVMR, OVMRUB =          20   93253.7656250   98940.0234375
 CG ITER, OVMR, OVMRUB =          21   93181.0078125   98940.0234375
 CG ITER, OVMR, OVMRUB =          22   93151.0703125   98940.0234375
 CG ITER, OVMR, OVMRUB =          23   93038.6171875   98940.0234375
 CG ITER, OVMR, OVMRUB =          24   92804.5703125   98940.0234375
 CG ITER, OVMR, OVMRUB =          25   92753.7187500   98940.0234375
 CG ITER, OVMR, OVMRUB =          26   92746.6328125   98940.0234375
 CG ITER, OVMR, OVMRUB =          27   92683.3750000   98940.0234375
 CG ITER, OVMR, OVMRUB =          28   92639.5390625   98940.0234375
 CG ITER, OVMR, OVMRUB =          29   92584.8046875   98940.0234375
 CG ITER, OVMR, OVMRUB =          30   92527.5625000   98940.0234375
 CG ITER, OVMR, OVMRUB =          31   92494.4375000   98940.0234375
 CG ITER, OVMR, OVMRUB =          32   92440.2343750   98940.0234375
 CG ITER, OVMR, OVMRUB =          33   92413.9687500   98940.0234375
 CG ITER, OVMR, OVMRUB =          34   92393.8515625   98940.0234375
 CG ITER, OVMR, OVMRUB =          35   92349.5000000   98940.0234375
 CG ITER, OVMR, OVMRUB =          36   92307.6640625   98940.0234375
 CG ITER, OVMR, OVMRUB =          37   92226.7343750   98940.0234375
 CG ITER, OVMR, OVMRUB =          38   92155.1796875   98940.0234375
 CG ITER, OVMR, OVMRUB =          39   92082.2500000   98940.0234375
 CG ITER, OVMR, OVMRUB =          40   91964.7968750   98940.0234375
 CG ITER, OVMR, OVMRUB =          41   91858.0390625   98940.0234375
 CG ITER, OVMR, OVMRUB =          42   91770.4375000   98940.0234375
 CG ITER, OVMR, OVMRUB =          43   91684.3046875   98940.0234375
 CG ITER, OVMR, OVMRUB =          44   91589.2812500   98940.0234375
 CG ITER, OVMR, OVMRUB =          45   91512.4687500   98940.0234375
 CG ITER, OVMR, OVMRUB =          46   91456.6406250   98940.0234375
 CG ITER, OVMR, OVMRUB =          47   91393.5703125   98940.0234375
 CG ITER, OVMR, OVMRUB =          48   91335.1796875   98940.0234375
 CG ITER, OVMR, OVMRUB =          49   91289.6328125   98940.0234375
 CG ITER, OVMR, OVMRUB =          50   91225.7578125   98940.0234375
 CG ITER, OVMR, OVMRUB =          51   91154.4609375   98940.0234375
 CG ITER, OVMR, OVMRUB =          52   91098.0078125   98940.0234375
 CG ITER, OVMR, OVMRUB =          53   91025.2109375   98940.0234375
 CG ITER, OVMR, OVMRUB =          54   90963.0703125   98940.0234375
 CG ITER, OVMR, OVMRUB =          55   90897.1562500   98940.0234375
 CG ITER, OVMR, OVMRUB =          56   90866.1640625   98940.0234375
 CG ITER, OVMR, OVMRUB =          57   90821.0703125   98940.0234375
 CG ITER, OVMR, OVMRUB =          58   90778.4609375   98940.0234375
 CG ITER, OVMR, OVMRUB =          59   90739.6250000   98940.0234375
 CG ITER, OVMR, OVMRUB =          60   90696.5781250   98940.0234375
 CG ITER, OVMR, OVMRUB =          61   90661.5625000   98940.0234375
 CG ITER, OVMR, OVMRUB =          62   90636.1093750   98940.0234375
 CG ITER, OVMR, OVMRUB =          63   90608.6484375   98940.0234375
 CG ITER, OVMR, OVMRUB =          64   90569.0859375   98940.0234375
 CG ITER, OVMR, OVMRUB =          65   90536.5859375   98940.0234375
 CG ITER, OVMR, OVMRUB =          66   90505.6406250   98940.0234375
 CG ITER, OVMR, OVMRUB =          67   90484.7187500   98940.0234375
 CG ITER, OVMR, OVMRUB =          68   90460.3046875   98940.0234375
 CG ITER, OVMR, OVMRUB =          69   90440.1328125   98940.0234375
 CG ITER, OVMR, OVMRUB =          70   90417.3671875   98940.0234375
 CG ITER, OVMR, OVMRUB =          71   90402.3515625   98940.0234375
