 CG ITER, OVMR, OVMRUB =           1  105538.5703125  105538.5703125
 CG ITER, OVMR, OVMRUB =           2  104653.7656250  104653.7578125
 CG ITER, OVMR, OVMRUB =           3  104613.7968750  104653.7578125
 CG ITER, OVMR, OVMRUB =           4  104653.7265625  104653.7578125
 CG ITER, OVMR, OVMRUB =           5  103587.9843750  104653.7578125
 CG ITER, OVMR, OVMRUB =           6  103024.6093750  104653.7578125
 CG ITER, OVMR, OVMRUB =           7  102370.5703125  104653.7578125
 CG ITER, OVMR, OVMRUB =           8  101006.1484375  104653.7578125
 CG ITER, OVMR, OVMRUB =           9  100595.3906250  104653.7578125
 CG ITER, OVMR, OVMRUB =          10  100436.7890625  104653.7578125
 CG ITER, OVMR, OVMRUB =          11  100047.6796875  104653.7578125
 CG ITER, OVMR, OVMRUB =          12   99717.3515625  104653.7578125
 CG ITER, OVMR, OVMRUB =          13   99654.9609375  104653.7578125
 CG ITER, OVMR, OVMRUB =          14   99370.4687500  104653.7578125
 CG ITER, OVMR, OVMRUB =          15   99285.2421875  104653.7578125
 CG ITER, OVMR, OVMRUB =          16   99326.5234375  104653.7578125
 CG ITER, OVMR, OVMRUB =          17   99397.7500000  104653.7578125
 CG ITER, OVMR, OVMRUB =          18   99217.1875000  104653.7578125
 CG ITER, OVMR, OVMRUB =          19   99125.5859375  104653.7578125
 CG ITER, OVMR, OVMRUB =          20   98975.6015625  104653.7578125
 CG ITER, OVMR, OVMRUB =          21   98889.0703125  104653.7578125
 CG ITER, OVMR, OVMRUB =          22   98714.4140625  104653.7578125
 CG ITER, OVMR, OVMRUB =          23   98576.1875000  104653.7578125
 CG ITER, OVMR, OVMRUB =          24   98369.7968750  104653.7578125
 CG ITER, OVMR, OVMRUB =          25   98137.1953125  104653.7578125
 CG ITER, OVMR, OVMRUB =          26   97971.8046875  104653.7578125
 CG ITER, OVMR, OVMRUB =          27   97737.0234375  104653.7578125
 CG ITER, OVMR, OVMRUB =          28   97577.2890625  104653.7578125
 CG ITER, OVMR, OVMRUB =          29   97402.0156250  104653.7578125
 CG ITER, OVMR, OVMRUB =          30   97238.1015625  104653.7578125
 CG ITER, OVMR, OVMRUB =          31   97106.3984375  104653.7578125
 CG ITER, OVMR, OVMRUB =          32   96996.6328125  104653.7578125
 CG ITER, OVMR, OVMRUB =          33   96885.0546875  104653.7578125
 CG ITER, OVMR, OVMRUB =          34   96750.1953125  104653.7578125
 CG ITER, OVMR, OVMRUB =          35   96675.8671875  104653.7578125
 CG ITER, OVMR, OVMRUB =          36   96548.5468750  104653.7578125
 CG ITER, OVMR, OVMRUB =          37   96442.9531250  104653.7578125
 CG ITER, OVMR, OVMRUB =          38   96329.2656250  104653.7578125
 CG ITER, OVMR, OVMRUB =          39   96249.0937500  104653.7578125
 CG ITER, OVMR, OVMRUB =          40   96145.0937500  104653.7578125
 CG ITER, OVMR, OVMRUB =          41   96054.7656250  104653.7578125
 CG ITER, OVMR, OVMRUB =          42   95980.9843750  104653.7578125
 CG ITER, OVMR, OVMRUB =          43   95882.6328125  104653.7578125
 CG ITER, OVMR, OVMRUB =          44   95798.8593750  104653.7578125
 CG ITER, OVMR, OVMRUB =          45   95740.9843750  104653.7578125
 CG ITER, OVMR, OVMRUB =          46   95672.8437500  104653.7578125
 CG ITER, OVMR, OVMRUB =          47   95619.0937500  104653.7578125
 CG ITER, OVMR, OVMRUB =          48   95556.4609375  104653.7578125
 CG ITER, OVMR, OVMRUB =          49   95505.2187500  104653.7578125
 CG ITER, OVMR, OVMRUB =          50   95448.2265625  104653.7578125
 CG ITER, OVMR, OVMRUB =          51   95403.3906250  104653.7578125
 CG ITER, OVMR, OVMRUB =          52   95348.9296875  104653.7578125
 CG ITER, OVMR, OVMRUB =          53   95306.1562500  104653.7578125
 CG ITER, OVMR, OVMRUB =          54   95245.0859375  104653.7578125
 CG ITER, OVMR, OVMRUB =          55   95197.5078125  104653.7578125
 CG ITER, OVMR, OVMRUB =          56   95172.0781250  104653.7578125
 CG ITER, OVMR, OVMRUB =          57   95142.8203125  104653.7578125
 CG ITER, OVMR, OVMRUB =          58   95099.4921875  104653.7578125
 CG ITER, OVMR, OVMRUB =          59   95039.4765625  104653.7578125
 CG ITER, OVMR, OVMRUB =          60   95013.8203125  104653.7578125
 CG ITER, OVMR, OVMRUB =          61   94966.5546875  104653.7578125
 CG ITER, OVMR, OVMRUB =          62   94924.4296875  104653.7578125
 CG ITER, OVMR, OVMRUB =          63   94888.6250000  104653.7578125
 CG ITER, OVMR, OVMRUB =          64   94861.3593750  104653.7578125
 CG ITER, OVMR, OVMRUB =          65   94833.1875000  104653.7578125
 CG ITER, OVMR, OVMRUB =          66   94806.7109375  104653.7578125
 CG ITER, OVMR, OVMRUB =          67   94778.2656250  104653.7578125
 CG ITER, OVMR, OVMRUB =          68   94747.2812500  104653.7578125
 CG ITER, OVMR, OVMRUB =          69   94725.0859375  104653.7578125
 CG ITER, OVMR, OVMRUB =          70   94704.7812500  104653.7578125
 CG ITER, OVMR, OVMRUB =          71   94673.7187500  104653.7578125
 CG ITER, OVMR, OVMRUB =          72   94652.7265625  104653.7578125
 CG ITER, OVMR, OVMRUB =          73   94627.7500000  104653.7578125
