 CG ITER, OVMR, OVMRUB =           1   97064.3671875   97064.3593750
 CG ITER, OVMR, OVMRUB =           2   93470.6406250   93470.6484375
 CG ITER, OVMR, OVMRUB =           3   93470.6484375   93470.6484375
 CG ITER, OVMR, OVMRUB =           4   93456.8593750   93470.6484375
 CG ITER, OVMR, OVMRUB =           5   92766.6250000   93470.6484375
 CG ITER, OVMR, OVMRUB =           6   91624.4062500   93470.6484375
 CG ITER, OVMR, OVMRUB =           7   91954.7890625   93470.6484375
 CG ITER, OVMR, OVMRUB =           8   92191.8046875   93470.6484375
 CG ITER, OVMR, OVMRUB =           9   91105.9140625   93470.6484375
 CG ITER, OVMR, OVMRUB =          10   90186.7578125   93470.6484375
 CG ITER, OVMR, OVMRUB =          11   89261.1562500   93470.6484375
 CG ITER, OVMR, OVMRUB =          12   88868.7187500   93470.6484375
 CG ITER, OVMR, OVMRUB =          13   88628.0078125   93470.6484375
 CG ITER, OVMR, OVMRUB =          14   88188.3125000   93470.6484375
 CG ITER, OVMR, OVMRUB =          15   87654.7734375   93470.6484375
 CG ITER, OVMR, OVMRUB =          16   87340.4921875   93470.6484375
 CG ITER, OVMR, OVMRUB =          17   87233.4687500   93470.6484375
 CG ITER, OVMR, OVMRUB =          18   87215.0468750   93470.6484375
 CG ITER, OVMR, OVMRUB =          19   87235.1015625   93470.6484375
 CG ITER, OVMR, OVMRUB =          20   87157.7734375   93470.6484375
 CG ITER, OVMR, OVMRUB =          21   87139.8750000   93470.6484375
 CG ITER, OVMR, OVMRUB =          22   87103.1640625   93470.6484375
 CG ITER, OVMR, OVMRUB =          23   86960.4062500   93470.6484375
 CG ITER, OVMR, OVMRUB =          24   86811.5937500   93470.6484375
 CG ITER, OVMR, OVMRUB =          25   86576.0625000   93470.6484375
 CG ITER, OVMR, OVMRUB =          26   86331.9062500   93470.6484375
 CG ITER, OVMR, OVMRUB =          27   86137.9687500   93470.6484375
 CG ITER, OVMR, OVMRUB =          28   85982.5859375   93470.6484375
 CG ITER, OVMR, OVMRUB =          29   85839.6875000   93470.6484375
 CG ITER, OVMR, OVMRUB =          30   85694.3203125   93470.6484375
 CG ITER, OVMR, OVMRUB =          31   85528.2500000   93470.6484375
 CG ITER, OVMR, OVMRUB =          32   85395.2656250   93470.6484375
 CG ITER, OVMR, OVMRUB =          33   85258.1171875   93470.6484375
 CG ITER, OVMR, OVMRUB =          34   85100.3437500   93470.6484375
 CG ITER, OVMR, OVMRUB =          35   85039.1015625   93470.6484375
 CG ITER, OVMR, OVMRUB =          36   84917.7421875   93470.6484375
 CG ITER, OVMR, OVMRUB =          37   84810.5156250   93470.6484375
 CG ITER, OVMR, OVMRUB =          38   84684.3203125   93470.6484375
 CG ITER, OVMR, OVMRUB =          39   84577.6328125   93470.6484375
 CG ITER, OVMR, OVMRUB =          40   84478.7421875   93470.6484375
 CG ITER, OVMR, OVMRUB =          41   84442.0703125   93470.6484375
 CG ITER, OVMR, OVMRUB =          42   84348.6015625   93470.6484375
 CG ITER, OVMR, OVMRUB =          43   84270.1718750   93470.6484375
 CG ITER, OVMR, OVMRUB =          44   84202.4609375   93470.6484375
 CG ITER, OVMR, OVMRUB =          45   84136.0156250   93470.6484375
 CG ITER, OVMR, OVMRUB =          46   84045.9375000   93470.6484375
 CG ITER, OVMR, OVMRUB =          47   83973.5000000   93470.6484375
 CG ITER, OVMR, OVMRUB =          48   83881.4140625   93470.6484375
 CG ITER, OVMR, OVMRUB =          49   83808.3828125   93470.6484375
 CG ITER, OVMR, OVMRUB =          50   83752.2656250   93470.6484375
 CG ITER, OVMR, OVMRUB =          51   83711.3984375   93470.6484375
 CG ITER, OVMR, OVMRUB =          52   83682.5390625   93470.6484375
 CG ITER, OVMR, OVMRUB =          53   83618.4765625   93470.6484375
 CG ITER, OVMR, OVMRUB =          54   83566.9453125   93470.6484375
 CG ITER, OVMR, OVMRUB =          55   83529.7343750   93470.6484375
 CG ITER, OVMR, OVMRUB =          56   83488.6328125   93470.6484375
 CG ITER, OVMR, OVMRUB =          57   83436.9296875   93470.6484375
 CG ITER, OVMR, OVMRUB =          58   83392.2421875   93470.6484375
 CG ITER, OVMR, OVMRUB =          59   83330.0859375   93470.6484375
 CG ITER, OVMR, OVMRUB =          60   83298.5937500   93470.6484375
 CG ITER, OVMR, OVMRUB =          61   83253.7265625   93470.6484375
 CG ITER, OVMR, OVMRUB =          62   83205.4140625   93470.6484375
 CG ITER, OVMR, OVMRUB =          63   83179.0390625   93470.6484375
 CG ITER, OVMR, OVMRUB =          64   83167.9375000   93470.6484375
 CG ITER, OVMR, OVMRUB =          65   83136.0000000   93470.6484375
 CG ITER, OVMR, OVMRUB =          66   83106.7109375   93470.6484375
 CG ITER, OVMR, OVMRUB =          67   83082.2500000   93470.6484375
 CG ITER, OVMR, OVMRUB =          68   83048.9531250   93470.6484375
 CG ITER, OVMR, OVMRUB =          69   83029.3046875   93470.6484375
 CG ITER, OVMR, OVMRUB =          70   83004.6796875   92392.7656250
 CG ITER, OVMR, OVMRUB =          71   82993.1562500   92392.7656250
 CG ITER, OVMR, OVMRUB =          72   82970.6875000   92392.7656250
 CG ITER, OVMR, OVMRUB =          73   82963.3281250   92392.7656250
 CG ITER, OVMR, OVMRUB =          74   82948.1406250   92392.7656250
 CG ITER, OVMR, OVMRUB =          75   82920.9531250   92392.7656250
 CG ITER, OVMR, OVMRUB =          76   82907.6953125   92392.7656250
 CG ITER, OVMR, OVMRUB =          77   82888.6796875   92392.7656250
 CG ITER, OVMR, OVMRUB =          78   82875.3359375   92392.7656250
 CG ITER, OVMR, OVMRUB =          79   82860.0859375   92392.7656250
 CG ITER, OVMR, OVMRUB =          80   82849.0937500   92392.7656250
 CG ITER, OVMR, OVMRUB =          81   82838.2890625   92392.7656250
 CG ITER, OVMR, OVMRUB =          82   82823.4375000   92392.7656250
 CG ITER, OVMR, OVMRUB =          83   82821.7500000   92392.7656250
 CG ITER, OVMR, OVMRUB =          84   82814.8515625   92392.7656250
 CG ITER, OVMR, OVMRUB =          85   82804.2343750   92392.7656250
 CG ITER, OVMR, OVMRUB =          86   82785.9140625   91687.0859375
 CG ITER, OVMR, OVMRUB =          87   82778.8203125   91687.0859375
 CG ITER, OVMR, OVMRUB =          88   82772.3671875   91687.0859375
 CG ITER, OVMR, OVMRUB =          89   82760.7890625   91687.0859375
 CG ITER, OVMR, OVMRUB =          90   82753.8906250   91687.0859375
 CG ITER, OVMR, OVMRUB =          91   82749.0156250   91687.0859375
 CG ITER, OVMR, OVMRUB =          92   82740.7578125   91687.0859375
 CG ITER, OVMR, OVMRUB =          93   82735.5859375   91687.0859375
 CG ITER, OVMR, OVMRUB =          94   82733.5546875   91687.0859375
 CG ITER, OVMR, OVMRUB =          95   82732.5390625   91687.0859375
 CG ITER, OVMR, OVMRUB =          96   82729.1562500   91262.3828125
 CG ITER, OVMR, OVMRUB =          97   82728.3281250   91262.3828125
 CG ITER, OVMR, OVMRUB =          98   82727.1250000   91262.3828125
 CG ITER, OVMR, OVMRUB =          99   82723.3281250   91262.3828125
 CG ITER, OVMR, OVMRUB =         100   82722.2031250   91262.3828125
 CG ITER, OVMR, OVMRUB =         101   82722.5859375   89304.9453125
 CG ITER, OVMR, OVMRUB =         102   82722.7500000   89304.9453125
 CG ITER, OVMR, OVMRUB =         103   82721.3593750   88851.0468750
 CG ITER, OVMR, OVMRUB =         104   82719.3046875   88851.0468750
 CG ITER, OVMR, OVMRUB =         105   82719.6406250   88851.0468750
 CG ITER, OVMR, OVMRUB =         106   82718.7343750   87317.4375000
 CG ITER, OVMR, OVMRUB =         107   82719.1328125   87317.4375000
 CG ITER, OVMR, OVMRUB =         108   82718.4453125   87317.4375000
 CG ITER, OVMR, OVMRUB =         109   82717.6406250   87317.4375000
 CG ITER, OVMR, OVMRUB =         110   82717.8515625   87317.4375000
 CG ITER, OVMR, OVMRUB =         111   82717.5703125   87317.4375000
 CG ITER, OVMR, OVMRUB =         112   82717.2265625   86992.6875000
 CG ITER, OVMR, OVMRUB =         113   82717.3984375   86992.6875000
 CG ITER, OVMR, OVMRUB =         114   82717.1328125   86992.6875000
 CG ITER, OVMR, OVMRUB =         115   82716.7578125   86992.6875000
 CG ITER, OVMR, OVMRUB =         116   82716.4531250   86992.6875000
 CG ITER, OVMR, OVMRUB =         117   82716.9375000   86992.6875000
 CG ITER, OVMR, OVMRUB =         118   82716.2031250   86464.7109375
 CG ITER, OVMR, OVMRUB =         119   82716.9453125   86464.7109375
 CG ITER, OVMR, OVMRUB =         120   82716.7578125   86464.7109375
 CG ITER, OVMR, OVMRUB =         121   82716.5781250   85274.9609375
 CG ITER, OVMR, OVMRUB =         122   82716.4375000   85274.9609375
 CG ITER, OVMR, OVMRUB =         123   82716.0234375   85274.9609375
 CG ITER, OVMR, OVMRUB =         124   82716.8437500   85274.9609375
 CG ITER, OVMR, OVMRUB =         125   82716.9453125   85215.6640625
 CG ITER, OVMR, OVMRUB =         126   82716.8281250   85215.6640625
 CG ITER, OVMR, OVMRUB =         127   82716.9375000   85215.6640625
 CG ITER, OVMR, OVMRUB =         128   82715.8203125   85215.6640625
 CG ITER, OVMR, OVMRUB =         129   82716.4140625   85215.6640625
 CG ITER, OVMR, OVMRUB =         130   82716.4531250   85215.6640625
 CG ITER, OVMR, OVMRUB =         131   82716.4375000   85143.6484375
 CG ITER, OVMR, OVMRUB =         132   82716.0000000   85143.6484375
 CG ITER, OVMR, OVMRUB =         133   82716.7500000   85143.6484375
 CG ITER, OVMR, OVMRUB =         134   82716.2890625   85143.6484375
 CG ITER, OVMR, OVMRUB =         135   82715.6875000   85143.6484375
 CG ITER, OVMR, OVMRUB =         136   82716.1328125   85143.6484375
 CG ITER, OVMR, OVMRUB =         137   82716.3046875   85143.6484375
 CG ITER, OVMR, OVMRUB =         138   82716.7343750   85143.6484375
 CG ITER, OVMR, OVMRUB =         139   82716.8906250   85143.6484375
 CG ITER, OVMR, OVMRUB =         140   82716.8593750   84396.3046875
 CG ITER, OVMR, OVMRUB =         141   82716.8593750   84396.3046875
OVLB =   82716.8593750 OVLUB =   84396.3046875 TIME =     860.2199707
