 CG ITER, OVMR, OVMRUB =           1  106308.9296875  106308.9218750
 CG ITER, OVMR, OVMRUB =           2  103695.9062500  103695.9609375
 CG ITER, OVMR, OVMRUB =           3  103695.9531250  103695.9609375
 CG ITER, OVMR, OVMRUB =           4  103695.8906250  103695.9609375
 CG ITER, OVMR, OVMRUB =           5  102917.2656250  103695.9609375
 CG ITER, OVMR, OVMRUB =           6  102608.6484375  103695.9609375
 CG ITER, OVMR, OVMRUB =           7  101544.4218750  103695.9609375
 CG ITER, OVMR, OVMRUB =           8  100067.2031250  103695.9609375
 CG ITER, OVMR, OVMRUB =           9   98717.9375000  103695.9609375
 CG ITER, OVMR, OVMRUB =          10   97865.6328125  103695.9609375
 CG ITER, OVMR, OVMRUB =          11   97395.2343750  103695.9609375
 CG ITER, OVMR, OVMRUB =          12   97266.2343750  103695.9609375
 CG ITER, OVMR, OVMRUB =          13   96946.1250000  103695.9609375
 CG ITER, OVMR, OVMRUB =          14   96253.7109375  103695.9609375
 CG ITER, OVMR, OVMRUB =          15   96172.9687500  103695.9609375
 CG ITER, OVMR, OVMRUB =          16   95963.9843750  103695.9609375
 CG ITER, OVMR, OVMRUB =          17   95841.9453125  103695.9609375
 CG ITER, OVMR, OVMRUB =          18   95535.3671875  103695.9609375
 CG ITER, OVMR, OVMRUB =          19   95554.1250000  103695.9609375
 CG ITER, OVMR, OVMRUB =          20   95506.2812500  103695.9609375
 CG ITER, OVMR, OVMRUB =          21   95368.0781250  103695.9609375
 CG ITER, OVMR, OVMRUB =          22   95124.6328125  103695.9609375
 CG ITER, OVMR, OVMRUB =          23   94874.9609375  103695.9609375
 CG ITER, OVMR, OVMRUB =          24   94741.5078125  103695.9609375
 CG ITER, OVMR, OVMRUB =          25   94539.0546875  103695.9609375
 CG ITER, OVMR, OVMRUB =          26   94376.6718750  103695.9609375
 CG ITER, OVMR, OVMRUB =          27   94211.1953125  103695.9609375
 CG ITER, OVMR, OVMRUB =          28   94037.4140625  103695.9609375
 CG ITER, OVMR, OVMRUB =          29   93879.8671875  103695.9609375
 CG ITER, OVMR, OVMRUB =          30   93761.4296875  103695.9609375
 CG ITER, OVMR, OVMRUB =          31   93603.2500000  103695.9609375
 CG ITER, OVMR, OVMRUB =          32   93445.4375000  103695.9609375
 CG ITER, OVMR, OVMRUB =          33   93344.0390625  103695.9609375
 CG ITER, OVMR, OVMRUB =          34   93236.6875000  103695.9609375
 CG ITER, OVMR, OVMRUB =          35   93083.6875000  103695.9609375
 CG ITER, OVMR, OVMRUB =          36   92966.2890625  103695.9609375
 CG ITER, OVMR, OVMRUB =          37   92896.0390625  103695.9609375
