12 12 2
 1
      2338
      2338
    2
     4
     3
     3
     3
     4
     3
     4
     2
     2
     3
     3
   2.4  46.0    78    24 
  3.8  15.8    55    21 
  1.8  15.5   356    17 
  2.2  25.7   185    23 
  4.4  32.6   145    21 
  1.6  38.8   871    25 
  3.8  47.7   507    15 
  4.7  38.4   604    15 
  4.2  14.9   226    22 
  4.9  13.7   143    16 
  2.7  44.5   896    17 
  3.1  10.7   579    20 
  1.3  44.3   487    21 
  4.1  32.5   478    24 
  2.6  49.7   241    15 
  3.2  11.2   541    21 
  3.6  40.5   281    16 
  1.9  45.2   899    22 
  4.6  34.4   598    19 
  4.7  43.7   938    19 
  2.2  45.7   220    21 
  1.1  29.9   822    22 
  1.9  48.0    80    15 
  1.5  12.0   222    18 
  143    12   154    25    66   117   155   103    53   147   130   144 
    1    70   160    81   120    89    22   172    67    83   168    68 
   26   162    51    18    67    32     0    90   117   125    10    18 
  115    59     7   129    80   172    96   125    73   103   100    87 
   75   160    88    33   135    71    79    52   100   127    88   113 
  174   166    62    71   111    37   109    41   145    31   168    48 
  126   140   104    38    30   153    78   108   176   147    51    47 
   24    26    16    78   179   177   136     0    14    54    11    52 
   76     0    60     5   151     3    44   164   179     2    30   144 
  125   165    44    21    88   161    30   169    25    43   139   175 
   98   107    89    51    62    44    79   126   127   178    65    30 
  122    45   101    72    89     8   129    51    69    49   152   131 
