25 6 4
 1
      2981
      2981
      2981
      2981
    2
     3
     2
     2
     3
     2
     4
     3
     3
     4
     3
     2
     4
     3
     3
     2
     2
     3
     4
     3
     3
     3
     2
     3
     3
   3.9  35.3   609    18 
  4.7  34.5   310    23 
  3.1  30.6   212    23 
  2.3  38.1   146    24 
  4.1  47.4   269    21 
  3.3  25.0   737    19 
  4.1  49.3   612    23 
  2.6  23.4    76    24 
  2.5  17.8   553    24 
  3.3  44.5   842    22 
  3.0  18.6   649    21 
  4.5  44.2   873    21 
  1.3  21.9   319    15 
  2.2  20.4   399    17 
  4.5  16.6   368    20 
  2.2  49.9   773    24 
  3.7  11.3   285    24 
  1.0  44.3   665    16 
  2.5  30.8   520    19 
  2.3  19.7    83    19 
  2.9  37.8   450    23 
  2.8  48.4   546    22 
  3.8  48.8   185    19 
  3.2  16.0   654    20 
  1.3  31.4   243    19 
  1.1  27.2   360    18 
  4.3  43.0   116    19 
  1.7  35.9    71    19 
  2.9  10.9   621    16 
  2.5  17.8   796    23 
  2.9  21.2   874    20 
  4.9  45.3   215    18 
  3.8  20.5   454    22 
  2.0  48.2   803    18 
  2.1  23.1   401    19 
  1.5  36.8   336    16 
  2.2  45.4   389    22 
  4.5  46.1   110    16 
  1.7  48.5   242    16 
  3.6  16.8   922    19 
  4.0  27.0   344    24 
  3.4  37.3   481    17 
  4.9  30.6   455    18 
  1.9  17.5   266    18 
  2.6  23.1   747    16 
  1.7  31.1   851    24 
  2.8  44.9    95    15 
  3.7  10.5    79    19 
  3.9  45.7   154    23 
  4.1  41.9   950    23 
  2.5  36.2   648    16 
  3.8  16.9   288    21 
  4.4  30.2    54    17 
  4.0  34.2   299    22 
  2.6  17.5   653    19 
  4.5  25.4   922    19 
  2.7  14.9   812    23 
  3.1  45.4   764    15 
  4.4  18.8   392    21 
  1.2  13.5   759    16 
  3.3  48.1   549    24 
  4.4  18.3   288    18 
  1.4  14.3   219    18 
  4.8  32.0   337    22 
  4.5  17.9   261    20 
  2.4  16.4   588    16 
  4.6  49.2   711    15 
  4.7  34.1   875    17 
  2.5  10.8   334    20 
  4.3  43.7   514    18 
  2.7  49.7   720    16 
  2.5  30.8   613    16 
  3.7  46.6   724    19 
  4.0  45.3   734    20 
  2.7  10.2   348    24 
  4.2  46.1   863    17 
  3.8  43.5   851    17 
  3.3  20.7   152    15 
  3.6  41.9   901    17 
  3.0  45.0   137    21 
  3.7  21.2   226    17 
  2.2  36.9   817    21 
  4.4  45.4   723    24 
  2.1  48.1   816    19 
  3.3  14.7   777    21 
  1.1  45.3   430    15 
  2.9  23.0   615    23 
  3.8  49.9   872    18 
  3.8  29.3   759    17 
  3.7  45.9   188    22 
  2.2  42.1   636    23 
  2.5  37.8    84    25 
  4.6  47.1   844    23 
  4.7  25.5   161    21 
  4.1  46.2   470    25 
  1.4  10.2    78    19 
  3.6  44.9   291    20 
  3.6  19.5   343    23 
  4.6  26.8    60    22 
  4.4  34.5   230    21 
   15    43   111    20    85   149   166    17   132     7   120    16   178   143    47 
  152    99   133    70   171   148   102    33   110    26   108   164   170    69    50 
   60    71    22    20    77    58   144   123   162    33    38   115   172    42   127 
  100    41    66    44    63   135   126    31    49    65    77   156   168    13    15 
   62    55    11    47     2   142   173   131    72   157   118    43   159   153    94 
   94    67    22    99    77   174   176   147   144   125    39    69    87    64    26 
  113   141    10     5   157   122    72     0   114   129 
   80    47    23    61   118   175    61   166     2    66 
  137   104   163    16    63    22    24   140    24   115 
   42   107    77    99    80   178    81   157    64    44 
    5     6    27    83   148     8    94   115    35    95 
   71   147    80    62     4    85    46   121   131   168 
