 CG ITER, OVMR, OVMRUB =           1  151998.4687500  151998.4531250
 CG ITER, OVMR, OVMRUB =           2  149663.2968750  149663.2812500
 CG ITER, OVMR, OVMRUB =           3  149663.2812500  149663.2812500
 CG ITER, OVMR, OVMRUB =           4  149663.2187500  149663.2812500
 CG ITER, OVMR, OVMRUB =           5  146541.6250000  149663.2812500
 CG ITER, OVMR, OVMRUB =           6  145762.4531250  149663.2812500
 CG ITER, OVMR, OVMRUB =           7  143968.7343750  149663.2812500
 CG ITER, OVMR, OVMRUB =           8  140840.5312500  149663.2812500
 CG ITER, OVMR, OVMRUB =           9  138542.6875000  149663.2812500
 CG ITER, OVMR, OVMRUB =          10  137639.3593750  149663.2812500
 CG ITER, OVMR, OVMRUB =          11  136572.9531250  149663.2812500
 CG ITER, OVMR, OVMRUB =          12  136549.7343750  149663.2812500
 CG ITER, OVMR, OVMRUB =          13  135989.2187500  149663.2812500
 CG ITER, OVMR, OVMRUB =          14  135299.6875000  149663.2812500
 CG ITER, OVMR, OVMRUB =          15  134768.5781250  149663.2812500
 CG ITER, OVMR, OVMRUB =          16  134162.8125000  149663.2812500
 CG ITER, OVMR, OVMRUB =          17  133493.2812500  149663.2812500
 CG ITER, OVMR, OVMRUB =          18  133069.7187500  149663.2812500
 CG ITER, OVMR, OVMRUB =          19  132512.2031250  149663.2812500
 CG ITER, OVMR, OVMRUB =          20  132024.8125000  149663.2812500
 CG ITER, OVMR, OVMRUB =          21  131640.5625000  149663.2812500
 CG ITER, OVMR, OVMRUB =          22  131321.3750000  149663.2812500
 CG ITER, OVMR, OVMRUB =          23  131161.0781250  149663.2812500
 CG ITER, OVMR, OVMRUB =          24  130791.9609375  149663.2812500
 CG ITER, OVMR, OVMRUB =          25  130463.1093750  149663.2812500
 CG ITER, OVMR, OVMRUB =          26  130286.1562500  149663.2812500
 CG ITER, OVMR, OVMRUB =          27  130005.7421875  149663.2812500
 CG ITER, OVMR, OVMRUB =          28  129799.9062500  149663.2812500
 CG ITER, OVMR, OVMRUB =          29  129541.1718750  149663.2812500
 CG ITER, OVMR, OVMRUB =          30  129326.5468750  149663.2812500
 CG ITER, OVMR, OVMRUB =          31  129185.6796875  149663.2812500
 CG ITER, OVMR, OVMRUB =          32  128993.8906250  149663.2812500
 CG ITER, OVMR, OVMRUB =          33  128803.9921875  149663.2812500
 CG ITER, OVMR, OVMRUB =          34  128567.5703125  149663.2812500
 CG ITER, OVMR, OVMRUB =          35  128410.0937500  149663.2812500
 CG ITER, OVMR, OVMRUB =          36  128304.3046875  149663.2812500
 CG ITER, OVMR, OVMRUB =          37  128154.1875000  149663.2812500
 CG ITER, OVMR, OVMRUB =          38  128015.7031250  149663.2812500
 CG ITER, OVMR, OVMRUB =          39  127939.6562500  149663.2812500
 CG ITER, OVMR, OVMRUB =          40  127759.1796875  149663.2812500
 CG ITER, OVMR, OVMRUB =          41  127621.7187500  149663.2812500
 CG ITER, OVMR, OVMRUB =          42  127490.8671875  149663.2812500
 CG ITER, OVMR, OVMRUB =          43  127389.2578125  149663.2812500
 CG ITER, OVMR, OVMRUB =          44  127206.8984375  149663.2812500
 CG ITER, OVMR, OVMRUB =          45  127126.4609375  149663.2812500
 CG ITER, OVMR, OVMRUB =          46  127000.2421875  149663.2812500
 CG ITER, OVMR, OVMRUB =          47  126924.8671875  149663.2812500
 CG ITER, OVMR, OVMRUB =          48  126914.5234375  149663.2812500
 CG ITER, OVMR, OVMRUB =          49  126811.8359375  149663.2812500
 CG ITER, OVMR, OVMRUB =          50  126775.8046875  149663.2812500
 CG ITER, OVMR, OVMRUB =          51  126686.2890625  149663.2812500
 CG ITER, OVMR, OVMRUB =          52  126643.1093750  149663.2812500
 CG ITER, OVMR, OVMRUB =          53  126610.0390625  149663.2812500
 CG ITER, OVMR, OVMRUB =          54  126524.5859375  149663.2812500
 CG ITER, OVMR, OVMRUB =          55  126496.2734375  149663.2812500
 CG ITER, OVMR, OVMRUB =          56  126450.0468750  149663.2812500
 CG ITER, OVMR, OVMRUB =          57  126430.3515625  149663.2812500
 CG ITER, OVMR, OVMRUB =          58  126403.7187500  149663.2812500
 CG ITER, OVMR, OVMRUB =          59  126387.3359375  149663.2812500
 CG ITER, OVMR, OVMRUB =          60  126321.0703125  149663.2812500
 CG ITER, OVMR, OVMRUB =          61  126321.3593750  149663.2812500
 CG ITER, OVMR, OVMRUB =          62  126272.0781250  149594.6562500
 CG ITER, OVMR, OVMRUB =          63  126257.8437500  149594.6562500
 CG ITER, OVMR, OVMRUB =          64  126216.1796875  149594.6562500
 CG ITER, OVMR, OVMRUB =          65  126206.1015625  149594.6562500
 CG ITER, OVMR, OVMRUB =          66  126208.8046875  149594.6562500
 CG ITER, OVMR, OVMRUB =          67  126154.3125000  149594.6562500
 CG ITER, OVMR, OVMRUB =          68  126110.2734375  149594.6562500
 CG ITER, OVMR, OVMRUB =          69  126087.1093750  149594.6562500
 CG ITER, OVMR, OVMRUB =          70  126061.1015625  149594.6562500
 CG ITER, OVMR, OVMRUB =          71  126042.3984375  149594.6562500
