 CG ITER, OVMR, OVMRUB =           1  160380.7031250  160380.6875000
 CG ITER, OVMR, OVMRUB =           2  156397.4375000  156397.4375000
 CG ITER, OVMR, OVMRUB =           3  156397.4375000  156397.4375000
 CG ITER, OVMR, OVMRUB =           4  156397.4062500  156397.4375000
 CG ITER, OVMR, OVMRUB =           5  156153.8437500  156397.4375000
 CG ITER, OVMR, OVMRUB =           6  154979.5625000  156397.4375000
 CG ITER, OVMR, OVMRUB =           7  152750.8750000  156397.4375000
 CG ITER, OVMR, OVMRUB =           8  151587.0937500  156397.4375000
 CG ITER, OVMR, OVMRUB =           9  150621.3125000  156397.4375000
 CG ITER, OVMR, OVMRUB =          10  149777.8437500  156397.4375000
 CG ITER, OVMR, OVMRUB =          11  148357.9062500  156397.4375000
 CG ITER, OVMR, OVMRUB =          12  147741.2343750  156397.4375000
 CG ITER, OVMR, OVMRUB =          13  147477.1093750  156397.4375000
 CG ITER, OVMR, OVMRUB =          14  146429.5312500  156397.4375000
 CG ITER, OVMR, OVMRUB =          15  145442.0468750  156397.4375000
 CG ITER, OVMR, OVMRUB =          16  144498.5312500  156397.4375000
 CG ITER, OVMR, OVMRUB =          17  143743.5156250  156397.4375000
 CG ITER, OVMR, OVMRUB =          18  143275.0625000  156397.4375000
 CG ITER, OVMR, OVMRUB =          19  142596.6250000  156397.4375000
 CG ITER, OVMR, OVMRUB =          20  142026.6250000  156397.4375000
 CG ITER, OVMR, OVMRUB =          21  141558.0937500  156397.4375000
 CG ITER, OVMR, OVMRUB =          22  141125.4375000  156397.4375000
 CG ITER, OVMR, OVMRUB =          23  140756.8281250  156397.4375000
 CG ITER, OVMR, OVMRUB =          24  140471.6875000  156397.4375000
 CG ITER, OVMR, OVMRUB =          25  140117.5156250  156397.4375000
 CG ITER, OVMR, OVMRUB =          26  139773.7656250  156397.4375000
 CG ITER, OVMR, OVMRUB =          27  139532.9062500  156397.4375000
 CG ITER, OVMR, OVMRUB =          28  139200.5000000  156397.4375000
 CG ITER, OVMR, OVMRUB =          29  138919.2812500  156397.4375000
 CG ITER, OVMR, OVMRUB =          30  138791.5625000  156397.4375000
 CG ITER, OVMR, OVMRUB =          31  138621.1406250  156397.4375000
 CG ITER, OVMR, OVMRUB =          32  138462.2343750  156397.4375000
 CG ITER, OVMR, OVMRUB =          33  138289.1875000  156397.4375000
 CG ITER, OVMR, OVMRUB =          34  138074.4375000  156397.4375000
 CG ITER, OVMR, OVMRUB =          35  137938.3750000  156397.4375000
 CG ITER, OVMR, OVMRUB =          36  137827.2968750  156397.4375000
 CG ITER, OVMR, OVMRUB =          37  137675.2968750  156397.4375000
 CG ITER, OVMR, OVMRUB =          38  137523.3906250  156397.4375000
 CG ITER, OVMR, OVMRUB =          39  137458.6406250  156397.4375000
 CG ITER, OVMR, OVMRUB =          40  137301.9843750  156397.4375000
 CG ITER, OVMR, OVMRUB =          41  137154.8750000  156397.4375000
 CG ITER, OVMR, OVMRUB =          42  137084.4531250  156397.4375000
 CG ITER, OVMR, OVMRUB =          43  136974.6718750  156397.4375000
 CG ITER, OVMR, OVMRUB =          44  136865.1875000  156397.4375000
 CG ITER, OVMR, OVMRUB =          45  136772.6406250  156397.4375000
 CG ITER, OVMR, OVMRUB =          46  136685.7187500  156397.4375000
 CG ITER, OVMR, OVMRUB =          47  136635.6562500  156397.4375000
 CG ITER, OVMR, OVMRUB =          48  136587.7500000  156397.4375000
 CG ITER, OVMR, OVMRUB =          49  136511.4843750  156397.4375000
 CG ITER, OVMR, OVMRUB =          50  136431.1250000  156397.4375000
 CG ITER, OVMR, OVMRUB =          51  136388.6718750  156397.4375000
 CG ITER, OVMR, OVMRUB =          52  136337.4843750  156397.4375000
 CG ITER, OVMR, OVMRUB =          53  136300.7500000  156397.4375000
 CG ITER, OVMR, OVMRUB =          54  136265.8750000  156397.4375000
 CG ITER, OVMR, OVMRUB =          55  136228.4375000  156397.4375000
 CG ITER, OVMR, OVMRUB =          56  136176.6406250  156397.4375000
 CG ITER, OVMR, OVMRUB =          57  136118.7812500  156397.4375000
 CG ITER, OVMR, OVMRUB =          58  136067.6875000  156397.4375000
 CG ITER, OVMR, OVMRUB =          59  136050.0937500  156397.4375000
 CG ITER, OVMR, OVMRUB =          60  136013.2343750  156397.4375000
 CG ITER, OVMR, OVMRUB =          61  135966.4843750  156397.4375000
 CG ITER, OVMR, OVMRUB =          62  135943.0312500  156397.4375000
 CG ITER, OVMR, OVMRUB =          63  135894.3125000  156397.4375000
 CG ITER, OVMR, OVMRUB =          64  135867.6406250  156397.4375000
 CG ITER, OVMR, OVMRUB =          65  135822.5781250  156397.4375000
 CG ITER, OVMR, OVMRUB =          66  135814.7031250  156397.4375000
 CG ITER, OVMR, OVMRUB =          67  135774.5468750  156397.4375000
 CG ITER, OVMR, OVMRUB =          68  135751.0468750  156397.4375000
 CG ITER, OVMR, OVMRUB =          69  135738.5312500  156397.4375000
 CG ITER, OVMR, OVMRUB =          70  135699.6562500  156397.4375000
 CG ITER, OVMR, OVMRUB =          71  135674.4843750  156397.4375000
 CG ITER, OVMR, OVMRUB =          72  135661.4375000  156397.4375000
 CG ITER, OVMR, OVMRUB =          73  135627.1250000  156397.4375000
 CG ITER, OVMR, OVMRUB =          74  135612.2656250  156397.4375000
 CG ITER, OVMR, OVMRUB =          75  135602.2968750  156397.4375000
 CG ITER, OVMR, OVMRUB =          76  135610.6875000  156397.4375000
 CG ITER, OVMR, OVMRUB =          77  135581.7343750  156397.4375000
 CG ITER, OVMR, OVMRUB =          78  135575.8437500  156397.4375000
 CG ITER, OVMR, OVMRUB =          79  135565.7343750  156397.4375000
 CG ITER, OVMR, OVMRUB =          80  135562.0781250  156397.4375000
 CG ITER, OVMR, OVMRUB =          81  135576.3750000  156397.4375000
 CG ITER, OVMR, OVMRUB =          82  135568.1718750  154617.0312500
 CG ITER, OVMR, OVMRUB =          83  135549.6718750  154617.0312500
 CG ITER, OVMR, OVMRUB =          84  135558.5781250  154617.0312500
 CG ITER, OVMR, OVMRUB =          85  135551.2500000  154617.0312500
 CG ITER, OVMR, OVMRUB =          86  135554.8125000  154617.0312500
 CG ITER, OVMR, OVMRUB =          87  135563.7031250  154617.0312500
 CG ITER, OVMR, OVMRUB =          88  135552.3125000  154617.0312500
 CG ITER, OVMR, OVMRUB =          89  135539.1562500  154617.0312500
 CG ITER, OVMR, OVMRUB =          90  135546.4843750  154617.0312500
 CG ITER, OVMR, OVMRUB =          91  135555.5000000  154617.0312500
 CG ITER, OVMR, OVMRUB =          92  135533.0781250  154617.0312500
 CG ITER, OVMR, OVMRUB =          93  135516.2968750  154617.0312500
 CG ITER, OVMR, OVMRUB =          94  135533.7500000  154617.0312500
 CG ITER, OVMR, OVMRUB =          95  135527.4375000  154617.0312500
 CG ITER, OVMR, OVMRUB =          96  135520.0625000  154617.0312500
 CG ITER, OVMR, OVMRUB =          97  135519.8125000  154617.0312500
 CG ITER, OVMR, OVMRUB =          98  135515.1718750  154617.0312500
 CG ITER, OVMR, OVMRUB =          99  135527.7343750  154617.0312500
 CG ITER, OVMR, OVMRUB =         100  135522.9531250  154617.0312500
 CG ITER, OVMR, OVMRUB =         101  135509.3125000  154617.0312500
 CG ITER, OVMR, OVMRUB =         102  135525.0468750  154617.0312500
 CG ITER, OVMR, OVMRUB =         103  135515.8125000  154617.0312500
 CG ITER, OVMR, OVMRUB =         104  135512.9218750  154617.0312500
 CG ITER, OVMR, OVMRUB =         105  135508.7812500  154617.0312500
 CG ITER, OVMR, OVMRUB =         106  135499.8437500  154617.0312500
 CG ITER, OVMR, OVMRUB =         107  135524.4375000  154617.0312500
 CG ITER, OVMR, OVMRUB =         108  135489.9687500  154617.0312500
 CG ITER, OVMR, OVMRUB =         109  135506.0312500  154617.0312500
 CG ITER, OVMR, OVMRUB =         110  135501.3750000  154617.0312500
 CG ITER, OVMR, OVMRUB =         111  135492.6093750  154617.0312500
 CG ITER, OVMR, OVMRUB =         112  135496.7656250  154617.0312500
 CG ITER, OVMR, OVMRUB =         113  135485.5625000  154617.0312500
 CG ITER, OVMR, OVMRUB =         114  135502.2500000  154617.0312500
 CG ITER, OVMR, OVMRUB =         115  135500.7968750  154617.0312500
 CG ITER, OVMR, OVMRUB =         116  135503.2187500  154617.0312500
 CG ITER, OVMR, OVMRUB =         117  135494.3281250  154617.0312500
 CG ITER, OVMR, OVMRUB =         118  135501.0625000  154617.0312500
 CG ITER, OVMR, OVMRUB =         119  135492.7968750  154617.0312500
 CG ITER, OVMR, OVMRUB =         120  135479.9687500  154617.0312500
 CG ITER, OVMR, OVMRUB =         121  135487.9375000  154617.0312500
 CG ITER, OVMR, OVMRUB =         122  135485.8593750  154617.0312500
 CG ITER, OVMR, OVMRUB =         123  135478.9843750  154617.0312500
 CG ITER, OVMR, OVMRUB =         124  135503.2968750  152791.1718750
 CG ITER, OVMR, OVMRUB =         125  135497.5468750  152791.1718750
 CG ITER, OVMR, OVMRUB =         126  135497.5468750  152791.1718750
OVLB =  135497.5468750 OVLUB =  152791.1718750 TIME =     110.6800003
